id,view_count
"11762","70045"
"18448","11010"
"21965","15250"
"29346","28705"
"47262","1443"
"50684","1958"
"53824","2736"
"54991","224673"
"59893","42684"
"71146","3502"
"83553","484"
"86458","104666"
"86477","100844"
"94809","4612"
"98074","9327"
"100919","2514"
"102496","6907"
"103177","821"
"118599","3692"
"120116","5902"
"121493","3016"
"124674","2639"
"124885","6890"
"129544","543"
"129629","2551"
"136219","284"
"148879","16009"
"152419","4305"
"154430","7635"
"158800","2591"
"162031","617"
"167252","1113"
"170689","7340"
"179425","4757"
"181581","11713"
"188134","1451"
"196177","2374"
"197388","4459"
"201153","4536"
"202011","689405"
"206438","16505"
"206793","5764"
"209242","12012"
"211169","8995"
"211941","178"
"212510","161401"
"212763","12044"
"213568","4440"
"229596","302"
"234234","938"
"239463","1908"
"239979","1460"
"240224","6741"
"243646","121399"
"243995","1844"
"244019","3190"
"244152","1830"
"246822","4458"
"249540","19908"
"249567","8425"
"252882","30813"
"252974","1613"
"254980","1874"
"255171","1369"
"258889","431"
"261785","4266"
"261873","5556"
"262756","471"
"264889","530"
"268320","6939"
"269101","6856"
"270010","1388"
"270625","347"
"273452","371551"
"281068","4460"
"281843","418"
"284500","2861"
"288287","809"
"288732","15687"
"289601","15584"
"290548","477429"
"291744","879"
"295538","278941"
"297498","368"
"299793","2017"
"300582","5583"
"308756","12564"
"311677","2471"
"312621","1168"
"317652","5397"
"318039","965"
"326818","117286"
"327654","5635"
"332477","4507"
"334259","5337"
"341956","254"
"344774","715"
"354068","1539"
"359342","12941"
"360838","856"
"379276","13999"
"379319","310"
"379941","630"
"380336","6929"
"384725","118"
"390853","3531"
"393118","661"
"396324","3984"
"399155","27024"
"424517","5856"
"425688","36961"
"428478","5516"
"430386","2666"
"430599","2154"
"431013","29587"
"432753","791"
"434404","657"
"436760","748"
"437864","2851"
"438142","250"
"438704","2091"
"439253","1899"
"440463","76602"
"442658","18919"
"443411","7312"
"444248","2513"
"447785","1056"
"450380","40940"
"453404","1844"
"454368","9654"
"454771","380"
"456837","165"
"457307","4158"
"462160","186"
"464478","2577"
"464580","2437"
"466482","6271"
"473173","26306"
"473687","52451"
"474259","192"
"476701","2297"
"481098","2200"
"483197","992"
"485103","776"
"486000","553"
"492954","1734"
"494782","2800"
"497428","6603"
"502001","148"
"503220","1615"
"503967","220"
"507124","2448"
"508608","4830"
"514307","1269"
"514688","11099"
"517628","1046"
"517635","4874"
"518635","3765"
"519781","4383"
"519872","3568"
"521220","4259"
"524676","2311"
"526711","93344"
"529485","10924"
"530330","156476"
"532070","838"
"534664","368"
"536352","44493"
"538708","1262"
"540161","3144"
"541219","7152"
"548462","7406"
"550210","16220"
"550742","1595"
"557979","2908"
"562350","107778"
"563037","24821"
"564137","1468"
