issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/1204,doorkeeper-gem/doorkeeper,25472229,kurodashota-mf,questioner,2019-02-22T08:21:05Z,2017-02-01T03:33:43Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/1204,doorkeeper-gem/doorkeeper,1443426,nbulaj,commenter,2019-02-22T08:30:51Z,2012-02-16T14:26:57Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/1204,doorkeeper-gem/doorkeeper,27299,nov,commenter,2019-02-22T13:25:11Z,2008-10-02T17:46:13Z
https://api.github.com/repos/gimite/google-drive-ruby/issues/59,gimite/google-drive-ruby,238278,marlonmantilla,questioner,2013-07-04T21:08:06Z,2010-04-06T21:17:02Z
https://api.github.com/repos/gimite/google-drive-ruby/issues/59,gimite/google-drive-ruby,1900876,jhecking,commenter,2013-07-05T00:33:54Z,2012-06-28T02:21:50Z
https://api.github.com/repos/gimite/google-drive-ruby/issues/59,gimite/google-drive-ruby,15363,gimite,commenter,2013-07-06T00:00:23Z,2008-06-28T10:43:33Z
https://api.github.com/repos/gimite/google-drive-ruby/issues/59,gimite/google-drive-ruby,1090272,bigardone,commenter,2014-04-22T16:40:09Z,2011-09-29T15:48:09Z
https://api.github.com/repos/gimite/google-drive-ruby/issues/59,gimite/google-drive-ruby,959505,lfender6445,commenter,2014-08-19T02:47:46Z,2011-08-04T17:19:47Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/514,doorkeeper-gem/doorkeeper,1231011,ArTiSTiX,questioner,2014-12-04T10:06:14Z,2011-11-30T14:53:37Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/514,doorkeeper-gem/doorkeeper,54260,tute,commenter,2014-12-20T17:11:12Z,2009-02-13T13:47:20Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,579829,j4zz,questioner,2015-01-26T13:02:06Z,2011-01-23T23:07:00Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,54260,tute,commenter,2015-01-27T22:28:49Z,2009-02-13T13:47:20Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,89612,miletbaker,commenter,2015-02-10T19:54:44Z,2009-05-28T16:45:50Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,703786,itskingori,commenter,2015-04-18T21:37:07Z,2011-04-01T13:45:54Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,5576007,dhyegocalota,commenter,2015-05-19T17:37:47Z,2013-09-30T12:14:29Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,2287557,devin909,commenter,2015-07-01T22:40:05Z,2012-09-05T21:01:11Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,4422419,enewbury,commenter,2019-01-22T20:37:39Z,2013-05-13T23:53:26Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,1949900,duende84,commenter,2019-09-30T16:44:06Z,2012-07-10T13:21:29Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,18679035,errawn,commenter,2020-01-19T12:08:51Z,2016-04-26T11:23:51Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/561,doorkeeper-gem/doorkeeper,1443426,nbulaj,commenter,2020-04-13T11:11:18Z,2012-02-16T14:26:57Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/1133,doorkeeper-gem/doorkeeper,4107233,ViTVetal,questioner,2018-08-13T13:53:02Z,2013-04-09T18:45:25Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/1133,doorkeeper-gem/doorkeeper,1443426,nbulaj,commenter,2018-08-13T14:55:11Z,2012-02-16T14:26:57Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/1133,doorkeeper-gem/doorkeeper,1452390,bpieck,commenter,2018-08-21T19:40:29Z,2012-02-20T00:47:13Z
https://api.github.com/repos/Shopify/shopify_app/issues/318,Shopify/shopify_app,628050,travishaynes,questioner,2016-07-29T17:35:54Z,2011-02-20T08:46:01Z
https://api.github.com/repos/Shopify/shopify_app/issues/318,Shopify/shopify_app,1965489,kevinhughes27,commenter,2016-07-29T18:34:58Z,2012-07-12T20:14:50Z
https://api.github.com/repos/Shopify/shopify_app/issues/318,Shopify/shopify_app,12479464,ashmaroli,commenter,2016-07-30T12:59:13Z,2015-05-17T03:28:50Z
https://api.github.com/repos/Shopify/shopify_app/issues/318,Shopify/shopify_app,6751033,mikeyhew,commenter,2016-08-03T15:39:29Z,2014-02-21T19:21:00Z
https://api.github.com/repos/Shopify/shopify_app/issues/318,Shopify/shopify_app,16005948,jamiemtdwyer,commenter,2018-01-20T00:06:17Z,2015-11-24T20:13:59Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/645,doorkeeper-gem/doorkeeper,1452390,bpieck,questioner,2015-04-26T23:23:11Z,2012-02-20T00:47:13Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/645,doorkeeper-gem/doorkeeper,54260,tute,commenter,2015-04-26T23:28:10Z,2009-02-13T13:47:20Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/645,doorkeeper-gem/doorkeeper,171077,jfrux,commenter,2015-10-21T15:34:00Z,2009-12-22T18:45:47Z
https://api.github.com/repos/nov/fb_graph/issues/127,nov/fb_graph,918010,maxiperezunlam,questioner,2011-09-28T21:02:30Z,2011-07-15T16:00:38Z
https://api.github.com/repos/nov/fb_graph/issues/127,nov/fb_graph,27299,nov,commenter,2011-09-28T21:36:46Z,2008-10-02T17:46:13Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/135,lynndylanhurley/devise_token_auth,8031405,williamweckl,questioner,2015-02-05T23:58:55Z,2014-06-30T23:42:22Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/135,lynndylanhurley/devise_token_auth,1261670,nicolas-besnard,commenter,2015-02-06T00:01:04Z,2011-12-13T23:38:26Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/135,lynndylanhurley/devise_token_auth,735177,lucasloliveira,commenter,2015-02-19T10:14:17Z,2011-04-17T19:30:47Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/135,lynndylanhurley/devise_token_auth,468037,lynndylanhurley,commenter,2015-02-26T06:28:36Z,2010-11-04T21:43:29Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/135,lynndylanhurley/devise_token_auth,711453,ryaz,commenter,2017-03-19T10:27:19Z,2011-04-05T19:29:07Z
https://api.github.com/repos/sferik/twitter/issues/38,sferik/twitter,49564,chrissearle,questioner,2010-05-25T06:59:20Z,2009-01-27T07:46:47Z
https://api.github.com/repos/sferik/twitter/issues/38,sferik/twitter,109640,uberllama,commenter,2010-06-28T20:05:36Z,2009-07-28T23:10:34Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/850,lynndylanhurley/devise_token_auth,7104161,ruanpetterson,questioner,2017-03-18T00:05:35Z,2014-03-30T00:02:51Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/850,lynndylanhurley/devise_token_auth,1437644,zachfeldman,commenter,2017-10-07T18:02:35Z,2012-02-14T19:09:16Z
https://api.github.com/repos/omniauth/omniauth/issues/138,omniauth/omniauth,107261,onsails,questioner,2011-01-04T01:52:57Z,2009-07-21T12:24:20Z
https://api.github.com/repos/omniauth/omniauth/issues/138,omniauth/omniauth,10137,ghost,commenter,2011-01-10T13:49:34Z,2008-05-13T06:14:25Z
https://api.github.com/repos/omniauth/omniauth/issues/138,omniauth/omniauth,412101,dre3k,commenter,2011-01-12T15:39:59Z,2010-09-22T20:55:32Z
https://api.github.com/repos/omniauth/omniauth/issues/138,omniauth/omniauth,1022,mbleigh,commenter,2011-01-12T16:12:29Z,2008-02-27T02:52:53Z
https://api.github.com/repos/omniauth/omniauth/issues/138,omniauth/omniauth,5099,sbfaulkner,commenter,2011-01-13T19:46:17Z,2008-04-04T16:31:48Z
https://api.github.com/repos/omniauth/omniauth/issues/138,omniauth/omniauth,567305,csbwalker,commenter,2011-01-16T10:31:26Z,2011-01-16T10:24:05Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/159,gonzalo-bulnes/simple_token_authentication,1323414,npearson72,questioner,2015-04-08T16:06:41Z,2012-01-12T01:22:30Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/159,gonzalo-bulnes/simple_token_authentication,1619067,gonzalo-bulnes,commenter,2015-04-08T17:53:05Z,2012-04-06T16:06:24Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/159,gonzalo-bulnes/simple_token_authentication,3648,joefiorini,commenter,2015-04-13T18:10:50Z,2008-03-22T16:32:22Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/159,gonzalo-bulnes/simple_token_authentication,10137,ghost,commenter,2015-06-24T22:15:09Z,2008-05-13T06:14:25Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/159,gonzalo-bulnes/simple_token_authentication,6532524,AlexEmerson,commenter,2016-05-05T15:39:32Z,2014-01-29T07:35:09Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,1121217,abhayastudios,questioner,2015-09-11T17:53:56Z,2011-10-12T02:43:04Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,7678108,ianchen06,commenter,2015-09-13T08:50:35Z,2014-05-23T09:48:20Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,8331206,hparfr,commenter,2015-09-14T14:20:58Z,2014-08-01T15:12:38Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,2970017,stephenbaidu,commenter,2015-09-18T01:24:46Z,2012-12-05T09:26:32Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,16982,makarakao,commenter,2015-10-01T18:36:57Z,2008-07-14T08:14:31Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,1117003,mikeorr85,commenter,2015-10-10T04:24:34Z,2011-10-10T17:12:50Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,4065751,ryankc33,commenter,2015-10-18T09:29:21Z,2013-04-05T05:28:09Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,468037,lynndylanhurley,commenter,2015-10-25T01:28:00Z,2010-11-04T21:43:29Z
https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/375,lynndylanhurley/devise_token_auth,1404980,maltem-za,commenter,2018-04-26T13:49:29Z,2012-02-03T10:10:30Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/158,doorkeeper-gem/doorkeeper,2034961,adbeelitamar,questioner,2012-10-28T23:37:07Z,2012-07-24T15:39:49Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/158,doorkeeper-gem/doorkeeper,24556,felipeelias,commenter,2012-10-31T10:55:52Z,2008-09-14T17:56:32Z
https://api.github.com/repos/NoamB/sorcery/issues/480,NoamB/sorcery,417160,hgani,questioner,2013-11-13T04:50:27Z,2010-09-27T06:01:10Z
https://api.github.com/repos/NoamB/sorcery/issues/480,NoamB/sorcery,522155,kirs,commenter,2013-11-13T07:33:59Z,2010-12-14T04:06:49Z
https://api.github.com/repos/NoamB/sorcery/issues/480,NoamB/sorcery,9786,NoamB,commenter,2013-11-13T14:13:57Z,2008-05-09T12:41:44Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/643,doorkeeper-gem/doorkeeper,3323270,dan-corneanu,questioner,2015-04-23T00:19:21Z,2013-01-20T21:23:39Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/643,doorkeeper-gem/doorkeeper,54260,tute,commenter,2015-04-26T20:04:45Z,2009-02-13T13:47:20Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/643,doorkeeper-gem/doorkeeper,174693,homakov,commenter,2015-04-26T20:12:09Z,2009-12-31T14:23:57Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/643,doorkeeper-gem/doorkeeper,419703,pose,commenter,2015-04-26T21:03:30Z,2010-09-28T19:49:04Z
https://api.github.com/repos/doorkeeper-gem/doorkeeper/issues/643,doorkeeper-gem/doorkeeper,1452390,bpieck,commenter,2015-04-26T23:18:38Z,2012-02-20T00:47:13Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/84,gonzalo-bulnes/simple_token_authentication,27033,walterdavis,questioner,2014-07-30T16:04:32Z,2008-10-01T02:30:19Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/84,gonzalo-bulnes/simple_token_authentication,1619067,gonzalo-bulnes,commenter,2014-07-30T18:18:59Z,2012-04-06T16:06:24Z
https://api.github.com/repos/zquestz/omniauth-google-oauth2/issues/335,zquestz/omniauth-google-oauth2,19116,ahe,questioner,2018-08-22T15:02:26Z,2008-07-31T14:42:59Z
https://api.github.com/repos/zquestz/omniauth-google-oauth2/issues/335,zquestz/omniauth-google-oauth2,83898,zquestz,commenter,2018-09-05T06:34:50Z,2009-05-12T23:57:04Z
https://api.github.com/repos/zquestz/omniauth-google-oauth2/issues/335,zquestz/omniauth-google-oauth2,15097447,BKSpurgeon,commenter,2018-09-05T08:50:26Z,2015-10-12T23:53:42Z
https://api.github.com/repos/zquestz/omniauth-google-oauth2/issues/335,zquestz/omniauth-google-oauth2,53145650,jivKrishna,commenter,2019-09-29T04:52:23Z,2019-07-21T13:43:06Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/67,gonzalo-bulnes/simple_token_authentication,3073754,Rotimi,questioner,2014-06-10T00:24:06Z,2012-12-18T16:41:45Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/67,gonzalo-bulnes/simple_token_authentication,1619067,gonzalo-bulnes,commenter,2014-06-10T02:27:28Z,2012-04-06T16:06:24Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/67,gonzalo-bulnes/simple_token_authentication,589057,donbobka,commenter,2014-06-10T07:07:28Z,2011-01-28T21:10:44Z
https://api.github.com/repos/gonzalo-bulnes/simple_token_authentication/issues/67,gonzalo-bulnes/simple_token_authentication,8292687,BSorbus,commenter,2016-02-01T13:24:53Z,2014-07-28T19:20:17Z
