user_id,user_login,account_createdates,repo_contributed_count,user_commit_count,repo_commit_count,user_comment_count,security_comment_count,expertise_score
5005367,allinurl,2013-07-14T03:33:48Z,1,2812.0,3196.0,1,1,249.8773466833542
275871,bnoordhuis,2010-05-13T20:10:19Z,2,1371.0,4711.0,7,10,195.56612184249624
878801,LubosD,2011-06-27T13:27:13Z,1,1921.0,3133.0,1,1,139.18512607724227
41567,kazuho,2008-12-19T12:47:03Z,1,5177.0,7970.0,4,8,136.08299874529484
6509618,derekbruening,2014-01-26T22:55:34Z,2,5235.0,7464.0,32,37,129.80968106370037
177011,bagder,2010-01-05T21:58:22Z,1,14942.0,26167.0,5,18,111.98426347010441
809191,rtheunissen,2011-05-25T06:12:53Z,1,380.0,405.0,1,1,96.64197530864197
2662304,ktsaou,2012-10-27T07:09:49Z,1,5347.0,11189.0,1,7,93.11834327081445
3599441,guyharris,2013-02-15T03:56:57Z,2,4227.0,11146.0,3,3,92.9136012919433
4503202,TheAssassin,2013-05-22T20:35:31Z,1,776.0,1628.0,1,1,85.32186732186732
1295229,gdamore,2011-12-30T16:06:22Z,1,1313.0,1410.0,2,3,72.63404255319148
55506,stapelberg,2009-02-18T10:42:23Z,1,4289.0,7043.0,2,3,71.45288466089261
25026905,jixianliang,2017-01-10T07:34:17Z,1,48.0,146.0,1,1,68.3835616438356
775844,rustyrussell,2011-05-09T00:36:28Z,1,4703.0,8441.0,4,6,64.63073095604786
4213763,MonsieurNicolas,2013-04-21T02:53:18Z,1,1488.0,6166.0,1,1,64.19202075900098
77077,masatake,2009-04-23T16:59:59Z,1,4777.0,7929.0,4,4,63.86202547610039
11875,earlephilhower,2008-05-29T15:44:32Z,1,314.0,3772.0,2,3,52.44432661717921
7353573,brauner,2014-04-20T14:29:57Z,1,3188.0,9492.0,5,7,52.29847691288905
1146412,EyalAr,2011-10-23T13:17:42Z,1,241.0,289.0,1,1,50.86851211072664
750081,Cyan4973,2011-04-25T10:46:52Z,1,4045.0,7898.0,1,4,50.575303874398585
205573,projectgus,2010-02-17T21:45:37Z,1,349.0,958.0,1,1,48.45198329853862
1333435,geoffmcl,2012-01-16T11:08:17Z,1,610.0,1504.0,1,1,47.453457446808514
2785007,sylvanc,2012-11-13T07:33:00Z,1,1691.0,5865.0,1,1,45.55464620630861
182937,plusvic,2010-01-15T13:25:33Z,1,1846.0,2567.0,1,5,41.70938839111804
33559523,jahabibi,2017-11-10T22:29:49Z,1,14.0,38.0,1,1,41.26315789473684
10791520,devsaurus,2015-01-31T23:55:23Z,1,317.0,2251.0,1,2,39.64260328742781
524990,edenhill,2010-12-15T22:07:50Z,1,3004.0,3578.0,2,13,39.13712000687965
22274335,ilyam8,2016-09-18T11:27:47Z,1,730.0,11189.0,3,7,38.138988547425406
1482123,rgerhards,2012-02-28T14:20:23Z,1,12240.0,14576.0,4,8,36.94840834248079
148917,behlendorf,2009-11-04T18:19:16Z,1,1958.0,6216.0,2,8,36.9329954954955
488103,michaelrsweet,2010-11-19T07:34:31Z,1,937.0,2463.0,1,1,36.521315468940315
12237474,yonghong-song,2015-05-04T15:58:17Z,1,444.0,3530.0,2,5,25.91048158640227
201635,obiltschnig,2010-02-11T08:15:40Z,1,1883.0,4611.0,1,7,25.66905226631967
15689733,pqarmitage,2015-11-06T13:38:08Z,1,4004.0,5112.0,1,5,25.377464788732397
1660204,davidtgoldblatt,2012-04-19T17:42:58Z,1,452.0,2929.0,1,2,23.996585865483098
5494432,npes87184,2013-09-19T13:35:55Z,1,27.0,972.0,1,1,22.75
8252296,hjxilinx,2014-07-24T02:35:08Z,1,1204.0,7766.0,1,5,19.813443214009787
189685,dickens,2010-01-25T20:51:18Z,1,343.0,1552.0,1,3,19.30111683848797
1465701,metan-ucw,2012-02-23T13:41:30Z,1,1401.0,13255.0,1,1,19.13096944549227
5897523,davidebeatrici,2013-11-09T19:04:52Z,1,106.0,1283.0,1,3,17.7905949597298
36101,grissiom,2008-11-23T02:46:48Z,1,306.0,9901.0,2,2,15.792950207049794
3405061,atoppi,2013-01-28T11:10:17Z,1,217.0,4669.0,1,1,15.569715142428786
698918,levitte,2011-03-30T08:38:05Z,1,5538.0,26929.0,4,52,14.205800438189314
2237255,paul-pearce,2012-08-28T21:26:04Z,1,70.0,1173.0,1,1,13.785166240409207
1857414,ohAitch,2012-06-16T18:12:34Z,1,2322.0,20292.0,1,1,13.731519810762864
2031258,stqism,2012-07-24T02:56:27Z,1,87.0,3771.0,2,2,13.65791567223548
116087,octo,2009-08-17T12:11:29Z,1,4258.0,11605.0,1,4,12.658423093494182
335443,carlosmn,2010-07-18T10:48:31Z,2,2216.0,15185.0,4,22,12.60334660400515
4056630,pks-t,2013-04-04T07:40:22Z,1,1417.0,13331.0,6,21,12.421166561291082
506932,emersion,2010-12-02T17:55:50Z,2,1457.0,10224.0,3,7,12.276031187122737
2306138,cmb69,2012-09-08T12:09:07Z,1,2846.0,120486.0,3,9,11.90498481151337
941609,metalefty,2011-07-27T09:02:39Z,1,469.0,3558.0,1,2,11.599775154581225
2129,badboy,2008-03-04T13:02:54Z,1,59.0,827.0,1,2,11.058041112454655
184809,miconda,2010-01-18T18:21:22Z,1,9164.0,31568.0,1,4,10.886023821591484
