id,view_count
"549","610420"
"3486","1793"
"29175","2725"
"33745","18267"
"37343","1788"
"38421","13813"
"39564","2807"
"39916","19007"
"42115","11559"
"46693","1454"
"50142","7561"
"55845","338"
"56709","14021"
"58621","77107"
"61622","1857"
"65494","1286"
"69309","4082"
"69627","1097"
"84641","6582"
"87694","1545"
"90517","662"
"101427","26419"
"102788","9666"
"114052","1657"
"118374","4644"
"118910","6739"
"121123","1289"
"123976","26284"
"127459","11122"
"129629","2551"
"132384","1908"
"133393","17280"
"144324","159"
"153329","594"
"166340","73571"
"166508","172"
"167917","1864"
"168610","157768"
"171519","172731"
"182258","2985"
"186125","800"
"190461","2143"
"196244","369"
"201505","3235"
"209242","12012"
"215498","411"
"219944","730"
"219999","1755"
"230321","873"
"230994","1385"
"239194","25354"
"242669","5326"
"253545","282"
"257015","12030"
"260327","193"
"265180","110"
"265579","2376"
"273452","371551"
"276310","3687"
"277044","32998"
"278651","991"
"282762","1497"
"288287","809"
"292967","329"
"295515","3232"
"295825","254"
"297952","7290"
"300268","2531"
"300334","12712"
"302936","405"
"304086","2213"
"307495","10394"
"308609","10558"
"308659","6937"
"309615","44526"
"311389","3032"
"313859","5210"
"318069","4095"
"318214","514"
"320923","6419"
"321061","4263"
"323245","5592"
"324904","328"
"327499","1807"
"341966","629"
"343366","1313"
"348589","1174"
"350299","6435"
"352172","682"
"353815","1565"
"360625","815"
"362386","7956"
"365309","11139"
"372383","1558"
"379319","310"
"386386","2344"
"388749","6894"
"393882","5448"
"395375","221"
"401985","8376"
"402936","7230"
"407687","374"
"419563","17854"
"426463","6885"
"429352","505"
"429998","416"
"432291","2678"
"435912","4700"
"449497","3894"
"452664","1308"
"454813","2929"
"455220","1465"
"457307","4158"
"457727","494"
"463768","591"
"471800","14356"
"475833","2082"
"477053","1448"
"477144","11705"
"479535","12334"
"493646","1188"
"502001","148"
"506939","1695"
"513056","5350"
"516127","1909"
"518548","33843"
"520266","13201"
"521418","54908"
"522723","629"
"533200","1702"
"536328","2017"
"539816","9973"
"540738","576"
"545179","420"
