links,type,state,creation date,updated date,closed date,comment count,user count
https://api.github.com/repos/spring-projects/spring-boot/issues/11383,issue,closed,2017-12-20T11:23:49Z,2018-03-16T16:56:11Z,2018-01-05T00:27:43Z,8,4
https://api.github.com/repos/symfony/symfony/issues/900,issue,closed,2011-05-12T08:54:05Z,2011-05-17T10:26:54Z,2011-05-17T08:48:48Z,4,2
https://api.github.com/repos/swagger-api/swagger-ui/issues/4887,issue,closed,2018-09-20T15:03:01Z,2019-09-21T00:54:23Z,2018-09-21T00:42:58Z,1,1
https://api.github.com/repos/pingcap/tidb/issues/18095,issue,closed,2020-06-17T11:24:49Z,2020-06-18T06:30:51Z,2020-06-18T06:30:51Z,0,0
https://api.github.com/repos/serverless/serverless/issues/3238,issue,closed,2017-02-13T10:13:56Z,2017-05-12T12:31:08Z,2017-05-12T12:31:08Z,2,2
https://api.github.com/repos/spring-projects/spring-boot/issues/1602,issue,closed,2014-09-23T12:47:33Z,2017-03-16T16:55:26Z,2017-03-16T00:26:36Z,2,2
https://api.github.com/repos/Alamofire/Alamofire/issues/1805,issue,closed,2016-11-25T14:51:41Z,2016-11-29T11:50:33Z,2016-11-29T04:12:19Z,2,1
https://api.github.com/repos/elastic/kibana/issues/56554,issue,closed,2020-01-31T20:54:26Z,2020-04-23T12:55:34Z,2020-04-23T12:55:34Z,1,1
https://api.github.com/repos/elastic/kibana/issues/748,pr,closed,2013-12-04T11:20:32Z,2014-07-21T17:11:54Z,2013-12-04T13:21:07Z,0,0
https://api.github.com/repos/realm/realm-cocoa/issues/5497,issue,closed,2017-12-04T08:56:06Z,2017-12-12T23:31:10Z,2017-12-12T23:31:10Z,0,0
https://api.github.com/repos/elastic/kibana/issues/26975,issue,closed,2018-12-11T16:21:00Z,2019-05-03T15:44:03Z,2019-05-03T15:44:03Z,2,1
https://api.github.com/repos/Kong/kong/issues/1666,pr,closed,2016-09-21T03:41:23Z,2017-01-10T17:17:20Z,2016-11-19T01:41:29Z,4,3
https://api.github.com/repos/grafana/grafana/issues/5764,issue,closed,2016-08-09T20:22:43Z,2018-04-21T14:29:31Z,2018-04-21T14:29:17Z,2,2
https://api.github.com/repos/Kong/kong/issues/5716,issue,open,2020-03-23T13:37:43Z,2020-03-24T09:47:38Z,,2,1
https://api.github.com/repos/rails/rails/issues/39501,pr,closed,2020-06-01T13:42:15Z,2020-06-02T12:16:48Z,2020-06-02T12:16:43Z,0,0
https://api.github.com/repos/elastic/elasticsearch/issues/50695,issue,open,2020-01-07T10:02:44Z,2020-07-15T11:07:56Z,,2,1
https://api.github.com/repos/apache/incubator-superset/issues/6566,issue,closed,2018-12-22T00:27:38Z,2019-12-18T15:46:06Z,2019-04-17T10:39:38Z,2,2
https://api.github.com/repos/AFNetworking/AFNetworking/issues/3378,issue,closed,2016-03-08T03:40:30Z,2016-03-14T14:25:10Z,2016-03-14T14:25:10Z,1,1
https://api.github.com/repos/square/okhttp/issues/180,issue,closed,2013-05-08T20:42:43Z,2013-05-17T18:32:42Z,2013-05-17T18:32:42Z,1,1
https://api.github.com/repos/Kong/kong/issues/1132,pr,closed,2016-04-06T20:36:14Z,2016-04-07T00:32:05Z,2016-04-07T00:32:05Z,1,1
https://api.github.com/repos/RocketChat/Rocket.Chat/issues/2411,issue,closed,2016-03-03T06:29:30Z,2019-04-05T20:58:21Z,2016-03-07T01:57:22Z,7,3
https://api.github.com/repos/spring-projects/spring-boot/issues/8058,issue,closed,2017-01-22T16:02:13Z,2017-01-23T11:09:49Z,2017-01-23T11:09:49Z,0,0
https://api.github.com/repos/Kong/kong/issues/4013,pr,closed,2018-11-22T19:59:06Z,2019-01-14T19:17:14Z,2019-01-14T19:17:10Z,0,0
https://api.github.com/repos/rancher/rancher/issues/24323,issue,open,2019-11-30T00:57:17Z,2019-11-30T03:59:34Z,,1,1
https://api.github.com/repos/spring-projects/spring-boot/issues/1317,issue,closed,2014-07-31T02:23:05Z,2014-08-05T15:03:19Z,2014-08-05T15:03:19Z,1,1
https://api.github.com/repos/OAI/OpenAPI-Specification/issues/1341,issue,closed,2017-09-05T16:34:27Z,2017-09-11T05:14:21Z,2017-09-11T05:14:20Z,4,1
https://api.github.com/repos/spring-projects/spring-boot/issues/10018,issue,closed,2017-08-16T11:37:24Z,2017-08-16T23:33:22Z,2017-08-16T20:22:38Z,4,1
https://api.github.com/repos/OAI/OpenAPI-Specification/issues/416,issue,closed,2015-07-17T07:54:34Z,2015-07-17T08:48:18Z,2015-07-17T08:48:18Z,4,1
https://api.github.com/repos/Kong/kong/issues/1438,issue,closed,2016-07-25T08:13:15Z,2016-07-25T17:45:41Z,2016-07-25T17:45:41Z,1,1
https://api.github.com/repos/prometheus/prometheus/issues/4968,pr,closed,2018-12-07T04:00:40Z,2019-01-09T15:19:05Z,2019-01-09T15:18:59Z,4,2
https://api.github.com/repos/Netflix/Hystrix/issues/335,issue,closed,2014-11-04T15:59:52Z,2014-12-19T00:09:08Z,2014-12-19T00:09:08Z,4,2
https://api.github.com/repos/RocketChat/Rocket.Chat/issues/11710,issue,closed,2018-08-08T13:53:47Z,2019-08-28T12:53:24Z,2019-08-21T01:58:45Z,1,1
https://api.github.com/repos/rancher/rancher/issues/26309,issue,open,2020-03-27T13:07:22Z,2020-04-16T09:20:11Z,,3,2
https://api.github.com/repos/rancher/rancher/issues/14788,issue,closed,2018-07-26T18:01:41Z,2018-08-06T16:15:51Z,2018-08-06T16:15:51Z,1,0
https://api.github.com/repos/apache/incubator-superset/issues/6683,pr,closed,2019-01-14T09:39:50Z,2019-01-30T02:07:36Z,2019-01-30T02:07:36Z,1,0
https://api.github.com/repos/xkcoding/spring-boot-demo/issues/37,issue,closed,2019-08-28T01:01:03Z,2019-08-28T01:30:16Z,2019-08-28T01:30:16Z,1,1
https://api.github.com/repos/openfaas/faas/issues/1216,issue,open,2019-06-09T20:10:53Z,2019-10-03T22:16:56Z,,4,1
https://api.github.com/repos/symfony/symfony/issues/2440,issue,closed,2011-10-20T14:59:17Z,2012-04-04T14:05:15Z,2012-04-04T05:14:22Z,6,3
https://api.github.com/repos/spring-projects/spring-boot/issues/17878,issue,closed,2019-08-15T15:17:05Z,2019-08-15T22:20:04Z,2019-08-15T17:38:17Z,0,0
https://api.github.com/repos/elastic/elasticsearch/issues/35641,issue,open,2018-11-16T15:19:22Z,2020-05-04T22:47:52Z,,1,1
https://api.github.com/repos/istio/istio/issues/15618,issue,closed,2019-07-18T11:24:20Z,2019-10-18T22:30:27Z,2019-10-18T22:30:26Z,3,3
https://api.github.com/repos/dotnet/aspnetcore/issues/13775,issue,closed,2019-09-06T16:53:27Z,2019-12-02T21:00:58Z,2019-09-06T22:21:55Z,2,1
https://api.github.com/repos/elastic/elasticsearch/issues/47500,issue,open,2019-10-03T10:51:15Z,2020-07-06T09:06:12Z,,4,4
https://api.github.com/repos/elastic/elasticsearch/issues/51907,issue,open,2020-02-05T07:07:39Z,2020-05-04T22:34:32Z,,2,1
https://api.github.com/repos/kubernetes/kubernetes/issues/23745,issue,closed,2016-04-01T17:37:15Z,2016-04-03T15:31:05Z,2016-04-03T15:31:01Z,2,1
https://api.github.com/repos/tootsuite/mastodon/issues/8151,pr,closed,2018-08-09T13:22:51Z,2018-08-15T16:12:45Z,2018-08-15T16:12:45Z,0,0
https://api.github.com/repos/xkcoding/spring-boot-demo/issues/84,pr,closed,2020-01-07T08:21:06Z,2020-01-09T02:05:31Z,2020-01-09T02:05:31Z,0,0
https://api.github.com/repos/elastic/elasticsearch/issues/53320,pr,closed,2020-03-10T00:27:24Z,2020-03-11T12:23:42Z,2020-03-11T12:23:42Z,2,2
https://api.github.com/repos/elastic/kibana/issues/61117,issue,closed,2020-03-24T17:00:19Z,2020-04-01T14:15:04Z,2020-04-01T14:15:04Z,2,2
https://api.github.com/repos/cockroachdb/cockroach/issues/31611,issue,closed,2018-10-18T21:13:20Z,2019-09-25T22:36:00Z,2019-09-25T22:36:00Z,5,2
https://api.github.com/repos/elastic/elasticsearch/issues/52141,pr,closed,2020-02-10T12:32:41Z,2020-02-19T13:20:17Z,2020-02-11T15:40:59Z,3,1
https://api.github.com/repos/hashicorp/vault/issues/4775,issue,closed,2018-06-15T13:48:04Z,2018-06-20T03:05:31Z,2018-06-20T03:00:23Z,3,2
https://api.github.com/repos/spring-projects/spring-boot/issues/8757,issue,closed,2017-03-27T19:16:47Z,2018-03-22T17:37:05Z,2018-03-22T17:37:05Z,2,1
https://api.github.com/repos/elastic/kibana/issues/62438,issue,closed,2020-04-03T12:53:57Z,2020-07-22T13:45:58Z,2020-07-22T13:45:58Z,1,1
https://api.github.com/repos/elastic/kibana/issues/53910,issue,closed,2020-01-02T21:13:36Z,2020-03-04T06:52:57Z,2020-03-04T06:52:57Z,13,4
https://api.github.com/repos/odoo/odoo/issues/3941,pr,closed,2014-11-28T08:13:20Z,2015-06-04T14:05:52Z,2015-06-04T13:51:07Z,4,1
https://api.github.com/repos/Kong/kong/issues/4018,issue,closed,2018-11-26T13:45:12Z,2018-11-27T08:09:47Z,2018-11-27T08:09:47Z,2,0
https://api.github.com/repos/grafana/grafana/issues/15396,issue,open,2019-02-12T15:23:00Z,2019-12-02T08:53:48Z,,0,0
https://api.github.com/repos/Kong/kong/issues/2928,pr,closed,2017-10-03T23:54:14Z,2017-10-26T20:07:23Z,2017-10-25T17:22:42Z,5,2
https://api.github.com/repos/jashkenas/backbone/issues/2272,issue,closed,2013-02-14T13:06:42Z,2013-02-14T13:21:28Z,2013-02-14T13:21:28Z,1,0
https://api.github.com/repos/ElemeFE/element/issues/11768,issue,closed,2018-06-27T07:05:22Z,2018-11-22T08:59:38Z,2018-06-27T07:11:27Z,4,3
https://api.github.com/repos/dotnet/aspnetcore/issues/4856,issue,open,2017-10-04T20:22:57Z,2020-06-15T15:19:30Z,,2,1
https://api.github.com/repos/istio/istio/issues/15035,issue,closed,2019-06-20T18:49:04Z,2019-06-25T00:03:23Z,2019-06-20T18:49:46Z,0,0
https://api.github.com/repos/rapid7/metasploit-framework/issues/12420,pr,closed,2019-10-07T14:50:24Z,2019-10-15T16:05:39Z,2019-10-15T14:28:02Z,2,2
https://api.github.com/repos/spring-projects/spring-boot/issues/13948,issue,closed,2018-07-30T16:43:38Z,2018-08-08T03:48:38Z,2018-08-08T03:48:37Z,0,0
https://api.github.com/repos/grafana/grafana/issues/13240,issue,closed,2018-09-12T09:27:01Z,2018-09-13T19:17:17Z,2018-09-13T19:17:17Z,0,0
https://api.github.com/repos/hashicorp/vault/issues/6166,issue,closed,2019-02-05T15:44:56Z,2020-05-15T12:26:53Z,2019-09-05T15:50:32Z,5,3
https://api.github.com/repos/alibaba/spring-cloud-alibaba/issues/732,issue,closed,2019-07-03T01:07:49Z,2019-09-24T08:08:35Z,2019-09-24T08:08:35Z,1,1
https://api.github.com/repos/crystal-lang/crystal/issues/9127,pr,closed,2020-04-18T20:48:56Z,2020-05-16T00:01:52Z,2020-05-11T15:29:12Z,0,0
https://api.github.com/repos/swagger-api/swagger-ui/issues/4690,issue,open,2018-07-03T14:42:56Z,2019-09-28T05:30:33Z,,6,6
https://api.github.com/repos/dotnet/aspnetcore/issues/19281,issue,closed,2020-02-24T11:34:25Z,2020-03-26T14:00:12Z,2020-02-25T13:18:27Z,0,0
https://api.github.com/repos/go-gitea/gitea/issues/10600,pr,closed,2020-03-04T06:48:34Z,2020-03-05T06:30:37Z,2020-03-05T06:30:34Z,3,1
https://api.github.com/repos/grafana/grafana/issues/7543,issue,closed,2017-02-13T18:58:05Z,2017-12-07T04:30:42Z,2017-03-20T11:54:15Z,5,2
https://api.github.com/repos/bazelbuild/bazel/issues/3406,issue,closed,2017-07-18T19:56:39Z,2017-08-01T17:49:20Z,2017-08-01T17:49:20Z,9,2
https://api.github.com/repos/yiisoft/yii2/issues/8324,issue,closed,2015-05-08T09:46:22Z,2015-05-26T10:16:49Z,2015-05-26T10:16:49Z,4,1
https://api.github.com/repos/elastic/kibana/issues/55359,issue,closed,2020-01-20T22:28:36Z,2020-02-10T22:08:57Z,2020-02-10T22:08:57Z,3,2
https://api.github.com/repos/rails/rails/issues/3939,pr,closed,2011-12-11T20:33:04Z,2014-12-10T21:04:32Z,2011-12-11T20:39:09Z,5,2
https://api.github.com/repos/ctripcorp/apollo/issues/918,issue,closed,2018-01-10T02:54:20Z,2019-03-14T15:17:29Z,2018-10-06T14:08:10Z,8,4
https://api.github.com/repos/dotnet/aspnetcore/issues/5154,issue,closed,2018-12-17T06:57:47Z,2019-12-03T15:01:05Z,2019-01-03T22:27:44Z,2,2
https://api.github.com/repos/angular/material/issues/8763,pr,closed,2016-06-14T17:08:38Z,2016-06-20T12:35:15Z,2016-06-20T12:35:15Z,1,1
https://api.github.com/repos/elastic/elasticsearch/issues/34384,issue,open,2018-10-10T16:17:55Z,2020-05-04T22:48:35Z,,1,1
https://api.github.com/repos/elastic/kibana/issues/15344,issue,open,2017-12-01T18:06:09Z,2019-02-28T15:21:44Z,,2,2
https://api.github.com/repos/OAI/OpenAPI-Specification/issues/2232,issue,open,2020-05-15T03:24:04Z,2020-07-08T20:17:22Z,,2,1
https://api.github.com/repos/elastic/elasticsearch/issues/42847,pr,closed,2019-06-04T13:20:24Z,2019-07-05T12:00:03Z,2019-06-18T23:42:19Z,3,2
https://api.github.com/repos/matomo-org/matomo/issues/205,pr,closed,2014-01-21T08:45:09Z,2014-01-21T22:17:10Z,2014-01-21T22:17:10Z,0,0
https://api.github.com/repos/portainer/portainer/issues/553,pr,closed,2017-02-01T09:11:54Z,2017-03-13T07:56:16Z,2017-02-01T09:13:49Z,0,0
https://api.github.com/repos/odoo/odoo/issues/52668,pr,closed,2020-06-09T09:23:30Z,2020-06-10T09:40:26Z,2020-06-10T09:39:37Z,0,0
https://api.github.com/repos/grafana/grafana/issues/21952,issue,open,2020-02-05T20:31:27Z,2020-06-26T15:32:42Z,,0,0
https://api.github.com/repos/swagger-api/swagger-ui/issues/5322,issue,open,2019-04-23T15:13:03Z,2019-11-26T13:53:01Z,,6,3
https://api.github.com/repos/istio/istio/issues/18233,issue,closed,2019-10-23T17:41:03Z,2020-07-28T22:07:14Z,2020-07-28T22:07:14Z,6,3
https://api.github.com/repos/dotnet/aspnetcore/issues/13576,issue,closed,2019-08-30T09:49:40Z,2019-12-02T21:01:40Z,2019-09-06T01:39:22Z,3,1
https://api.github.com/repos/Kong/kong/issues/590,issue,closed,2015-10-05T17:11:28Z,2017-07-27T08:09:34Z,2017-07-26T19:23:33Z,18,11
https://api.github.com/repos/spring-projects/spring-boot/issues/5735,issue,closed,2016-04-19T12:58:01Z,2016-05-04T13:14:49Z,2016-05-04T13:14:49Z,4,1
https://api.github.com/repos/hashicorp/vault/issues/1444,issue,closed,2016-05-24T17:29:27Z,2020-05-26T19:30:10Z,2016-05-27T04:35:26Z,8,3
https://api.github.com/repos/microsoft/TypeScript/issues/688,pr,closed,2014-09-17T18:00:00Z,2018-06-18T18:38:42Z,2014-09-19T21:43:53Z,1,1
https://api.github.com/repos/elastic/elasticsearch/issues/47645,pr,closed,2019-10-07T11:10:08Z,2019-10-07T12:58:45Z,2019-10-07T12:58:45Z,0,0
https://api.github.com/repos/elastic/elasticsearch/issues/52119,pr,closed,2020-02-10T03:00:49Z,2020-02-11T12:05:02Z,2020-02-11T12:05:02Z,1,1
https://api.github.com/repos/rancher/rancher/issues/26375,pr,closed,2020-03-30T23:02:06Z,2020-04-02T17:03:24Z,2020-04-02T17:03:24Z,0,0
https://api.github.com/repos/spring-projects/spring-boot/issues/2808,issue,closed,2015-04-13T07:21:31Z,2019-02-18T12:46:03Z,2018-03-22T18:28:36Z,8,5
https://api.github.com/repos/Kong/kong/issues/3126,issue,closed,2017-12-29T10:33:33Z,2018-01-02T17:53:00Z,2018-01-02T17:53:00Z,1,1
https://api.github.com/repos/elastic/elasticsearch/issues/43355,pr,closed,2019-06-19T03:23:32Z,2019-06-19T08:27:02Z,2019-06-19T08:26:53Z,0,0
https://api.github.com/repos/RocketChat/Rocket.Chat/issues/14454,issue,open,2019-05-10T13:20:33Z,2019-09-19T19:06:05Z,,17,2
https://api.github.com/repos/elastic/kibana/issues/2566,issue,closed,2015-01-08T12:42:31Z,2015-01-08T14:42:35Z,2015-01-08T14:42:35Z,1,1
https://api.github.com/repos/portainer/portainer/issues/1146,pr,closed,2017-08-22T18:38:20Z,2017-08-23T07:37:11Z,2017-08-23T07:37:04Z,1,1
https://api.github.com/repos/Kong/kong/issues/5201,pr,closed,2019-11-04T19:27:04Z,2020-02-24T14:29:16Z,2020-02-24T14:29:16Z,2,2
https://api.github.com/repos/spring-projects/spring-boot/issues/7738,issue,closed,2016-12-23T11:46:01Z,2017-09-18T14:32:47Z,2017-09-18T14:32:47Z,4,2
https://api.github.com/repos/alibaba/canal/issues/1680,issue,closed,2019-04-10T04:42:15Z,2019-04-10T07:50:24Z,2019-04-10T07:50:24Z,0,0
https://api.github.com/repos/microsoft/TypeScript/issues/15892,issue,closed,2017-05-16T23:32:50Z,2018-06-14T21:00:21Z,2017-05-17T01:39:52Z,2,1
https://api.github.com/repos/spring-projects/spring-boot/issues/5172,issue,closed,2016-02-17T18:58:12Z,2017-09-18T14:31:57Z,2017-09-18T14:31:37Z,2,1
https://api.github.com/repos/ElemeFE/element/issues/15184,issue,closed,2019-04-19T03:19:51Z,2019-05-08T07:53:20Z,2019-05-08T07:53:19Z,2,2
