links,type,state,creation date,updated date,closed date,comment count,user count
https://api.github.com/repos/rapid7/metasploit-framework/issues/9094,issue,closed,2017-10-17T18:10:04Z,2020-02-22T22:23:10Z,2020-02-22T22:23:10Z,5,2
https://api.github.com/repos/elastic/elasticsearch/issues/31098,issue,closed,2018-06-05T10:47:44Z,2018-06-05T11:23:35Z,2018-06-05T11:21:37Z,2,1
https://api.github.com/repos/elastic/elasticsearch/issues/45944,issue,closed,2019-08-25T09:46:18Z,2019-08-25T19:24:45Z,2019-08-25T19:24:45Z,1,1
https://api.github.com/repos/redisson/redisson/issues/740,issue,closed,2016-12-23T01:20:07Z,2017-01-12T11:27:00Z,2017-01-12T11:27:00Z,3,1
https://api.github.com/repos/rapid7/metasploit-framework/issues/6458,pr,closed,2016-01-09T15:08:21Z,2016-01-14T20:58:20Z,2016-01-14T20:58:20Z,1,1
https://api.github.com/repos/rapid7/metasploit-framework/issues/6461,pr,closed,2016-01-10T18:40:17Z,2016-01-20T20:36:34Z,2016-01-20T20:17:14Z,1,1
https://api.github.com/repos/square/okhttp/issues/3053,issue,closed,2016-12-22T17:03:34Z,2017-01-07T20:09:07Z,2017-01-07T20:09:07Z,1,1
https://api.github.com/repos/netty/netty/issues/1507,issue,closed,2013-07-02T11:44:50Z,2013-09-06T13:45:38Z,2013-07-02T11:46:31Z,3,1
https://api.github.com/repos/airbnb/lottie-android/issues/1479,issue,closed,2020-01-10T03:45:46Z,2020-01-10T18:51:16Z,2020-01-10T18:51:16Z,1,1
https://api.github.com/repos/dianping/cat/issues/1743,issue,closed,2019-06-20T05:49:49Z,2019-07-04T06:42:15Z,2019-07-04T06:42:15Z,3,2
https://api.github.com/repos/elastic/elasticsearch/issues/43896,issue,closed,2019-07-03T02:15:18Z,2019-07-03T05:20:53Z,2019-07-03T05:08:36Z,6,2
https://api.github.com/repos/netty/netty/issues/7353,issue,closed,2017-10-31T16:07:12Z,2017-11-03T07:33:25Z,2017-11-02T13:30:01Z,5,2
https://api.github.com/repos/apache/skywalking/issues/1395,issue,closed,2018-06-27T07:02:09Z,2018-06-27T07:49:28Z,2018-06-27T07:05:33Z,3,1
https://api.github.com/repos/XX-net/XX-Net/issues/9970,issue,open,2018-03-12T01:34:25Z,2018-03-14T23:36:10Z,,5,3
https://api.github.com/repos/bitcoin/bitcoin/issues/239,issue,closed,2011-05-18T22:15:34Z,2011-12-04T08:56:34Z,2011-12-04T08:56:34Z,1,1
https://api.github.com/repos/redisson/redisson/issues/2692,issue,closed,2020-04-13T20:45:53Z,2020-04-15T05:27:09Z,2020-04-15T05:27:09Z,0,0
https://api.github.com/repos/redisson/redisson/issues/1797,issue,closed,2018-12-10T12:15:17Z,2019-01-14T20:39:05Z,2019-01-14T20:39:05Z,6,1
https://api.github.com/repos/netty/netty/issues/2949,issue,closed,2014-09-30T17:58:06Z,2014-09-30T21:32:13Z,2014-09-30T21:32:03Z,1,0
https://api.github.com/repos/netty/netty/issues/1579,issue,closed,2013-07-15T17:08:57Z,2013-07-15T17:13:34Z,2013-07-15T17:13:34Z,0,0
https://api.github.com/repos/redisson/redisson/issues/1054,issue,closed,2017-09-14T09:54:16Z,2019-11-07T05:37:33Z,2017-09-15T10:36:06Z,5,3
https://api.github.com/repos/XX-net/XX-Net/issues/10195,issue,closed,2018-03-25T02:38:03Z,2018-05-01T16:06:24Z,2018-05-01T16:06:24Z,3,3
https://api.github.com/repos/netty/netty/issues/7275,issue,closed,2017-10-04T11:13:35Z,2017-10-04T12:03:28Z,2017-10-04T12:03:28Z,2,2
https://api.github.com/repos/elastic/elasticsearch/issues/50300,issue,closed,2019-12-18T07:05:44Z,2019-12-18T08:02:08Z,2019-12-18T08:02:07Z,1,1
https://api.github.com/repos/netty/netty/issues/1298,issue,closed,2013-04-22T11:41:03Z,2013-04-22T23:48:58Z,2013-04-22T13:18:20Z,0,0
https://api.github.com/repos/netty/netty/issues/4725,issue,closed,2016-01-18T17:02:45Z,2016-01-20T12:37:05Z,2016-01-20T12:37:05Z,9,1
https://api.github.com/repos/golang/go/issues/31114,issue,closed,2019-03-28T15:43:18Z,2020-03-27T16:26:47Z,2019-03-28T16:26:35Z,0,0
https://api.github.com/repos/ctripcorp/apollo/issues/2463,issue,open,2019-07-22T15:38:50Z,2019-09-02T01:33:32Z,,7,2
https://api.github.com/repos/rapid7/metasploit-framework/issues/6451,pr,closed,2016-01-08T02:32:47Z,2016-01-14T20:58:20Z,2016-01-14T20:58:20Z,5,2
https://api.github.com/repos/shadowsocks/shadowsocks-windows/issues/2832,issue,closed,2020-03-15T09:58:08Z,2020-03-16T02:52:19Z,2020-03-16T02:52:11Z,5,1
https://api.github.com/repos/redisson/redisson/issues/2003,issue,closed,2019-03-21T11:59:45Z,2019-03-26T16:42:37Z,2019-03-26T16:42:37Z,8,1
https://api.github.com/repos/spring-projects/spring-framework/issues/19484,issue,closed,2016-11-17T11:20:06Z,2019-01-11T19:20:02Z,2016-12-21T11:54:10Z,1,0
https://api.github.com/repos/golang/go/issues/33227,issue,open,2019-07-22T17:51:30Z,2019-07-29T21:41:09Z,,1,1
https://api.github.com/repos/netty/netty/issues/3974,issue,closed,2015-07-11T07:07:19Z,2015-09-12T04:05:35Z,2015-09-09T12:41:04Z,7,1
https://api.github.com/repos/golang/go/issues/7797,issue,open,2014-04-16T19:37:25Z,2015-07-30T09:02:10Z,,3,1
https://api.github.com/repos/redisson/redisson/issues/1820,issue,closed,2018-12-25T02:23:24Z,2019-01-25T12:29:59Z,2019-01-25T12:29:59Z,2,1
https://api.github.com/repos/golang/go/issues/23510,issue,closed,2018-01-22T16:01:24Z,2019-01-22T21:43:14Z,2018-01-22T21:37:16Z,3,2
https://api.github.com/repos/netty/netty/issues/7546,issue,closed,2017-12-28T11:13:57Z,2018-03-28T18:58:05Z,2018-03-28T18:58:05Z,18,1
https://api.github.com/repos/bumptech/glide/issues/3047,issue,closed,2018-04-25T03:07:38Z,2018-07-10T03:44:08Z,2018-04-25T03:13:10Z,1,1
https://api.github.com/repos/alibaba/canal/issues/1664,issue,open,2019-04-04T03:35:53Z,2020-06-04T07:50:43Z,,2,2
https://api.github.com/repos/elastic/elasticsearch/issues/10824,issue,closed,2015-04-27T11:10:50Z,2016-01-18T14:27:45Z,2016-01-18T14:27:45Z,2,1
https://api.github.com/repos/square/leakcanary/issues/385,issue,closed,2016-01-11T12:07:53Z,2016-01-11T21:31:06Z,2016-01-11T21:31:06Z,1,1
https://api.github.com/repos/rapid7/metasploit-framework/issues/6612,pr,closed,2016-02-26T03:37:14Z,2016-03-03T03:25:56Z,2016-02-29T20:07:16Z,10,3
https://api.github.com/repos/antirez/redis/issues/5795,pr,closed,2019-01-19T03:52:03Z,2019-01-22T16:28:46Z,2019-01-22T16:28:46Z,2,1
https://api.github.com/repos/fatedier/frp/issues/193,issue,closed,2016-12-25T04:59:50Z,2018-05-29T01:48:25Z,2016-12-27T16:35:15Z,14,4
https://api.github.com/repos/kubernetes/minikube/issues/6794,issue,closed,2020-02-25T08:27:43Z,2020-04-15T23:56:07Z,2020-04-15T23:56:06Z,3,3
https://api.github.com/repos/hexojs/hexo/issues/1951,issue,closed,2016-05-11T14:46:46Z,2016-07-02T14:02:08Z,2016-07-02T14:02:08Z,2,1
https://api.github.com/repos/alibaba/arthas/issues/1142,issue,open,2020-04-24T06:57:36Z,2020-05-21T08:23:29Z,,2,2
https://api.github.com/repos/spring-projects/spring-framework/issues/17550,issue,closed,2015-04-26T05:48:22Z,2019-01-12T05:24:26Z,2015-04-27T02:05:43Z,2,0
https://api.github.com/repos/jumpserver/jumpserver/issues/2841,issue,closed,2019-06-26T06:35:25Z,2020-03-13T08:47:11Z,2020-03-13T08:47:10Z,1,1
https://api.github.com/repos/XX-net/XX-Net/issues/4391,issue,open,2016-10-19T00:19:47Z,2016-10-19T04:53:26Z,,3,1
https://api.github.com/repos/jumpserver/jumpserver/issues/2522,issue,closed,2019-03-21T07:00:39Z,2019-08-05T05:00:05Z,2019-08-05T05:00:05Z,6,3
https://api.github.com/repos/elastic/elasticsearch/issues/52621,issue,closed,2020-02-21T07:19:49Z,2020-02-21T07:25:26Z,2020-02-21T07:25:26Z,1,1
https://api.github.com/repos/jumpserver/jumpserver/issues/1512,issue,closed,2018-07-09T14:30:08Z,2018-11-26T07:59:33Z,2018-11-26T07:59:33Z,3,3
https://api.github.com/repos/rapid7/metasploit-framework/issues/8563,issue,closed,2017-06-15T10:54:34Z,2017-09-21T17:14:14Z,2017-09-21T17:14:14Z,2,1
https://api.github.com/repos/spring-projects/spring-boot/issues/15961,issue,closed,2019-02-15T02:52:50Z,2019-02-15T06:38:00Z,2019-02-15T06:37:17Z,2,2
https://api.github.com/repos/square/okhttp/issues/3650,issue,closed,2017-10-16T09:30:16Z,2017-11-04T18:08:31Z,2017-11-04T18:08:00Z,1,1
https://api.github.com/repos/square/okhttp/issues/6053,issue,closed,2020-05-15T05:17:34Z,2020-05-15T07:59:11Z,2020-05-15T07:59:11Z,1,1
https://api.github.com/repos/elastic/elasticsearch/issues/1819,issue,closed,2012-03-29T04:04:51Z,2012-03-29T09:22:11Z,2012-03-29T09:22:11Z,1,1
https://api.github.com/repos/jumpserver/jumpserver/issues/779,issue,closed,2017-10-25T11:07:30Z,2017-11-09T03:29:13Z,2017-11-09T03:29:13Z,1,1
https://api.github.com/repos/spring-projects/spring-framework/issues/11955,issue,closed,2010-06-17T12:58:15Z,2012-06-19T03:44:00Z,2012-06-19T03:44:00Z,1,0
https://api.github.com/repos/eugenp/tutorials/issues/5170,issue,closed,2018-09-05T09:10:20Z,2018-09-05T12:49:59Z,2018-09-05T12:49:59Z,0,0
https://api.github.com/repos/jumpserver/jumpserver/issues/4189,issue,open,2020-06-28T12:48:40Z,2020-06-30T10:16:37Z,,0,0
https://api.github.com/repos/dbeaver/dbeaver/issues/1166,issue,closed,2017-01-20T09:14:06Z,2017-01-21T16:38:33Z,2017-01-21T16:38:33Z,3,1
