id,ParentId,owneruserid,score
"43508","43199","3997","2"
"47149","43199","4287","2"
"78889","78869","3535","39"
"78925","78869","4615","4"
"78931","78869","7672","1"
"86367","84680","16414","37"
"93991","93911","9767","-9"
"94318","93911","4725","10"
"97469","96945","16206","2"
"100713","96945","16724","1"
"103731","102778","16414","2"
"113291","96945","6329","0"
"126902","126798","5895","0"
"126981","126798","5193","4"
"137559","123902","8171","1"
"140142","140113","1199","3"
"140214","140113","11142","0"
"143544","143523","13005","6"
"143549","143523","21234","0"
"144060","143523","22351","0"
"144128","143523","3474","8"
"150181","150167","2287","32"
"150195","150167","3474","3"
"150321","150167","7888","6"
"162776","161160","11142","2"
"163759","140113","18796","2"
"165916","163113","3474","5"
"182156","182133","7898","2"
"182157","182133","48310","0"
"182161","182133","12349","0"
"182190","182133","16800","0"
"183832","183830","8217","6"
"183852","183830","17832","0"
"183873","183830","8884","1"
"184664","183830","9925","0"
"190382","190376","3560","8"
"190429","190376","24582","0"
"190470","190376","22656","3"
"190485","190376","4725","1"
"191851","190376","13531","2"
"215276","84680","","1"
"221866","221149","8174","0"
"223506","221149","13189","1"
"232855","232839","1384","2"
"269909","267738","13447","0"
"271038","271031","269171","0"
"271133","271031","24364","4"
"271429","267738","15108","2"
"273584","271031","3700","0"
"273595","271031","3700","0"
"278080","271518","4208","1"
"278100","271518","26241","1"
"279982","221149","13189","1"
"282076","271518","241753","1"
"292369","292362","23142","2"
"292441","292362","18936","2"
"293028","292362","15459","1"
"301872","300334","23704","3"
"304275","304268","1288","166"
"304350","304268","3474","546"
"304417","304268","3415","14"
"305114","300334","17499","1"
"308618","308609","31141","2"
"308677","308609","25343","4"
"315326","300334","456628","0"
"325454","320355","33167","1"
"328464","325637","23969","1"
"338603","338578","39057","12"
"338639","338578","3474","13"
"339075","339004","3474","18"
"339548","339531","42344","4"
"339585","339531","3474","7"
"339769","339004","42512","26"
"340722","339531","4725","1"
"342163","267738","20763","2"
"342610","340820","16883","5"
"346262","346225","12950","0"
"346300","346225","24054","0"
"346308","346225","3150","0"
"346645","346225","42994","0"
"348355","346225","44156","3"
"351106","346225","17542","2"
"354565","353010","3474","10"
"361404","361231","25737","1"
"363379","363329","","2"
"364377","320355","3150","0"
"366392","361231","13447","0"
"372690","372268","45108","2"
"372890","372268","42404","1"
"373526","373518","35092","0"
"373533","373518","4893","3"
"373805","372268","20029","11"
"373855","373518","3474","3"
"374739","373518","4249","0"
"376489","373518","943","0"
"376562","376561","2329","24"
"376810","376561","1969","17"
"377608","376561","11761","4"
"385936","385907","24054","0"
"386182","385907","48234","1"
"387639","385907","3474","4"
"387701","372268","10165","0"
"388421","376561","30967","9"
"390169","390150","48463","3"
"390222","390150","48763","1"
"390437","390150","32188","6"
"394193","390150","18406","51"
"401914","300334","49962","5"
"402950","376561","17542","2"
"411362","411331","18937","66"
"414396","411331","","27"
"415956","415953","43582","606"
"415971","415953","5752","696"
"415999","415953","42404","16"
"416829","415953","52055","256"
"419088","415953","","6"
"421696","415953","49913","269"
"423601","415953","","5"
"427371","427046","34880","5"
"430761","430755","21348","12"
"431020","430755","50511","3"
"443866","437375","49962","3"
"453751","390150","8134","98"
"473598","473566","37213","0"
"473884","437375","24184","13"
"480935","480895","52136","2"
"487979","480895","1322","10"
"492381","288289","1958","3"
"496707","496651","31828","136"
"513151","288289","54396","0"
"524298","430755","56039","3"
"531917","520255","22704","0"
"537663","537596","57601","22"
"537751","537596","62571","2"
"537839","537596","18233","1"
"538653","537596","18189","8"
"545693","545667","39261","0"
"545828","545667","62814","0"
"546317","545667","17871","5"
"546342","545667","65092","0"
"550620","537596","63189","3"
"557012","520255","22801","4"
"562086","561938","18771","1"
"565551","565531","18061","0"
"565896","565531","50262","1"
"567662","567482","29192","6"
"567718","567482","50950","1"
"568300","568227","8946","8"
"568331","568227","24195","3"
"570460","570450","4926","10"
"570468","570450","62525","2"
"570491","570450","3978","7"
"570499","570450","737","4"
"572023","567482","1163802","0"
"580738","580686","41754","2"
"580784","580686","15108","0"
"584279","580686","70583","1"
"587838","561938","56604","0"
"592640","592403","43521","0"
"593397","592403","14911","7"
"598481","123902","65868","0"
"599349","580686","8026","0"
"610912","610896","","1"
"610930","610896","59499","1"
"611125","610896","3474","4"
"611656","610896","","0"
"622792","622732","853","0"
"622829","622732","35092","5"
"623177","622732","73019","2"
"668519","292362","","0"
"683902","683885","3474","1"
"684209","684081","82865","0"
"685036","684081","27507","43"
"696106","565531","14893","0"
"706230","705728","36611","25"
"719764","719747","24054","3"
"719952","719747","72668","2"
"723783","723129","","0"
"723899","723886","40310","9"
"729222","729195","75701","2"
"752976","729195","10165","1"
"754792","93911","14955","20"
"760327","93911","92106","13"
"761902","759722","3474","5"
"770985","770969","1748769","4"
"786588","785973","822","235"
"792396","785973","","-3"
"800183","800172","65358","3"
"801438","800172","17867","2"
"810499","810493","98264","27"
"811617","811590","48234","1"
"811726","811590","64044","1"
"811984","808988","1930838","0"
"812322","812275","3474","3"
"814286","808988","69340","1"
"814301","812275","8946","1"
"819320","785973","76835","29"
"820436","820261","31828","0"
"820763","820261","26620","-2"
"822009","820261","99627","2"
"828390","770969","27328","0"
"829932","829522","13321","6"
"835136","834932","48933","1"
"836068","836007","4725","5"
"836074","834932","10165","2"
"836433","836281","48933","0"
"836655","836281","73311","1"
"836790","836281","91740","0"
"837532","834932","82559","0"
"839244","839213","34088","1"
"839680","839051","48933","2"
"840803","834932","101808","1"
"841475","841446","26496","5"
"841494","841446","99380","0"
"846966","846957","26496","2"
"847024","846957","57423","6"
"848765","848734","100957","6"
"848932","846957","77489","1"
"851105","839051","3474","1"
"851106","851093","103959","2"
"853361","853332","4249","11"
"853423","853332","90322","14"
"853433","853332","31899","2"
"853436","853332","3474","5"
"853583","853332","48933","5"
"859246","859111","7867","12"
"859271","859111","3474","168"
"859281","859111","85134","12"
"859817","373518","106560","13"
"862593","862571","89266","2"
"865947","865460","10165","4"
"866843","862571","3474","0"
"869167","868776","91042","1"
"869376","868776","48933","6"
"874929","874903","56038","1"
"875534","875467","105744","4"
"875671","875467","68612","21"
"876775","875467","27507","4"
"876785","875467","13365","83"
"877525","867751","24364","0"
"878127","868776","","1"
"879083","874903","26620","0"
"879102","867751","26620","5"
"882479","875467","20941","100"
"885511","867751","68612","0"
"886490","885005","11457","1"
"889545","889406","3474","13"
"891037","890935","109538","12"
"891042","890935","107294","139"
"891045","890935","22514","7"
"903846","901251","10098","2"
"903881","901251","67566","0"
"904365","904346","6782","8"
"905120","901251","45837","5"
"907515","906402","11457","73"
"908782","908748","4725","-1"
"908825","908748","14139","1"
"909012","908748","111256","1"
"909249","908748","93464","7"
"909345","906402","12537","7"
"909999","909979","68296","1"
"910013","909979","85095","-1"
"925224","924968","112671","1"
"934545","934474","1150","3"
"938435","937412","111256","6"
"942708","924968","1969","6"
"949136","948933","4206","0"
"951288","950885","10098","11"
"951782","951477","6432","11"
"955643","955624","23114","1"
"955655","955624","6527","1"
"955677","955624","77779","15"
"955754","955624","3788","8"
"961422","920809","3827","1"
"964576","964547","111245","-1"
"967201","967194","13531","7"
"967207","967194","77779","1"
"968609","968565","119509","1"
"968612","968565","931","40"
"968676","968565","53897","2"
"968791","968565","4725","1"
"969157","570450","109114","0"
"975072","975054","45204","2"
"977904","977321","3474","1"
"993041","309202","13251","5"
"995701","995514","100190","1"
"997495","995514","21108","45"
"1000205","995514","81364","89"
"1000742","1000347","101361","6"
"1000791","1000347","","2"
"1003184","842222","42551","0"
"1003435","1003365","8435","1"
"1003709","1003365","4249","2"
"1009811","1009766","60075","0"
"1009822","1009766","31641","-1"
