issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/dotnet/aspnetcore/issues/2829,dotnet/aspnetcore,34947467,aspnet-hello,questioner,2018-01-27T00:33:35Z,2017-12-29T19:58:16Z
https://api.github.com/repos/dotnet/aspnetcore/issues/2829,dotnet/aspnetcore,796298,blowdart,commenter,2018-02-02T20:05:59Z,2011-05-18T17:18:16Z
https://api.github.com/repos/dotnet/aspnetcore/issues/2829,dotnet/aspnetcore,4850159,Jaffacakes82,commenter,2019-08-02T10:55:41Z,2013-06-27T11:56:37Z
https://api.github.com/repos/Jackett/Jackett/issues/3367,Jackett/Jackett,5489218,thib3113,questioner,2018-07-09T16:39:38Z,2013-09-18T18:55:50Z
https://api.github.com/repos/Jackett/Jackett/issues/3367,Jackett/Jackett,10137,ghost,commenter,2018-07-10T12:26:47Z,2008-05-13T06:14:25Z
https://api.github.com/repos/Jackett/Jackett/issues/3367,Jackett/Jackett,11887264,kaso17,commenter,2018-07-10T16:13:23Z,2015-04-10T13:04:06Z
https://api.github.com/repos/dotnet/wcf/issues/458,dotnet/wcf,12057732,StephenBonikowsky,questioner,2015-10-23T18:47:23Z,2015-04-21T21:34:59Z
https://api.github.com/repos/dotnet/wcf/issues/458,dotnet/wcf,1616847,iamjasonp,commenter,2015-10-26T16:54:28Z,2012-04-05T21:26:11Z
https://api.github.com/repos/dotnet/wcf/issues/458,dotnet/wcf,2193418,hongdai,commenter,2015-10-26T21:30:21Z,2012-08-22T02:15:49Z
https://api.github.com/repos/openiddict/openiddict-core/issues/169,openiddict/openiddict-core,1017254,snowping,questioner,2016-07-19T22:02:52Z,2011-08-31T15:43:19Z
https://api.github.com/repos/openiddict/openiddict-core/issues/169,openiddict/openiddict-core,6998306,kevinchalet,commenter,2016-07-19T22:41:09Z,2014-03-19T12:21:03Z
https://api.github.com/repos/openiddict/openiddict-core/issues/169,openiddict/openiddict-core,10642668,bartonjs,commenter,2016-07-20T01:23:02Z,2015-01-21T23:02:21Z
https://api.github.com/repos/openiddict/openiddict-core/issues/169,openiddict/openiddict-core,3514414,rajivcodes,commenter,2016-07-22T18:56:25Z,2013-02-08T20:13:48Z
https://api.github.com/repos/dotnet/roslyn/issues/28292,dotnet/roslyn,32854332,vsfeedback,questioner,2018-07-05T10:07:26Z,2017-10-16T22:16:10Z
https://api.github.com/repos/dotnet/roslyn/issues/28292,dotnet/roslyn,12449387,jinujoseph,commenter,2019-07-03T19:57:32Z,2015-05-14T18:01:11Z
https://api.github.com/repos/IdentityServer/IdentityServer3/issues/3626,IdentityServer/IdentityServer3,16953643,osamajaved,questioner,2017-04-07T17:26:07Z,2016-01-29T08:34:52Z
https://api.github.com/repos/IdentityServer/IdentityServer3/issues/3626,IdentityServer/IdentityServer3,1481951,HenrikWM,commenter,2017-04-07T18:10:30Z,2012-02-28T13:23:12Z
https://api.github.com/repos/IdentityServer/IdentityServer3/issues/3626,IdentityServer/IdentityServer3,649492,brockallen,commenter,2017-04-09T15:32:22Z,2011-03-03T18:14:18Z
https://api.github.com/repos/IdentityServer/IdentityServer3/issues/599,IdentityServer/IdentityServer3,548021,mikeandersun,questioner,2014-11-29T04:31:27Z,2011-01-05T02:52:24Z
https://api.github.com/repos/IdentityServer/IdentityServer3/issues/599,IdentityServer/IdentityServer3,649492,brockallen,commenter,2014-11-29T04:38:49Z,2011-03-03T18:14:18Z
https://api.github.com/repos/cobbr/Covenant/issues/193,cobbr/Covenant,67090369,last1warriro,questioner,2020-06-18T06:09:52Z,2020-06-18T05:51:57Z
https://api.github.com/repos/openiddict/openiddict-core/issues/103,openiddict/openiddict-core,6998306,kevinchalet,questioner,2016-05-08T02:59:01Z,2014-03-19T12:21:03Z
https://api.github.com/repos/aspnet/AspNetKatana/issues/103,aspnet/AspNetKatana,8927836,Shyam200408,questioner,2017-08-06T19:57:08Z,2014-09-26T11:17:10Z
https://api.github.com/repos/aspnet/AspNetKatana/issues/103,aspnet/AspNetKatana,1808428,muratg,commenter,2017-10-27T17:53:25Z,2012-06-02T01:26:24Z
https://api.github.com/repos/aspnet/AspNetKatana/issues/103,aspnet/AspNetKatana,39341339,AnkitRastogi1989,commenter,2018-05-16T15:08:25Z,2018-05-16T14:58:59Z
https://api.github.com/repos/aspnet/Mvc/issues/1440,aspnet/Mvc,5921642,victorhurdugaci,questioner,2014-10-23T02:09:13Z,2013-11-12T17:17:26Z
https://api.github.com/repos/aspnet/Mvc/issues/1440,aspnet/Mvc,1238711,yishaigalatzer,commenter,2014-10-23T03:17:24Z,2011-12-03T20:44:26Z
https://api.github.com/repos/IdentityServer/IdentityServer4/issues/2450,IdentityServer/IdentityServer4,422341,thangchung,questioner,2018-07-10T13:53:59Z,2010-09-30T15:13:31Z
https://api.github.com/repos/IdentityServer/IdentityServer4/issues/2450,IdentityServer/IdentityServer4,649492,brockallen,commenter,2018-07-12T12:40:13Z,2011-03-03T18:14:18Z
https://api.github.com/repos/IdentityServer/IdentityServer4/issues/2450,IdentityServer/IdentityServer4,8069273,anilraut30,commenter,2018-12-20T16:17:32Z,2014-07-04T15:03:34Z
https://api.github.com/repos/IdentityServer/IdentityServer4/issues/2450,IdentityServer/IdentityServer4,33595554,lock[bot],commenter,2020-01-12T15:04:03Z,2017-11-12T10:50:45Z
https://api.github.com/repos/sjkp/letsencrypt-siteextension/issues/166,sjkp/letsencrypt-siteextension,17291506,maxkonyukh,questioner,2017-09-12T11:29:41Z,2016-02-17T10:06:33Z
https://api.github.com/repos/sjkp/letsencrypt-siteextension/issues/166,sjkp/letsencrypt-siteextension,7510371,fredrik-stigsson,commenter,2017-09-13T15:35:00Z,2014-05-07T09:11:50Z
https://api.github.com/repos/sjkp/letsencrypt-siteextension/issues/166,sjkp/letsencrypt-siteextension,3397744,sjkp,commenter,2017-09-13T20:49:06Z,2013-01-27T15:15:42Z
https://api.github.com/repos/dotnet/aspnetcore/issues/17047,dotnet/aspnetcore,438777,erickim007,questioner,2019-11-13T00:18:28Z,2010-10-14T02:31:33Z
https://api.github.com/repos/dotnet/aspnetcore/issues/17047,dotnet/aspnetcore,6995051,javiercn,commenter,2019-11-13T10:15:13Z,2014-03-19T05:32:23Z
https://api.github.com/repos/dotnet/aspnetcore/issues/17047,dotnet/aspnetcore,41929050,bradygaster,commenter,2019-11-13T17:40:22Z,2018-07-30T22:30:37Z
https://api.github.com/repos/SignalR/SignalR/issues/1926,SignalR/SignalR,57436,damianh,questioner,2013-04-22T11:34:53Z,2009-02-24T10:37:29Z
https://api.github.com/repos/SignalR/SignalR/issues/1926,SignalR/SignalR,95136,davidfowl,commenter,2013-04-22T21:07:21Z,2009-06-13T22:27:06Z
https://api.github.com/repos/SignalR/SignalR/issues/772,SignalR/SignalR,95136,davidfowl,questioner,2012-10-11T17:07:19Z,2009-06-13T22:27:06Z
https://api.github.com/repos/SignalR/SignalR/issues/772,SignalR/SignalR,1422248,wangchunlei,commenter,2012-10-12T00:34:08Z,2012-02-09T07:55:13Z
https://api.github.com/repos/SignalR/SignalR/issues/772,SignalR/SignalR,1662235,KrzysFR,commenter,2012-10-12T10:16:23Z,2012-04-20T08:58:05Z
https://api.github.com/repos/SignalR/SignalR/issues/772,SignalR/SignalR,2381199,Xiaohongt,commenter,2012-10-18T18:42:55Z,2012-09-19T21:45:06Z
https://api.github.com/repos/webprofusion/certify/issues/335,webprofusion/certify,5516763,stefanbg,questioner,2018-07-03T22:31:39Z,2013-09-23T07:14:59Z
https://api.github.com/repos/webprofusion/certify/issues/335,webprofusion/certify,2445502,webprofusion-chrisc,commenter,2018-07-04T00:15:07Z,2012-09-28T13:03:00Z
https://api.github.com/repos/dotnet/aspnetcore/issues/22554,dotnet/aspnetcore,987005,fatagun,questioner,2020-06-04T21:25:40Z,2011-08-17T19:59:55Z
https://api.github.com/repos/dotnet/aspnetcore/issues/22554,dotnet/aspnetcore,796298,blowdart,commenter,2020-06-05T14:01:28Z,2011-05-18T17:18:16Z
https://api.github.com/repos/dotnet/aspnetcore/issues/22554,dotnet/aspnetcore,7574801,BrennanConroy,commenter,2020-06-05T23:42:59Z,2014-05-13T23:00:04Z
https://api.github.com/repos/microsoft/WindowsTemplateStudio/issues/339,microsoft/WindowsTemplateStudio,1505374,TylerJaacks,questioner,2017-05-15T05:31:33Z,2012-03-06T02:58:21Z
https://api.github.com/repos/microsoft/WindowsTemplateStudio/issues/339,microsoft/WindowsTemplateStudio,1462282,crutkas,commenter,2017-05-15T05:47:41Z,2012-02-22T18:11:03Z
https://api.github.com/repos/microsoft/WindowsTemplateStudio/issues/339,microsoft/WindowsTemplateStudio,601459,nrweber,commenter,2017-05-15T19:08:57Z,2011-02-05T02:38:58Z
https://api.github.com/repos/microsoft/WindowsTemplateStudio/issues/339,microsoft/WindowsTemplateStudio,24698018,sibille,commenter,2017-05-16T12:53:46Z,2016-12-21T12:57:44Z
https://api.github.com/repos/microsoft/WindowsTemplateStudio/issues/339,microsoft/WindowsTemplateStudio,6904176,fcharlie,commenter,2017-05-16T23:40:01Z,2014-03-10T06:48:04Z
https://api.github.com/repos/microsoft/WindowsTemplateStudio/issues/339,microsoft/WindowsTemplateStudio,189547,mrlacey,commenter,2017-05-17T15:12:18Z,2010-01-25T17:19:59Z
https://api.github.com/repos/dotnet/runtime/issues/21529,dotnet/runtime,19915927,dotnet-mc-bot,questioner,2017-05-05T03:06:26Z,2016-06-13T19:27:48Z
https://api.github.com/repos/dotnet/runtime/issues/21529,dotnet/runtime,20983449,KristinXie1,commenter,2017-05-05T03:07:21Z,2016-08-12T04:31:31Z
https://api.github.com/repos/dotnet/runtime/issues/21529,dotnet/runtime,6986755,steveharter,commenter,2017-05-05T15:31:58Z,2014-03-18T12:16:44Z
https://api.github.com/repos/dotnet/aspnetcore/issues/6840,dotnet/aspnetcore,5054780,msschl,questioner,2019-01-18T17:12:45Z,2013-07-20T17:40:21Z
https://api.github.com/repos/dotnet/aspnetcore/issues/6840,dotnet/aspnetcore,796298,blowdart,commenter,2019-01-18T18:00:42Z,2011-05-18T17:18:16Z
https://api.github.com/repos/webprofusion/certify/issues/334,webprofusion/certify,40697038,p3junior,questioner,2018-07-03T12:34:23Z,2018-06-29T15:04:51Z
https://api.github.com/repos/webprofusion/certify/issues/334,webprofusion/certify,2445502,webprofusion-chrisc,commenter,2018-07-03T23:40:20Z,2012-09-28T13:03:00Z
https://api.github.com/repos/dotnet/runtime/issues/23221,dotnet/runtime,6385855,danmosemsft,questioner,2017-08-17T15:48:21Z,2014-01-13T02:30:28Z
https://api.github.com/repos/dotnet/runtime/issues/23221,dotnet/runtime,7684835,davidsh,commenter,2017-09-08T19:45:40Z,2014-05-23T23:26:12Z
https://api.github.com/repos/dotnet/runtime/issues/23221,dotnet/runtime,10642668,bartonjs,commenter,2017-09-12T00:12:10Z,2015-01-21T23:02:21Z
https://api.github.com/repos/dotnet/runtime/issues/23221,dotnet/runtime,2642209,stephentoub,commenter,2017-10-09T20:04:05Z,2012-10-24T16:23:53Z
https://api.github.com/repos/dotnet/runtime/issues/23221,dotnet/runtime,6527137,ahsonkhan,commenter,2018-02-03T04:13:00Z,2014-01-28T17:41:03Z
https://api.github.com/repos/dotnet/aspnetcore/issues/21569,dotnet/aspnetcore,46447092,jaaant,questioner,2020-05-07T09:22:17Z,2019-01-07T12:49:06Z
https://api.github.com/repos/dotnet/aspnetcore/issues/21569,dotnet/aspnetcore,796298,blowdart,commenter,2020-05-07T16:25:59Z,2011-05-18T17:18:16Z
https://api.github.com/repos/dotnet/aspnetcore/issues/21569,dotnet/aspnetcore,48340428,msftbot[bot],commenter,2020-05-08T17:01:00Z,2019-03-08T02:24:22Z
https://api.github.com/repos/dotnet/runtime/issues/22453,dotnet/runtime,19915927,dotnet-mc-bot,questioner,2017-06-23T07:15:15Z,2016-06-13T19:27:48Z
https://api.github.com/repos/dotnet/runtime/issues/22453,dotnet/runtime,23391995,Sunny-pu,commenter,2017-12-06T04:42:25Z,2016-11-11T01:51:21Z
https://api.github.com/repos/dotnet/runtime/issues/22453,dotnet/runtime,5776068,karelz,commenter,2017-12-22T20:05:20Z,2013-10-25T16:31:07Z
https://api.github.com/repos/Jackett/Jackett/issues/5134,Jackett/Jackett,13206152,ironblaster,questioner,2019-04-27T00:13:06Z,2015-07-06T18:19:17Z
https://api.github.com/repos/Jackett/Jackett/issues/5134,Jackett/Jackett,37759439,jackettbot[bot],commenter,2019-04-27T00:13:15Z,2018-03-25T01:41:11Z
https://api.github.com/repos/dotnet/roslyn/issues/44550,dotnet/roslyn,2371880,333fred,questioner,2020-05-26T00:50:49Z,2012-09-18T16:36:13Z
https://api.github.com/repos/dotnet/runtime/issues/19679,dotnet/runtime,19915927,dotnet-mc-bot,questioner,2016-12-14T06:03:59Z,2016-06-13T19:27:48Z
https://api.github.com/repos/dotnet/runtime/issues/19679,dotnet/runtime,20982381,jiangzeng,commenter,2016-12-14T06:05:11Z,2016-08-12T03:05:25Z
