issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/dotnet/winforms/issues/2211,dotnet/winforms,5183152,raffaeler,questioner,2019-10-27T11:15:21Z,2013-08-07T15:17:00Z
https://api.github.com/repos/dotnet/winforms/issues/2211,dotnet/winforms,4403806,RussKie,commenter,2019-10-28T01:07:47Z,2013-05-11T13:14:04Z
https://api.github.com/repos/dotnet/winforms/issues/2211,dotnet/winforms,5845814,weltkante,commenter,2019-10-29T14:20:08Z,2013-11-03T20:54:12Z
https://api.github.com/repos/dotnet/winforms/issues/2211,dotnet/winforms,116161,DustinCampbell,commenter,2019-10-29T16:04:48Z,2009-08-17T14:48:31Z
https://api.github.com/repos/autofac/Autofac/issues/382,autofac/Autofac,131293,alexmg,questioner,2014-01-22T14:17:26Z,2009-09-25T15:32:55Z
https://api.github.com/repos/autofac/Autofac/issues/382,autofac/Autofac,1156571,tillig,commenter,2016-10-24T16:48:33Z,2011-10-27T20:50:02Z
https://api.github.com/repos/simpleinjector/SimpleInjector/issues/18,simpleinjector/SimpleInjector,1560796,jlew-cs,questioner,2015-04-15T17:43:49Z,2012-03-21T12:39:51Z
https://api.github.com/repos/simpleinjector/SimpleInjector/issues/18,simpleinjector/SimpleInjector,1506621,dotnetjunkie,commenter,2015-04-15T19:11:19Z,2012-03-06T11:26:06Z
https://api.github.com/repos/simpleinjector/SimpleInjector/issues/389,simpleinjector/SimpleInjector,8856322,walter-psjr,questioner,2017-03-10T13:45:33Z,2014-09-22T04:08:10Z
https://api.github.com/repos/simpleinjector/SimpleInjector/issues/389,simpleinjector/SimpleInjector,1506621,dotnetjunkie,commenter,2017-03-10T14:14:53Z,2012-03-06T11:26:06Z
https://api.github.com/repos/aspnetboilerplate/aspnetboilerplate/issues/1549,aspnetboilerplate/aspnetboilerplate,6973991,AlexSenchenko,questioner,2016-11-09T20:39:24Z,2014-03-17T10:56:16Z
https://api.github.com/repos/aspnetboilerplate/aspnetboilerplate/issues/1549,aspnetboilerplate/aspnetboilerplate,9823085,osoykan,commenter,2016-11-09T21:43:21Z,2014-11-18T13:58:53Z
https://api.github.com/repos/aspnetboilerplate/aspnetboilerplate/issues/1549,aspnetboilerplate/aspnetboilerplate,1210527,hikalkan,commenter,2016-11-13T11:04:41Z,2011-11-21T14:53:45Z
https://api.github.com/repos/aspnetboilerplate/aspnetboilerplate/issues/1549,aspnetboilerplate/aspnetboilerplate,8511731,kamenac,commenter,2019-07-17T12:36:34Z,2014-08-21T08:57:01Z
https://api.github.com/repos/aspnetboilerplate/aspnetboilerplate/issues/1549,aspnetboilerplate/aspnetboilerplate,6908465,maliming,commenter,2019-07-17T14:12:36Z,2014-03-10T14:57:38Z
https://api.github.com/repos/simpleinjector/SimpleInjector/issues/707,simpleinjector/SimpleInjector,1506621,dotnetjunkie,questioner,2019-05-07T11:54:25Z,2012-03-06T11:26:06Z
https://api.github.com/repos/FluentValidation/FluentValidation/issues/904,FluentValidation/FluentValidation,14072585,StefanHaug,questioner,2018-09-24T09:38:09Z,2015-09-01T11:15:37Z
https://api.github.com/repos/FluentValidation/FluentValidation/issues/904,FluentValidation/FluentValidation,90130,JeremySkinner,commenter,2018-09-24T09:52:39Z,2009-05-30T09:35:40Z
https://api.github.com/repos/FluentValidation/FluentValidation/issues/904,FluentValidation/FluentValidation,447485,jzabroski,commenter,2018-09-27T21:03:36Z,2010-10-20T21:10:20Z
https://api.github.com/repos/dotnet/roslyn/issues/141,dotnet/roslyn,141124,glennblock,questioner,2015-01-29T05:04:26Z,2009-10-17T21:53:03Z
https://api.github.com/repos/dotnet/roslyn/issues/141,dotnet/roslyn,41759,tmat,commenter,2015-01-29T05:46:03Z,2008-12-20T08:28:23Z
https://api.github.com/repos/dotnet/roslyn/issues/141,dotnet/roslyn,6070165,dfkeenan,commenter,2015-01-31T01:06:32Z,2013-11-30T01:15:18Z
https://api.github.com/repos/dotnet/roslyn/issues/141,dotnet/roslyn,1020407,daveaglick,commenter,2015-06-23T15:11:22Z,2011-09-01T20:22:02Z
https://api.github.com/repos/dotnet/roslyn/issues/141,dotnet/roslyn,10732005,cston,commenter,2015-06-23T15:40:44Z,2015-01-27T21:53:21Z
https://api.github.com/repos/simpleinjector/SimpleInjector/issues/545,simpleinjector/SimpleInjector,1506621,dotnetjunkie,questioner,2018-05-05T09:12:11Z,2012-03-06T11:26:06Z
https://api.github.com/repos/simpleinjector/SimpleInjector/issues/545,simpleinjector/SimpleInjector,10180372,TheBigRic,commenter,2018-06-18T13:52:46Z,2014-12-13T22:59:00Z
https://api.github.com/repos/aspnet/Mvc/issues/6732,aspnet/Mvc,1210527,hikalkan,questioner,2017-08-30T15:28:56Z,2011-11-21T14:53:45Z
https://api.github.com/repos/aspnet/Mvc/issues/6732,aspnet/Mvc,174281,pranavkm,commenter,2017-08-30T20:40:08Z,2009-12-30T17:38:32Z
https://api.github.com/repos/aspnet/Mvc/issues/6732,aspnet/Mvc,202643,Eilon,commenter,2017-08-30T21:00:48Z,2010-02-12T18:49:41Z
https://api.github.com/repos/danielgerlag/workflow-core/issues/186,danielgerlag/workflow-core,40517717,marius-stanescu-archive360,questioner,2018-09-25T10:04:36Z,2018-06-23T10:20:51Z
https://api.github.com/repos/danielgerlag/workflow-core/issues/186,danielgerlag/workflow-core,5486208,germandb,commenter,2018-09-25T11:47:04Z,2013-09-18T12:09:24Z
https://api.github.com/repos/danielgerlag/workflow-core/issues/186,danielgerlag/workflow-core,354202,eddie3716,commenter,2018-10-16T15:55:29Z,2010-08-04T16:18:06Z
https://api.github.com/repos/danielgerlag/workflow-core/issues/186,danielgerlag/workflow-core,2357007,danielgerlag,commenter,2018-10-16T23:07:01Z,2012-09-16T13:17:28Z
https://api.github.com/repos/danielgerlag/workflow-core/issues/186,danielgerlag/workflow-core,19396090,Kahbazi,commenter,2018-12-20T15:46:08Z,2016-05-16T20:21:47Z
https://api.github.com/repos/FluentValidation/FluentValidation/issues/472,FluentValidation/FluentValidation,13930952,thiagomajesk,questioner,2017-05-23T22:45:47Z,2015-08-23T15:18:07Z
https://api.github.com/repos/FluentValidation/FluentValidation/issues/472,FluentValidation/FluentValidation,90130,JeremySkinner,commenter,2017-05-24T07:59:05Z,2009-05-30T09:35:40Z
https://api.github.com/repos/abpframework/abp/issues/2100,abpframework/abp,1210527,hikalkan,questioner,2019-11-06T08:40:22Z,2011-11-21T14:53:45Z
https://api.github.com/repos/abpframework/abp/issues/2100,abpframework/abp,9105939,iyilm4z,commenter,2019-11-06T12:47:17Z,2014-10-09T08:29:03Z
https://api.github.com/repos/dotnet/aspnetcore/issues/18088,dotnet/aspnetcore,11338430,SQL-MisterMagoo,questioner,2020-01-02T11:25:17Z,2015-03-05T19:46:16Z
https://api.github.com/repos/dotnet/aspnetcore/issues/18088,dotnet/aspnetcore,174281,pranavkm,commenter,2020-01-02T17:33:05Z,2009-12-30T17:38:32Z
