issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,46504252,chriswinslow,questioner,2020-04-26T18:55:49Z,2019-01-08T21:52:12Z
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,30194679,Myterian,commenter,2020-04-26T19:27:28Z,2017-07-15T09:39:28Z
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,13914154,brnbruno,commenter,2020-04-27T01:10:13Z,2015-08-22T06:19:19Z
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,3006525,Kryptos-FR,commenter,2020-04-27T13:03:02Z,2012-12-10T09:47:40Z
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,1094716,tebjan,commenter,2020-04-27T13:17:39Z,2011-10-01T11:39:23Z
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,5742236,Eideren,commenter,2020-04-27T19:05:24Z,2013-10-22T00:10:11Z
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,26027169,meriaizen86,commenter,2020-05-02T16:18:29Z,2017-02-25T15:54:33Z
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,527565,xen2,commenter,2020-05-02T21:29:10Z,2010-12-17T17:38:56Z
https://api.github.com/repos/stride3d/stride/issues/671,stride3d/stride,7030530,aivascu,commenter,2020-05-06T16:54:33Z,2014-03-22T11:14:43Z
https://api.github.com/repos/duplicati/duplicati/issues/1714,duplicati/duplicati,13012715,chris-cashin,questioner,2016-04-20T15:35:07Z,2015-06-23T06:39:56Z
https://api.github.com/repos/duplicati/duplicati/issues/1714,duplicati/duplicati,5296073,agrajaghh,commenter,2016-04-20T15:50:43Z,2013-08-23T16:02:49Z
https://api.github.com/repos/duplicati/duplicati/issues/1714,duplicati/duplicati,1510755,kenkendk,commenter,2016-04-20T19:47:41Z,2012-03-07T09:14:08Z
https://api.github.com/repos/duplicati/duplicati/issues/1714,duplicati/duplicati,8270279,renestach,commenter,2016-04-21T17:19:44Z,2014-07-25T19:10:31Z
https://api.github.com/repos/nicehash/NiceHashMiner/issues/197,nicehash/NiceHashMiner,31214184,Meatwad1,questioner,2017-08-21T14:34:17Z,2017-08-21T14:30:08Z
https://api.github.com/repos/nicehash/NiceHashMiner/issues/197,nicehash/NiceHashMiner,31200041,EtaYorius,commenter,2017-08-21T15:04:51Z,2017-08-21T05:23:41Z
https://api.github.com/repos/nicehash/NiceHashMiner/issues/197,nicehash/NiceHashMiner,30636661,dinicthis,commenter,2017-08-21T15:51:52Z,2017-08-01T20:05:38Z
https://api.github.com/repos/nicehash/NiceHashMiner/issues/197,nicehash/NiceHashMiner,1641593,Mystere,commenter,2017-08-21T17:12:58Z,2012-04-13T21:01:55Z
https://api.github.com/repos/nicehash/NiceHashMiner/issues/197,nicehash/NiceHashMiner,5328577,DillonN,commenter,2017-08-22T15:05:00Z,2013-08-28T09:08:02Z
https://api.github.com/repos/nicehash/NiceHashMiner/issues/1038,nicehash/NiceHashMiner,36900972,Idea4u,questioner,2018-02-27T21:08:57Z,2018-02-27T20:45:12Z
https://api.github.com/repos/nicehash/NiceHashMiner/issues/1038,nicehash/NiceHashMiner,29799920,luongk,commenter,2018-02-28T07:15:07Z,2017-06-30T14:31:44Z
