Topic ID,Category,Sub-Category,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04
TOPIC 0,Cryptography,Encryption,0,0,0,0,0,0,0,0,0,0.030567578971385956,0.03149695694446564,0,0.03657391667366028,0,0.05272354558110237,0.03731429576873779,0.03911205753684044,0.05841906306644281,0.040046561509370804,0.04853744991123676,0.030791479473312695,0.05810399167239666,0.03924344417949518,0.041993170976638794,0.03482720317939917,0.031352369425197445,0.04966030766566595,0.030900977551937103,0.026572185967649733,0.028250592667609452,0.0441313274204731,0.06636044841546279,0.03986758671023629,0.03674204684793949,0.05465366210167607,0.03617882573356231,0.04042005437341603,0.043251884169876575,0.040965957905758514,0.040344549575820565,0.04664482410859178,0.038977775594283795,0.036695698611438274,0.04891192105909189,0.05323509663781699,0.05541698393576285,0.034497182298865586,0.04362706062110031,0.045846338357983366,0.04560737946832722,0.044455095674962766,0.032758839295378754,0.0563960091676563,0.04473304652885811,0.03729284634813666,0.0454251928209898,0.038199080281298266,0.05055101293006114,0.05272012515285728,0.05373582408896514,0.049533266848062765,0.06168284335210189,0.048847815418032126,0.0472562374250794,0.050021371859613625,0.04482165130101285,0.05710271349547049,0.05290377137179558,0.06600059728187166,0.048835015303433635,0.05215262572624182,0.05393657012275238,0.05287646326178219,0.056249945621159904,0.05860458106164717,0.04704445945206045,0.046485586781296634,0.04744196298795973,0.048787714709976206,0.04979048563506116,0.04614836825416065,0.046825167543526426,0.04399789142863531,0.04392593140580824,0.050135324007786086,0.04721924758544474,0.04981446474811385,0.04657800280627735,0.04533518512140621,0.05133530200195954,0.05481352740363688,0.046671346879082,0.0463474102328039,0.04895550291226043,0.0449348560634513,0.04313383919464405,0.050331381478589836,0.04758899899543355,0.05194324748180272,0.0430949238826408,0.04526077621825496,0.04941798065581631,0.05047079844559819,0.045397468243858645,0.05694575613204997,0.05419425571126192,0.06292732291450327,0.04382028127959515,0.053599722312805666,0.0537249089214763,0.04670659315710062,0.04970438413709254,0.04662307950510534,0.04311511516442291,0.04777231303925969,0.05109065390781933,0.04397455643712415,0.04525620247438258,0.04419745720425171,0.04391307358275212,0.04643372550023152,0.04117430324409987,0.04970734273886372,0.04939694407396018,0.04662268332765273,0.04553697843876508,0.045671261292882265,0.04595267364632063,0.04930750726296852,0.04578313482330835,0.04542108508615406,0.05182908065817369,0.04665903441476912,0.047423523248893755,0.04360972534655948,0.05050738753218736
TOPIC 1,Data Security,Digital Signature,0,0,0,0,0,0,0,0,0,0.03093787655234337,0.027449358254671097,0,0.039260536432266235,0,0.04837913066148758,0.03133024461567402,0.03612026199698448,0.10918254156907399,0.030200820416212082,0.0969469677656889,0.03277668791512648,0.03488283231854439,0.04911004255215327,0.04712481424212456,0.05716297418499986,0.037592636007401675,0.03581122371057669,0.035205086693167686,0.03456064606351512,0.04023273289203644,0.0396264623850584,0.02746048279536458,0.03581638193943284,0.04035504981875419,0.03725303406827152,0.02808685228228569,0.053938274695114655,0.03116764109581709,0.04564602740786292,0.050315420725382864,0.039756625028396095,0.044909429640091696,0.04381249323487282,0.033542331101165876,0.03383379363838364,0.03263235927614219,0.04063080339175132,0.047379856381346196,0.04009350298696922,0.035128624234912975,0.04293865043549768,0.04007761978677341,0.04507967729219481,0.11336610690262672,0.21396490484476088,0.17077258522171648,0.14999474554364992,0.0374048215869282,0.03830729337299571,0.05033571867804442,0.03713896642576026,0.04428206554011387,0.03857271366321774,0.03974567488132214,0.047312229550221845,0.05226380182957312,0.0448366972023105,0.05685737717610139,0.040351640972259795,0.037723130763096864,0.03845476941205561,0.041491994770757594,0.046647611142058544,0.041699231968451184,0.04111080777107014,0.04307673295595865,0.04837193219716866,0.03627781054231128,0.03870303967829656,0.04397859737918071,0.039002866494970825,0.03874693901404195,0.04342512737126335,0.037285060544631314,0.035109883304912506,0.034066884102525584,0.037342985327142246,0.041468640178828405,0.03364829302881844,0.03559299651324548,0.039292921119303714,0.03842219662495517,0.03661100600519417,0.04249562483544097,0.03628311644767402,0.03802434720023714,0.03676886627015293,0.036669215712048786,0.040336993633632044,0.03580961336544611,0.03732885980826556,0.039722254149021995,0.037267655474823656,0.03800290152387616,0.036976011627796714,0.039499823837767276,0.03846455542714198,0.035857759222280995,0.038507577720606194,0.04306200127109509,0.05001600898736924,0.03932870215030922,0.038903852308388144,0.036208258782972666,0.03918796153575705,0.041792129444707914,0.04330474245295776,0.03854405761824227,0.039072595239649045,0.035724270936641926,0.04010605870830015,0.03833036742063329,0.03534945421049307,0.03815231851069257,0.04283695032919753,0.037390107844813586,0.03720309775555506,0.034523489374073096,0.03982058224290257,0.040113148089260496,0.041380655197598086,0.04284294116340818,0.03999916414014209,0.03845540481127517,0.04193845805404755,0.0388828631946627
TOPIC 2,Development,Implementation,0,0,0,0,0,0,0,0,0,0.030348842963576317,0.06204678490757942,0,0.03390318900346756,0,0.053463179618120193,0.04042169079184532,0.05090624466538429,0.025331657379865646,0.06450068205595016,0.03237605281174183,0.0441735548277696,0.056049320846796036,0.04480607186754545,0.03778920602053404,0.036945898085832596,0.0318182868262132,0.04026057757437229,0.04050577990710735,0.026944307211254324,0.04568335674703121,0.051256210543215275,0.03381578964539445,0.03856674564832991,0.040630546770989893,0.033668183255940676,0.04630629469950994,0.04202138497070833,0.03824834823608399,0.039029344408349556,0.03817941347369924,0.03741766746949266,0.03900484329667585,0.04260005690157413,0.03618120521100031,0.0427152559380321,0.04658441371558344,0.038392007971803345,0.04047726193333373,0.04230601040439473,0.04663861511896054,0.04255869257594309,0.040283261598753076,0.04051985792006905,0.03385766333824879,0.03512292337603867,0.032446267241011226,0.03176431891254403,0.04622759092599153,0.038359590787805764,0.03713434798909085,0.03635960844728876,0.04795630802583022,0.03819839976060746,0.036891319482079285,0.03845456313519251,0.040479440312340575,0.03927129982544266,0.037385471523381196,0.041198639615782,0.036705403572468216,0.03991015855909178,0.04058111766246201,0.0413270369269109,0.04217317367189573,0.041502556289304736,0.04033229827623943,0.03789544338965184,0.04060556738761205,0.04834972555507664,0.04358632014701506,0.04526284930941004,0.04780249648077491,0.04236782474541351,0.049211630166641304,0.04260799733967316,0.04525484466981707,0.0450407989978707,0.046568455268688344,0.04442183814403093,0.049522691443896615,0.04777915857413624,0.046805979080292076,0.045139072338577495,0.04516139158057859,0.044317558964292264,0.043704120891469744,0.04518367880676954,0.045577688512388345,0.04469168090359804,0.047355311921945954,0.047728804084567394,0.051681895866404454,0.043342601562876046,0.04640456312228732,0.042554770905240215,0.04688654833865401,0.045354398291893916,0.04795904670468975,0.045594100830018185,0.04246420759664645,0.043989799646640265,0.04628916751445815,0.04533656208556803,0.0426747839831348,0.0447875821080647,0.046937784636430294,0.04614818076519252,0.04453197825773089,0.046158205733859335,0.0453116221764645,0.04429713033475462,0.06205820665170142,0.045431503862271023,0.05150950412265956,0.04702612720123289,0.04488279756896936,0.04684654988814145,0.06248985320431133,0.04551058857496388,0.04472619378146656,0.04572743835053378,0.04425344667247226,0.044586018392413704,0.04354000645953248,0.04378291873585168,0.048647052965754146
TOPIC 3,Development,Implementation,0,0,0,0,0,0,0,0,0,0.03406931459903717,0.049123845994472504,0,0.039526887238025665,0,0.05554293468594551,0.0931552704423666,0.037958774715662,0.03962996850411097,0.04793352633714676,0.046699283644557,0.044085752218961716,0.08047705143690109,0.039162817100683846,0.039590868167579174,0.050622111496826015,0.05701862834393978,0.05186654254794121,0.04031990468502045,0.05375742805855615,0.0777839869260788,0.054671598598361015,0.04490337800234556,0.04368155314163728,0.060511551424860956,0.04765652042503158,0.041491783844927944,0.05468707209960981,0.044982692785561086,0.04591884684156288,0.044891069759614766,0.04227334585178782,0.056177803732711695,0.04604710198938847,0.05002870276156399,0.057858039570205355,0.05202510969384628,0.056131457392540246,0.049492182100520414,0.047928466358118586,0.04252359014230244,0.04720395755383276,0.03963074879720807,0.04769498266671833,0.040207089906608734,0.03836405291222036,0.044003456316497776,0.03832902339160104,0.056278436897056444,0.05328410312387289,0.05327115218554224,0.046640349223333245,0.047546455328462314,0.046267447367644134,0.044842300047589975,0.04625749822506415,0.04510928428608854,0.04993632059342351,0.050147777706241375,0.047926840127298705,0.04433412439471414,0.04276375124525083,0.05133662838488817,0.04424883418444855,0.04771617667080419,0.048680467444851445,0.04613718765134784,0.04483545663488376,0.04887198312531058,0.04741155155761926,0.043534091008560996,0.04655619831755757,0.044486344416024316,0.048210883907679664,0.049045138127569644,0.04956850698558477,0.04814715652698369,0.05550826309696256,0.05621138033011255,0.05206706715663048,0.054537741546707035,0.05094114510075547,0.051276983715328774,0.050954722971240964,0.05435934322936784,0.04775342767270473,0.04761675210914226,0.048563141346676275,0.04592548320749415,0.05026719854671325,0.05050475330555586,0.04985604670887091,0.052035183496834246,0.04895119053307334,0.043887348611697484,0.046265664208926305,0.04938565175718748,0.050837032746935844,0.048846115879300024,0.051714000220050696,0.050304434516568894,0.052662340884317496,0.05863190564386878,0.05337589704226155,0.053819486781233744,0.04982248616502866,0.055967005672846064,0.04909996797167365,0.05357120988123557,0.052569435206884195,0.05839807674333099,0.04927178650550832,0.051962591925286176,0.04966662527415259,0.056031336968299005,0.04802864512099037,0.04972469107759697,0.050599972447380424,0.04725261227905402,0.04966074158620881,0.04902185171525529,0.049415736722022846,0.052279757673762015,0.05248740767292566,0.04425761125155918,0.05068762332962136,0.0532511872733582
TOPIC 4,Development,Implementation,0,0,0,0,0,0,0,0,0,0.04237550124526024,0.08182909339666367,0,0.03397255390882492,0,0.0500025674700737,0.06200181320309639,0.07481399178504944,0.05995093286037445,0.08774116635322571,0.07704013958573341,0.06876890609661739,0.03784073982387781,0.05407143880923589,0.05478207301348448,0.06209612234185139,0.056357336334056325,0.06239872798323631,0.09969597309827805,0.08358022038425718,0.0955039570108056,0.06272672768682241,0.05547314903770502,0.0938820405439897,0.07582787573337554,0.058811214131613575,0.09365749980012576,0.058564950288696724,0.06510587502270937,0.07285223884338682,0.06929448549635708,0.0620765445271024,0.07474915914494416,0.10821831814944743,0.06622421255128251,0.048474793815437484,0.06355475601466264,0.06284036714997557,0.058188581291367024,0.07468027502505316,0.054209926363193627,0.05405319494105155,0.061278073715844324,0.05296821061423734,0.060693375111834424,0.039134805416688324,0.04538022522859636,0.041663645269264554,0.05399874386909817,0.06320505045062187,0.04831969581012215,0.04963761652984163,0.05044432621741412,0.07246576102255885,0.04380297227974304,0.0522241139828804,0.051174258022516406,0.0529446815805375,0.04791857524273487,0.049005784363927024,0.051427555768642316,0.05471523476176356,0.054218038895178115,0.054354143348367266,0.057842752290437525,0.059535032224461985,0.050495206260646894,0.052149328137082715,0.053221579700320785,0.04742843508720398,0.050995680824067295,0.05178855032158586,0.05587989060101487,0.04645423624958647,0.04657172736312662,0.049113460299672514,0.04880783431175532,0.0500266157277969,0.04624225632188485,0.047178225533571094,0.049765872856760776,0.04795431369778023,0.04577969669515319,0.04926954593548444,0.04770759581689439,0.0478283509168182,0.048616742825775286,0.04944078756354587,0.049549203030285406,0.04562260208247787,0.0453904996737796,0.0530978940123198,0.04896649095030526,0.050249130789544086,0.051395374843807816,0.04925081534145491,0.04808954064906782,0.044744987119004494,0.052192228092295144,0.049102377443659036,0.0499958677369976,0.04891729156824703,0.04664556180486585,0.04727517911369967,0.04764384291164817,0.05166786976093263,0.048228994657497005,0.05238933307206991,0.050560187530137746,0.04890395397047416,0.04663436837671768,0.04630200070021234,0.04711473915384326,0.04738726463361547,0.04990236214362085,0.05216283874716533,0.04855340163366081,0.053294725567102436,0.04847694577192634,0.04738468858670062,0.05448493176397491,0.04691071839191797,0.04919090309000063,0.059301802464971444,0.04707664916212758,0.04964689201755723,0.04707703448984088
TOPIC 5,Authentication,Tokens,0,0,0,0,0,0,0,0,0,0.15735861659049988,0.3353431820869446,0,0.032938793301582336,0,0.0454174168407917,0.08171390742063522,0.04492128640413284,0.036062138775984444,0.11187393218278885,0.040756579488515854,0.04533456079661846,0.0575390849262476,0.0785913181801637,0.10058143548667431,0.052406937504808106,0.10022473252481884,0.09063262740770976,0.11389007791876793,0.07228904882712024,0.10386645114049316,0.0412602461874485,0.035127974867534176,0.11048991436308081,0.05637232419103384,0.07521445645640294,0.0507278839747111,0.05364638092842969,0.10237317178398371,0.048637668348171494,0.06660931860096753,0.08027962564180295,0.07036478274726662,0.06882903762161732,0.05518393772136834,0.05174013555926435,0.04299155000925941,0.0636504687782791,0.08172090515932616,0.05318915859485666,0.05031421091971976,0.0651787560913832,0.06895245215855539,0.048746670142894515,0.07162456871387926,0.045633623022586105,0.05673513688417452,0.04444674116728658,0.05158623631910554,0.053608268992427516,0.04852207577122109,0.048269726411329913,0.05681757152756201,0.04782742744228288,0.07833550849781287,0.06302711234561034,0.05628582605002624,0.059430083445082584,0.05790424075407478,0.05840930653932063,0.07219079317698299,0.058391506918460914,0.06412980231274476,0.0585365238172623,0.0505023624078886,0.056771090101122995,0.059927364532974946,0.04992311739350681,0.05057738471582446,0.046293153603457746,0.05928784465816404,0.04559495249906412,0.04221337353616642,0.04041931980142468,0.03944017154031566,0.03819235481560321,0.042204029282385654,0.043831432209605115,0.04331730505045345,0.04212396190004339,0.03843437457110549,0.04204971671035052,0.04122399492465372,0.04681017655996284,0.04941954015268256,0.043089689092849874,0.0452799832076775,0.0470948552550829,0.0454352362068418,0.042985324555584306,0.04206140805427361,0.044774927506793516,0.04644942552554848,0.043528849841634465,0.04012500762312849,0.04125132746772129,0.04080559277642134,0.046054765916063035,0.048452940717685716,0.0481614201894792,0.04342982400905247,0.04707800583140884,0.04265574955999261,0.04722631724743063,0.044505267853586834,0.04462957162646936,0.04204342243042719,0.0410103901924998,0.04188769024011551,0.04783837950852667,0.047116128870919025,0.04716149618841164,0.04233796134038003,0.046484740046334676,0.04589095988776535,0.044893427590989035,0.048246456738057976,0.049357679516542706,0.0478743344204725,0.04764187153278461,0.04487810279936232,0.0474497710748867,0.05035819696332578,0.04700113472355595,0.04507406404514287,0.04905424238333885,0.042214821071877164
TOPIC 6,Network Security,Client/Server,0,0,0,0,0,0,0,0,0,0.033086881041526794,0.034270115196704865,0,0.053258102387189865,0,0.06630852818489075,0.03675541281700134,0.03546880930662155,0.05546040087938309,0.03524106740951538,0.03500225767493248,0.05504841978351275,0.04392976313829422,0.07600739970803261,0.09023481979966164,0.041976189240813255,0.07576827622122234,0.08247595404585202,0.06828013621270657,0.033307722370539396,0.051712920889258385,0.054678453132510185,0.04910277188397371,0.04523582282391461,0.0720384057611227,0.049813027027994394,0.044205558796723686,0.06739058887416666,0.11034629121422768,0.047651748257604515,0.054094982566311955,0.056220776608420744,0.0565277051565976,0.042286077216267585,0.04790753177884552,0.04081499160212629,0.044441682697438145,0.06572023872286081,0.05092874273438664,0.04756232930554284,0.05614759456930739,0.05793377234330101,0.06140641375843968,0.059002422482559554,0.035907778385523205,0.04109716678969562,0.03994134705393545,0.06512958704578606,0.053987355982618675,0.041698076689214096,0.05191950172718082,0.05199059479705551,0.042163982115430286,0.04543787136729529,0.0414546897941777,0.05106943607374671,0.04330229005372187,0.047006150530875625,0.046931068498927815,0.04683806738620134,0.052145634366329324,0.052270370069891214,0.04858529717051264,0.052523629031687356,0.05320351230866701,0.05521656546086349,0.05053876735398482,0.06000901773184925,0.05821445316743816,0.04935047071496094,0.047835848669146565,0.04986623264132784,0.045751759549602866,0.05454247347324302,0.057672779155629024,0.05135250594694077,0.04523927201658036,0.05011399399083337,0.04734534331339788,0.05306220486950637,0.04495011185684279,0.0425736269830712,0.048028233589921074,0.05068369723212813,0.045832808825450586,0.04529620167988605,0.052822698954248216,0.04444523686391261,0.04895527941892283,0.0435319429265381,0.048188929768663416,0.046833656454572874,0.042088054427592385,0.04746388700031848,0.0433948678629739,0.047114872175254875,0.04451888934841101,0.0483091105039033,0.04225955286407014,0.04596117196160115,0.04465648420194179,0.04805811898161968,0.04678640173722778,0.05286321721916251,0.04752155197870141,0.04494303945255907,0.047287556001419324,0.04884389210359957,0.04550000975529353,0.04714940938343904,0.049024314055162846,0.04791644624086665,0.0523439504096374,0.044521548228081444,0.043215434139128775,0.045613606399070826,0.04834267287724861,0.04826263270806521,0.04581531499972719,0.04249719374512476,0.043217545026477344,0.04665148344770805,0.042393861308453545,0.04868766949301464,0.04439855008034633,0.046976987185041764,0.050940725479122935
TOPIC 7,Development,GitHub/Reports,0,0,0,0,0,0,0,0,0,0.030973918735980988,0.021950045600533485,0,0.03328865393996239,0,0.0524769090116024,0.03040494304150343,0.033640239387750626,0.024911399309833843,0.046837277710437775,0.02553640864789486,0.021952792070806026,0.07698278874158859,0.03335086132089297,0.040495858527719975,0.030202190081278484,0.028693852842681937,0.03343476044634978,0.023978243581950665,0.02457109572631972,0.029975193645805122,0.036968967877328396,0.05980000967303148,0.03202995403923772,0.029352355655282734,0.040679504706834756,0.05968989819909135,0.038875428451733154,0.02853049817495048,0.03364327312870459,0.04572573717450723,0.03787830270205935,0.04856285764354056,0.0453856373205781,0.049378859965751566,0.05256398997324355,0.08100964133079876,0.047195525374263525,0.0384186012122561,0.041704022610146135,0.05293666766109792,0.04045642741144665,0.037876213867483396,0.0455383025967565,0.04078925189536971,0.04326948843896389,0.044684574657660577,0.04347638432359831,0.04419103450407939,0.04152616818307662,0.05423928329588047,0.044522842652547884,0.06347150676062002,0.05917727549685471,0.06194746523926204,0.04488752865498619,0.044449920853916206,0.04782068298663944,0.042423114264742115,0.048682947116168704,0.03682753913710977,0.041834007262399324,0.033402475924498735,0.03944439908082131,0.040470614559152754,0.05240487093450846,0.04793533608424424,0.0480097078343297,0.040464976790355725,0.0468031359663992,0.03987537043217521,0.03940391760462752,0.04252121783065377,0.04339646064235191,0.04266041860117444,0.04546519363208151,0.05519190634403265,0.04378638552324898,0.041515964474727184,0.04817058767234399,0.046985378879385545,0.04514476149463485,0.04465276098961062,0.049301645869671985,0.04375563679850134,0.04756732850507441,0.048275174383741966,0.04502526368900283,0.051083012766808336,0.052372473654657845,0.05519593456726638,0.04292418059360768,0.052737286771895715,0.048135719563881005,0.05604891882874587,0.06093038923424505,0.05229706579014783,0.05453497208044177,0.0538918698079767,0.07077116277407516,0.06216870529964535,0.053439161775984984,0.05059188425467156,0.04773119733641472,0.04668135554551186,0.04992362852371706,0.05263706471444482,0.05623795978407159,0.058286288603409835,0.056104304859061434,0.05001398120518951,0.056900903844382504,0.06374941582030995,0.06494734209223554,0.050010741748847065,0.05747299741976607,0.06754098343033646,0.058678634185343984,0.06997140798108935,0.057664013621727316,0.05482833497028085,0.05351625471461587,0.05760368733837079,0.05428093853851209,0.06547083386290327,0.05431425304100069,0.04808577869505602
TOPIC 8,Network Security,Remote Access,0,0,0,0,0,0,0,0,0,0.0333220474421978,0.02164335735142231,0,0.03358474373817444,0,0.04454531520605087,0.035948408767580986,0.03569435700774193,0.05049128830432892,0.03043329156935215,0.03256582096219063,0.04979143415888151,0.03579902742058039,0.040391153345505394,0.044958054553717375,0.033993515806893505,0.03002300030655331,0.032947790498534836,0.021506155841052532,0.02369597294766988,0.03091236427426338,0.03328182827681303,0.07162410902002683,0.035517788576808845,0.037295714020729065,0.04179920442402363,0.04004269062230984,0.03326159410855987,0.03510097302496433,0.03421524844386361,0.0573077192530036,0.035731314612483536,0.05658046287837727,0.037573437839746475,0.05804026618392931,0.048982770894380176,0.06042437436168685,0.044949638346831,0.04423229615477955,0.04235687262068192,0.05498633454694892,0.043008978598781174,0.035250722064769695,0.05338833140405385,0.039712956301062495,0.03810936504974961,0.04008701897316402,0.043588987583379174,0.04921907946201307,0.035811959729329046,0.054847106909645456,0.05031863376772141,0.046937956260152014,0.04337019331530848,0.039913408193652605,0.036734284417304607,0.040074524469673634,0.04588599746390414,0.0342026883807893,0.041800217519171144,0.03754353482102932,0.03891589829551154,0.038257585067687366,0.0382631867978489,0.04184739552076581,0.03712494142301795,0.0354217823712562,0.047233747826381164,0.043273257010890916,0.04736919384104786,0.03981181728810846,0.0451101793262821,0.04847299572914684,0.042783202652476336,0.041038184239129936,0.04310413588849237,0.05211162023020513,0.036779381168288224,0.037227812012598074,0.042413285655625674,0.04329533219095236,0.04175473755281983,0.04396972910909667,0.04291681881935497,0.04471057441348777,0.03955814316020147,0.04685860503502567,0.042686912309601095,0.04196645810304793,0.04994504965773066,0.039836233801254374,0.03711047223864161,0.0402357054713658,0.0392887664363823,0.04291230106880794,0.04844297443896755,0.04302028531556466,0.039947024327092115,0.036922229110770394,0.04160738472911445,0.037083674040270825,0.03908766915086297,0.03750262901389805,0.03917912116808379,0.03835087010319332,0.03938604436259259,0.03648134679032631,0.04084057162705615,0.035644411259129934,0.03600488801221845,0.03936118464029971,0.03566016465457468,0.03652198192578086,0.03621310627666013,0.036983816646970806,0.03746311729122336,0.0365948448217734,0.03602425049059093,0.03545350362528623,0.03696790238563705,0.03627525402351897,0.03779553469453304,0.035548565926791356,0.03664642862797757,0.03564634020791723,0.03902698442254802,0.03665509148671919
TOPIC 9,Development,Testing,0,0,0,0,0,0,0,0,0,0.04146706312894821,0.02713783271610737,0,0.03924005106091499,0,0.05480754002928734,0.05251283571124077,0.06221446022391319,0.025481045867005985,0.0358799546957016,0.042431849986314774,0.05988508090376854,0.034316835924983025,0.06159643083810806,0.037636419758200645,0.04957601831605037,0.04685799549851152,0.04723220815261205,0.06015588156878948,0.0461557683135782,0.04452284798026085,0.037323364056646824,0.04472923117618148,0.04855371114205231,0.05387615822255611,0.05151427568246921,0.039489880514641605,0.0438342374664816,0.03544776812195778,0.04544592885808511,0.0484320973046124,0.05836116812295384,0.04563434633972316,0.05655412826687098,0.058008257817063064,0.06448966012719799,0.03975543218171772,0.04969685648878416,0.04163758862106239,0.04274881755312284,0.054164212705059486,0.05602154132699774,0.044892698825736134,0.04669895741206251,0.03908214262510474,0.04533238426782191,0.04331573051580739,0.04263500818474726,0.04391255358101002,0.05445627672780378,0.05767698241397738,0.0582932398572345,0.05132559137236254,0.057273951053285775,0.04518250274387273,0.049618901895536555,0.06758295737628667,0.04093073083632009,0.039478692362228264,0.04269137947918161,0.04439214075547318,0.054153246167851124,0.0515800719952275,0.04709713623257509,0.04661738251797059,0.046571922617860965,0.047562762110055175,0.051808126476387696,0.05014763495244215,0.0530185447729848,0.050675063865718906,0.04805544606553247,0.04511683235614328,0.043968553774941126,0.03976452617772988,0.04677002620883286,0.04409097543437824,0.05334203013390636,0.04924787681529972,0.04323881302050061,0.04906878683448773,0.04803499336192159,0.05437852037157642,0.05268116987978367,0.05647213202799954,0.05907767784953657,0.05049115622644266,0.05455903543169489,0.05632197070924781,0.053876168800701126,0.061871186264210086,0.05780924342534676,0.06265213724691421,0.057070326276718535,0.06374455083264596,0.06288232394033687,0.06028016222942986,0.05660125037624699,0.05815304252160567,0.05883168503377502,0.06813887045121979,0.06732649785204046,0.05971277183115409,0.06748933655463214,0.07440784772265754,0.06737690042957598,0.07195243667774051,0.07537323128215757,0.07135692911003443,0.06759612690978523,0.07496852418952077,0.061933208078090024,0.07071857544284428,0.07439046764649965,0.0716199892340228,0.06737406696518691,0.08576164911039644,0.06836529369466007,0.0663932170356526,0.08396385957149598,0.0756470701835574,0.07334150582483392,0.06656946843209606,0.06617279797230834,0.05953687104343806,0.056811319772853766,0.056873284851447964
