issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/brettwooldridge/HikariCP/issues/1154,brettwooldridge/HikariCP,18491308,Benyuss,questioner,2018-05-16T13:45:13Z,2016-04-15T21:24:20Z
https://api.github.com/repos/brettwooldridge/HikariCP/issues/1154,brettwooldridge/HikariCP,1538661,brettwooldridge,commenter,2018-05-16T19:29:32Z,2012-03-15T01:16:19Z
https://api.github.com/repos/brettwooldridge/HikariCP/issues/1154,brettwooldridge/HikariCP,28728087,nunnrlc,commenter,2018-05-16T22:53:11Z,2017-05-16T09:38:32Z
https://api.github.com/repos/elastic/elasticsearch/issues/55656,elastic/elasticsearch,7405510,droberts195,questioner,2020-04-23T10:03:24Z,2014-04-25T12:52:51Z
https://api.github.com/repos/elastic/elasticsearch/issues/55656,elastic/elasticsearch,15837671,elasticmachine,commenter,2020-04-23T10:03:27Z,2015-11-13T18:40:19Z
https://api.github.com/repos/elastic/elasticsearch/issues/32260,elastic/elasticsearch,655851,imotov,questioner,2018-07-21T00:29:29Z,2011-03-07T16:00:49Z
https://api.github.com/repos/elastic/elasticsearch/issues/32260,elastic/elasticsearch,15837671,elasticmachine,commenter,2018-07-21T00:29:30Z,2015-11-13T18:40:19Z
https://api.github.com/repos/brettwooldridge/HikariCP/issues/694,brettwooldridge/HikariCP,9230,electrum,questioner,2016-08-09T23:43:50Z,2008-05-03T22:47:01Z
https://api.github.com/repos/elastic/elasticsearch/issues/30547,elastic/elasticsearch,13474362,dnhatn,questioner,2018-05-12T00:10:40Z,2015-07-23T21:03:58Z
https://api.github.com/repos/elastic/elasticsearch/issues/30547,elastic/elasticsearch,15837671,elasticmachine,commenter,2018-05-12T00:10:41Z,2015-11-13T18:40:19Z
https://api.github.com/repos/elastic/elasticsearch/issues/30547,elastic/elasticsearch,4744941,jasontedor,commenter,2018-05-12T00:15:15Z,2013-06-20T04:40:02Z
https://api.github.com/repos/elastic/elasticsearch/issues/52700,elastic/elasticsearch,4568420,albertzaharovits,questioner,2020-02-24T11:13:20Z,2013-05-30T08:23:17Z
https://api.github.com/repos/daimajia/AndroidViewHover/issues/22,daimajia/AndroidViewHover,1800746,baba1472,questioner,2015-09-04T05:32:20Z,2012-05-31T20:48:43Z
https://api.github.com/repos/elastic/elasticsearch/issues/52702,elastic/elasticsearch,4568420,albertzaharovits,questioner,2020-02-24T11:25:50Z,2013-05-30T08:23:17Z
https://api.github.com/repos/signalapp/Signal-Android/issues/1451,signalapp/Signal-Android,54005,monreal,questioner,2014-05-05T16:02:48Z,2009-02-12T17:51:39Z
https://api.github.com/repos/signalapp/Signal-Android/issues/1451,signalapp/Signal-Android,512439,moxie0,commenter,2014-05-05T22:43:29Z,2010-12-07T01:20:21Z
https://api.github.com/repos/intuit/karate/issues/591,intuit/karate,44906983,Sachin717717,questioner,2018-11-12T16:27:16Z,2018-11-09T18:31:57Z
https://api.github.com/repos/intuit/karate/issues/591,intuit/karate,915480,ptrthomas,commenter,2018-11-12T16:45:19Z,2011-07-14T16:46:33Z
https://api.github.com/repos/elastic/elasticsearch/issues/55675,elastic/elasticsearch,7405510,droberts195,questioner,2020-04-23T14:19:19Z,2014-04-25T12:52:51Z
https://api.github.com/repos/elastic/elasticsearch/issues/52699,elastic/elasticsearch,4568420,albertzaharovits,questioner,2020-02-24T10:50:02Z,2013-05-30T08:23:17Z
https://api.github.com/repos/CameraKit/blurkit-android/issues/25,CameraKit/blurkit-android,4772219,hugbio,questioner,2017-06-15T07:24:48Z,2013-06-22T09:29:00Z
https://api.github.com/repos/CameraKit/blurkit-android/issues/25,CameraKit/blurkit-android,21062067,SergeyBurlaka,commenter,2018-06-07T13:01:00Z,2016-08-16T14:48:19Z
https://api.github.com/repos/CameraKit/blurkit-android/issues/25,CameraKit/blurkit-android,13784188,emersoncloud,commenter,2018-10-11T19:53:17Z,2015-08-13T15:32:16Z
https://api.github.com/repos/Graylog2/graylog2-server/issues/624,Graylog2/graylog2-server,461,bernd,questioner,2014-07-17T15:19:24Z,2008-02-19T22:26:44Z
https://api.github.com/repos/Tencent/VasSonic/issues/265,Tencent/VasSonic,5061845,zhongwuzw,questioner,2018-09-20T15:48:51Z,2013-07-22T03:58:09Z
https://api.github.com/repos/firebase/FirebaseUI-Android/issues/370,firebase/FirebaseUI-Android,879468,amandle,questioner,2016-10-21T23:03:26Z,2011-06-27T18:13:10Z
https://api.github.com/repos/MinecraftForge/MinecraftForge/issues/1923,MinecraftForge/MinecraftForge,7110965,herbix,questioner,2015-06-08T09:08:33Z,2014-03-31T01:45:24Z
https://api.github.com/repos/jhy/jsoup/issues/1074,jhy/jsoup,12062021,XunMengWinter,questioner,2018-06-13T05:02:55Z,2015-04-22T05:19:57Z
https://api.github.com/repos/jhy/jsoup/issues/1074,jhy/jsoup,2490505,wtesler,commenter,2018-08-09T01:04:37Z,2012-10-05T00:26:24Z
https://api.github.com/repos/elastic/elasticsearch/issues/51627,elastic/elasticsearch,7126422,hendrikmuhs,questioner,2020-01-29T16:14:50Z,2014-04-01T11:46:17Z
https://api.github.com/repos/elastic/elasticsearch/issues/51627,elastic/elasticsearch,15837671,elasticmachine,commenter,2020-01-29T16:14:53Z,2015-11-13T18:40:19Z
https://api.github.com/repos/mrniko/netty-socketio/issues/499,mrniko/netty-socketio,8090341,oliverhausler,questioner,2017-11-26T04:38:19Z,2014-07-07T13:15:46Z
https://api.github.com/repos/real-logic/aeron/issues/679,real-logic/aeron,9340671,zyulyaev,questioner,2019-06-14T12:34:16Z,2014-10-21T18:24:12Z
https://api.github.com/repos/real-logic/aeron/issues/679,real-logic/aeron,15662089,JPWatson,commenter,2019-06-14T13:14:28Z,2015-11-04T23:55:56Z
https://api.github.com/repos/twosigma/beakerx/issues/4112,twosigma/beakerx,963093,scottdraves,questioner,2016-05-16T15:52:41Z,2011-08-06T14:15:09Z
https://api.github.com/repos/oracle/opengrok/issues/352,oracle/opengrok,2934284,vladak,questioner,2013-05-22T07:02:19Z,2012-11-30T21:45:52Z
https://api.github.com/repos/elastic/elasticsearch/issues/34877,elastic/elasticsearch,76245,costin,questioner,2018-10-25T19:03:30Z,2009-04-21T19:25:55Z
https://api.github.com/repos/elastic/elasticsearch/issues/34877,elastic/elasticsearch,15837671,elasticmachine,commenter,2018-10-25T19:03:32Z,2015-11-13T18:40:19Z
https://api.github.com/repos/cryptomator/cryptomator/issues/988,cryptomator/cryptomator,10498258,koanya,questioner,2019-10-13T18:29:41Z,2015-01-12T12:06:54Z
https://api.github.com/repos/cryptomator/cryptomator/issues/988,cryptomator/cryptomator,1204330,overheadhunter,commenter,2019-10-14T06:49:25Z,2011-11-18T12:43:03Z
https://api.github.com/repos/lenve/vhr/issues/77,lenve/vhr,15324717,Niofh,questioner,2019-02-27T09:07:41Z,2015-10-26T13:00:02Z
https://api.github.com/repos/lenve/vhr/issues/77,lenve/vhr,24491006,walker911,commenter,2019-03-07T09:41:54Z,2016-12-10T09:42:21Z
https://api.github.com/repos/netty/netty/issues/2926,netty/netty,439362,normanmaurer,questioner,2014-09-22T13:09:48Z,2010-10-14T13:33:48Z
https://api.github.com/repos/hazelcast/hazelcast/issues/8852,hazelcast/hazelcast,3787862,sertugkaya,questioner,2016-09-06T12:54:59Z,2013-03-06T14:07:36Z
https://api.github.com/repos/hazelcast/hazelcast/issues/8852,hazelcast/hazelcast,105243,pveentjer,commenter,2016-09-06T12:56:24Z,2009-07-15T14:40:31Z
https://api.github.com/repos/looly/hutool/issues/518,looly/hutool,3281216,xingguang2013,questioner,2019-09-02T04:51:30Z,2013-01-16T02:21:07Z
https://api.github.com/repos/looly/hutool/issues/518,looly/hutool,1432613,looly,commenter,2019-09-02T08:16:42Z,2012-02-13T07:56:42Z
https://api.github.com/repos/eclipse/che/issues/2393,eclipse/che,6310786,olexii4,questioner,2016-09-09T10:05:57Z,2014-01-03T12:01:10Z
https://api.github.com/repos/eclipse/che/issues/2393,eclipse/che,3472912,codenvy-ci,commenter,2016-09-09T11:11:17Z,2013-02-04T15:50:11Z
https://api.github.com/repos/netty/netty/issues/539,netty/netty,173918,trustin,questioner,2012-08-20T03:14:23Z,2009-12-30T00:30:26Z
https://api.github.com/repos/graphql-java/graphql-java/issues/1600,graphql-java/graphql-java,1661769,bbakerman,questioner,2019-07-15T02:37:22Z,2012-04-20T05:29:52Z
https://api.github.com/repos/pushtorefresh/storio/issues/359,pushtorefresh/storio,967132,artem-zinnatullin,questioner,2015-06-03T22:36:12Z,2011-08-08T18:27:35Z
https://api.github.com/repos/eclipse/che/issues/10613,eclipse/che,32632875,liubin10,questioner,2018-08-01T08:02:09Z,2017-10-09T07:53:06Z
https://api.github.com/repos/sparklemotion/nokogiri/issues/504,sparklemotion/nokogiri,41417,ender672,questioner,2011-08-01T19:46:33Z,2008-12-19T00:04:59Z
https://api.github.com/repos/apache/druid/issues/9599,apache/druid,8243207,venkatramanp,questioner,2020-04-01T18:04:50Z,2014-07-23T07:14:33Z
https://api.github.com/repos/apache/druid/issues/9599,apache/druid,2704460,dganguli,commenter,2020-04-01T21:43:54Z,2012-11-02T04:57:56Z
https://api.github.com/repos/square/okhttp/issues/2725,square/okhttp,1459795,muziling,questioner,2016-07-14T13:32:47Z,2012-02-22T03:24:18Z
https://api.github.com/repos/square/okhttp/issues/2725,square/okhttp,133019,swankjesse,commenter,2016-07-14T18:14:58Z,2009-09-30T02:51:25Z
https://api.github.com/repos/spring-projects/spring-security-oauth/issues/143,spring-projects/spring-security-oauth,124075,dsyer,questioner,2014-01-09T11:32:58Z,2009-09-07T08:52:49Z
https://api.github.com/repos/bastillion-io/Bastillion/issues/154,bastillion-io/Bastillion,20466635,voravitl,questioner,2016-07-15T16:19:52Z,2016-07-14T22:38:07Z
https://api.github.com/repos/bastillion-io/Bastillion/issues/154,bastillion-io/Bastillion,3192731,skavanagh,commenter,2016-07-16T00:26:09Z,2013-01-05T12:39:10Z
https://api.github.com/repos/eclipse/che/issues/5036,eclipse/che,10137,ghost,questioner,2017-05-10T12:48:49Z,2008-05-13T06:14:25Z
https://api.github.com/repos/eclipse/che/issues/5036,eclipse/che,3472912,codenvy-ci,commenter,2017-05-10T13:31:12Z,2013-02-04T15:50:11Z
https://api.github.com/repos/elastic/elasticsearch/issues/51845,elastic/elasticsearch,2244393,tvernum,questioner,2020-02-04T02:14:59Z,2012-08-29T21:50:28Z
https://api.github.com/repos/elastic/elasticsearch/issues/32220,elastic/elasticsearch,902768,bizybot,questioner,2018-07-20T02:57:12Z,2011-07-08T11:31:04Z
https://api.github.com/repos/elastic/elasticsearch/issues/32220,elastic/elasticsearch,15837671,elasticmachine,commenter,2018-07-20T02:57:14Z,2015-11-13T18:40:19Z
https://api.github.com/repos/elastic/elasticsearch/issues/31873,elastic/elasticsearch,613352,hub-cap,questioner,2018-07-06T18:11:58Z,2011-02-11T19:34:50Z
https://api.github.com/repos/elastic/elasticsearch/issues/31873,elastic/elasticsearch,15837671,elasticmachine,commenter,2018-07-06T18:12:00Z,2015-11-13T18:40:19Z
https://api.github.com/repos/yasserg/crawler4j/issues/323,yasserg/crawler4j,22569938,jahenkor,questioner,2018-06-04T16:52:35Z,2016-10-02T04:30:51Z
https://api.github.com/repos/yasserg/crawler4j/issues/323,yasserg/crawler4j,2644,jd,commenter,2018-06-06T12:37:14Z,2008-03-09T19:52:38Z
https://api.github.com/repos/line/armeria/issues/664,line/armeria,173918,trustin,questioner,2017-07-05T12:05:45Z,2009-12-30T00:30:26Z
https://api.github.com/repos/neo4j/neo4j/issues/6116,neo4j/neo4j,8612161,martinfurmanski,questioner,2015-12-15T11:46:58Z,2014-09-01T07:38:37Z
https://api.github.com/repos/zaproxy/zaproxy/issues/2756,zaproxy/zaproxy,9918639,sdosis,questioner,2016-08-09T14:34:53Z,2014-11-23T20:10:02Z
https://api.github.com/repos/zaproxy/zaproxy/issues/2756,zaproxy/zaproxy,26646037,waeller,commenter,2017-04-19T10:23:19Z,2017-03-24T08:05:26Z
https://api.github.com/repos/zaproxy/zaproxy/issues/2756,zaproxy/zaproxy,4639210,thc202,commenter,2017-05-11T12:45:47Z,2013-06-07T10:28:09Z
https://api.github.com/repos/zaproxy/zaproxy/issues/2756,zaproxy/zaproxy,33595554,lock[bot],commenter,2020-02-01T22:40:46Z,2017-11-12T10:50:45Z
https://api.github.com/repos/elastic/elasticsearch/issues/51797,elastic/elasticsearch,2244393,tvernum,questioner,2020-02-03T06:28:35Z,2012-08-29T21:50:28Z
https://api.github.com/repos/elastic/elasticsearch/issues/51389,elastic/elasticsearch,2244393,tvernum,questioner,2020-01-24T06:57:16Z,2012-08-29T21:50:28Z
https://api.github.com/repos/bumptech/glide/issues/2352,bumptech/glide,1627211,sjudd,questioner,2017-09-07T15:47:18Z,2012-04-09T21:48:24Z
https://api.github.com/repos/jankotek/mapdb/issues/790,jankotek/mapdb,4004195,surest,questioner,2016-12-23T07:46:46Z,2013-03-29T09:28:53Z
https://api.github.com/repos/jankotek/mapdb/issues/790,jankotek/mapdb,359021,jankotek,commenter,2017-01-10T08:35:18Z,2010-08-09T19:51:35Z
https://api.github.com/repos/bumptech/glide/issues/207,bumptech/glide,1627211,sjudd,questioner,2014-10-21T01:30:55Z,2012-04-09T21:48:24Z
https://api.github.com/repos/eclipse/deeplearning4j/issues/3483,eclipse/deeplearning4j,28604810,SergeyZYX,questioner,2017-06-05T12:22:08Z,2017-05-10T17:19:31Z
https://api.github.com/repos/eclipse/deeplearning4j/issues/3483,eclipse/deeplearning4j,12250879,raver119,commenter,2017-06-05T12:24:08Z,2015-05-05T10:41:44Z
https://api.github.com/repos/eclipse/deeplearning4j/issues/3483,eclipse/deeplearning4j,3328023,saudet,commenter,2017-06-07T02:50:33Z,2013-01-21T10:58:29Z
https://api.github.com/repos/eclipse/deeplearning4j/issues/3483,eclipse/deeplearning4j,2360237,AlexDBlack,commenter,2018-04-25T09:12:31Z,2012-09-17T05:41:52Z
https://api.github.com/repos/eclipse/deeplearning4j/issues/3483,eclipse/deeplearning4j,33595554,lock[bot],commenter,2018-09-22T21:13:56Z,2017-11-12T10:50:45Z
https://api.github.com/repos/square/retrofit/issues/2044,square/retrofit,9336436,dimmitriy,questioner,2016-10-08T14:50:36Z,2014-10-21T13:01:22Z
https://api.github.com/repos/square/retrofit/issues/2044,square/retrofit,8246218,MichaelJokAr,commenter,2016-10-08T14:55:49Z,2014-07-23T13:08:24Z
https://api.github.com/repos/square/retrofit/issues/2044,square/retrofit,133019,swankjesse,commenter,2016-10-09T04:21:23Z,2009-09-30T02:51:25Z
https://api.github.com/repos/SonarSource/sonarqube/issues/2100,SonarSource/sonarqube,1725611,gregaubert,questioner,2017-05-23T15:07:10Z,2012-05-10T07:26:58Z
https://api.github.com/repos/eclipse-vertx/vert.x/issues/373,eclipse-vertx/vert.x,701906,purplefox,questioner,2012-10-09T17:47:44Z,2011-03-31T16:05:22Z
https://api.github.com/repos/spring-projects/spring-security/issues/4923,spring-projects/spring-security,362503,rwinch,questioner,2017-12-20T20:52:41Z,2010-08-12T18:08:04Z
https://api.github.com/repos/apache/groovy/issues/901,apache/groovy,9151616,danielsun1106,questioner,2019-03-23T14:39:01Z,2014-10-11T12:30:52Z
https://api.github.com/repos/elastic/elasticsearch/issues/50674,elastic/elasticsearch,2353640,davidkyle,questioner,2020-01-06T17:35:07Z,2012-09-15T18:32:05Z
https://api.github.com/repos/elastic/elasticsearch/issues/50674,elastic/elasticsearch,15837671,elasticmachine,commenter,2020-01-06T17:35:10Z,2015-11-13T18:40:19Z
https://api.github.com/repos/elastic/elasticsearch/issues/50674,elastic/elasticsearch,862472,tbrooks8,commenter,2020-01-06T17:57:42Z,2011-06-20T18:59:40Z
https://api.github.com/repos/elastic/elasticsearch/issues/50674,elastic/elasticsearch,3718355,ywelsch,commenter,2020-01-07T08:27:14Z,2013-02-27T16:37:54Z
https://api.github.com/repos/perwendel/spark/issues/603,perwendel/spark,3342020,N0odlez,questioner,2016-07-02T16:18:26Z,2013-01-22T17:56:55Z
https://api.github.com/repos/perwendel/spark/issues/603,perwendel/spark,1521451,tipsy,commenter,2017-04-08T15:25:16Z,2012-03-09T21:10:05Z
