id,favorite
"549","6607"
"3486",""
"29175",""
"33745","11"
"37343",""
"38421","9"
"39564","1"
"39916","11"
"42115","1"
"46693","1"
"50142","10"
"55845","1"
"56709","1"
"58621","7"
"61622","1"
"65494",""
"69309",""
"69627",""
"84641","1"
"87694","3"
"90517",""
"101427",""
"102788",""
"114052",""
"118374","6"
"118910","3"
"121123","3"
"123976","3"
"127459",""
"129629","1"
"132384",""
"133393","7"
"144324",""
"153329",""
"166340","25"
"166508",""
"167917","3"
"168610","22"
"171519","71"
"182258","7"
"186125",""
"190461","2"
"196244","1"
"201505","1"
"209242","10"
"215498",""
"219944","3"
"219999","9"
"230321","8"
"230994",""
"239194","10"
"242669","1"
"253545","1"
"257015","1"
"260327",""
"265180",""
"265579","6"
"273452","73"
"276310","4"
"277044","36"
"278651","1"
"282762","1"
"288287",""
"292967",""
"295515","1"
"295825","1"
"297952","1"
"300268",""
"300334","4"
"302936",""
"304086",""
"307495","5"
"308609","4"
"308659","4"
"309615","9"
"311389",""
"313859","3"
"318069","1"
"318214",""
"320923","5"
"321061","3"
"323245",""
"324904",""
"327499",""
"341966","1"
"343366",""
"348589",""
"350299","8"
"352172","1"
"353815","1"
"360625","1"
"362386","1"
"365309","25"
"372383","4"
"379319",""
"386386",""
"388749","5"
"393882","5"
"395375","2"
"401985","9"
"402936","3"
"407687",""
"419563","2"
"426463","0"
"429352","2"
"429998","1"
"432291","7"
"435912","2"
"449497","6"
"452664","6"
"454813",""
"455220",""
"457307",""
"457727","1"
"463768","2"
"471800","7"
"475833","2"
"477053",""
"477144","23"
"479535","8"
"493646","1"
"502001",""
"506939","1"
"513056","5"
"516127","1"
"518548","2"
"520266","8"
"521418","11"
"522723","1"
"533200","2"
"536328","1"
"539816","1"
"540738",""
"545179","1"
"545294","2"
"546242","1"
"550908",""
"551480","1"
"552108","0"
"561024","1"
"563805",""
"570755","3"
"590375",""
"593952","4"
"594049",""
"601995","3"
"602625",""
"604792","2"
"606324","2"
"607560","9"
"610048","4"
"615704","36"
"623299",""
"630670",""
"633445","2"
"633890","1"
"635088","1"
"635171","8"
"637727",""
"639051","3"
"639217","7"
"639845",""
"641545",""
"643355","32"
"645609",""
"651466","1"
"651713","1"
"652851","2"
"654239","1"
"656787",""
"659970","68"
"661185","1"
"661426","1"
"661599","33"
"661819","2"
"663890","5"
"675119",""
"681991","1"
"682306",""
"683568",""
"685937",""
"686481","5"
"696472","16"
"696483",""
"708096",""
"710834",""
"711018",""
"712339","17"
"715096",""
"715969",""
"717854","5"
"721446","8"
"723129",""
"723653","38"
"724195",""
"728143","18"
"728531","5"
"733435",""
"734887",""
"738188","1"
"740679","1"
"745083","1"
"748622","8"
"752332","3"
"752770","1"
"754118",""
"754761","8"
"764565","7"
"766675","1"
"767978",""
"773912","3"
"779973",""
"781312",""
"784848",""
"791677",""
"798785","2"
"800922","2"
"802459",""
"804155",""
"806131","20"
"808748",""
"819593",""
"821817","1"
"823746","13"
"826323",""
"827604",""
"834932",""
"835124",""
"839280",""
"840537","52"
"841152","2"
"845344","2"
"848788","2"
"852297",""
"855103",""
"855394","3"
"856302","1"
"857153","2"
"858232","2"
"871332",""
"871966","2"
"872929","1"
"877562",""
"878520","1"
"881734","2"
"884207","1"
"886893","4"
"895739","14"
"897157",""
"898026",""
"903650",""
"914509","1"
"918408",""
"919983","2"
"925086","1"
"926137","30"
"929433","1"
"933883","9"
"934171",""
"937168","17"
"937503","2"
"938897",""
"938920",""
"939040","10"
"941837","0"
"944162",""
"949727","14"
"955975",""
"960415","2"
"961339",""
"964261","0"
"965304","2"
"967497","3"
"975307","2"
"975399","2"
"977007",""
"978350","6"
"980720","1"
"981226",""
"981704",""
"982682","8"
"992408","2"
"992704",""
"994404",""
"1000860","1"
"1003960",""
"1006674","3"
"1008601",""
"1013200",""
"1014593","7"
"1016522","2"
"1021909",""
"1022994",""
"1023486","1"
"1025466","4"
"1026855","8"
"1027693",""
"1036872",""
"1040465",""
"1040724","2"
"1043621","4"
"1048439","1"
"1049653","4"
"1050729","2"
"1056190",""
"1057871",""
"1058071","1"
"1061134","2"
"1064203","2"
"1066976","1"
"1070835",""
"1072497",""
"1078397","2"
"1079131","2"
"1084410",""
"1087224",""
"1090615",""
"1093532","3"
"1096151",""
"1096400","1"
"1103262","1"
"1105434","9"
"1105818","1"
"1111517","1"
"1112962",""
"1113405",""
"1115832",""
"1119868",""
"1119947","2"
"1126684","3"
"1127358",""
"1128789","1"
"1130296","6"
"1139021",""
"1139622","3"
"1142477","2"
"1149932",""
"1157425","2"
"1158195","0"
"1160924","5"
"1163985","1"
