id,favorite
"328","181"
"657","5"
"5611","3"
"17376","2"
"36877","34"
"38875","11"
"52646","9"
"54230","32"
"55218","6"
"55643","4"
"60174","3671"
"64631","5"
"71328","33"
"73947","176"
"76324",""
"76359","1"
"97984","145"
"102496","3"
"110575","126"
"120977",""
"127638","0"
"127739",""
"129677","487"
"131017","3"
"131902","3"
"132134","5"
"134099","435"
"146839","1"
"148068",""
"154844","3"
"155751",""
"159114","1"
"173727","5"
"187736","21"
"199017","12"
"213683",""
"214431",""
"216324",""
"220437","16"
"223800","7"
"232228","6"
"234590","1"
"241953",""
"243426",""
"244952","1"
"256172","42"
"258625","5"
"260236","10"
"260664","5"
"278571","2"
"283774","3"
"286938","22"
"297850","2"
"298535","4"
"315132","10"
"322607","4"
"323939",""
"324726","5"
"334776","3"
"335888","1"
"339180","1"
"339603","21"
"343995","4"
"346826","3"
"347088",""
"347856","4"
"358772","0"
"368329","0"
"373761",""
"379387",""
"394214","3"
"395652",""
"398537","1"
"401656","626"
"404027","2"
"410150","1"
"413137",""
"414034","9"
"419738",""
"431698","5"
"437962","1"
"443988","1"
"446467","1"
"446986",""
"451601",""
"451623","2"
"456546","1"
"457014","1"
"461800","7"
"474698",""
"477649","10"
"478251","3"
"481743","4"
"487889","3"
"488804","8"
"492340","0"
"493531",""
"498521","4"
"499062",""
"523629","20"
"524908","1"
"526438","1"
"534742","2"
"540496",""
"544239","8"
"546438","20"
"568609","3"
"568657","7"
"568995","19"
"573121","1"
"573307","2"
"577507",""
"578679","3"
"583592","2"
"585358","2"
"585891",""
"588803",""
"598844","1"
"599509","1"
"599535","10"
"602539","36"
"606099","1"
"606179","51"
"608112","2"
"613680",""
"617471","0"
"619991","4"
"623788","2"
"629695",""
"633109","1"
"636912",""
"638057","1"
"639680",""
"642007",""
"646195","9"
"647514","10"
"648307",""
"650101","2"
"651481",""
"651902","3"
"654688","1"
"655691",""
"656329",""
"656373",""
"659197","11"
"659657","1"
"659950",""
"660175",""
"663910",""
"671042","6"
"674510","1"
"675172",""
"679756","2"
"681530",""
"682260","21"
"685855","10"
"690108","2"
"693270","2"
"701580","6"
"703704",""
"703963","2"
"705636","1"
"713165","1"
"713344",""
"723791","12"
"723945","3"
"728047",""
"728324",""
"729041","2"
"732561","5"
"738500","6"
"738776",""
"742730",""
"753081","0"
"756800",""
"759149","1"
"762221",""
"768442","3"
"770830","0"
"772011","0"
"772502","1"
"779917",""
"782785",""
"789599",""
"790086",""
"790232","10"
"792522","3"
"804969","4"
"805686","2"
"812639","1"
"820307","2"
"824822",""
"826981","8"
"837417",""
"839172",""
"847306",""
"857194","1"
"860895","1"
"860954","14"
"872386","1"
"872570","6"
"885439",""
"885532","24"
"887100","1"
"897550",""
"897740",""
"904344",""
"905118",""
"908448",""
"912668","1"
"922892",""
"929939","1"
"932793",""
"942544","1"
"945981",""
"947618","23"
"953639","28"
"953712",""
"956993","1"
"960990",""
"961313",""
"961830",""
"964071","22"
"967181","1"
"973194","2"
"979360",""
"981587","1"
"981828","1"
"983896","1"
"986468",""
"988926",""
"991434","1"
"991542","1"
"994371","1"
"995501",""
"996139","108"
"1007066",""
"1010518","2"
"1011538","2"
