id,favorite
"2525","95"
"2970","1"
"5078","8"
"8472","331"
"10731","5"
"17670",""
"21965","13"
"23713",""
"30800","1"
"32333","2"
"32412","1"
"32964","3"
"33104",""
"36296",""
"38846","4"
"41169","3"
"42833","3"
"43992","2"
"44799",""
"50769","2"
"51094","344"
"51283","17"
"54096","13"
"54991","58"
"55296","5"
"55572","1"
"58679",""
"64059","11"
"64469",""
"65734","2"
"65879","11"
"70170",""
"72304",""
"78599",""
"86090","3"
"86513","136"
"87371",""
"90413","4"
"92456","3"
"97614",""
"103177",""
"104592","8"
"107566","4"
"108088","8"
"109997","70"
"110123","1"
"111248","10"
"115503","2"
"116684","16"
"117129","4"
"120116","1"
"120189","1"
"121504","1"
"125438","5"
"127363","2"
"128028","5"
"133549","1"
"134658","1"
"136065",""
"136798","1"
"137392","3"
"141203","47"
"141428","1"
"141484","17"
"142722","6"
"149848","13"
"150923",""
"153416",""
"154430","17"
"155220","1"
"158257","1"
"162031","1"
"164268",""
"167252","1"
"168946","12"
"170606","3"
"171237","11"
"173329","15"
"173875","3"
"174387",""
"178210","5"
"180870","23"
"181130","2"
"187655","98"
"188266","138"
"192268",""
"192811",""
"197357","3"
"197621",""
"198462","168"
"201796",""
"205923","38"
"206276",""
"206318","20"
"207819",""
"215131","1"
"217547",""
"220077","3"
"225475","3"
"225838","3"
"231204",""
"231592","2"
"232895",""
"233217","52"
"234253",""
"234871",""
"234872",""
"239063",""
"239979","2"
"241282","5"
"243646","41"
"244152",""
"244283","4"
"249318","1"
"253673","2"
"253724","1"
"254935","6"
"259534",""
"259663",""
"262023","1"
"262531","1"
"262554",""
"268182","2"
"272409","2"
"272447",""
"273496",""
"273534","4"
"273803",""
"275824","7"
"277881","5"
"281891","2"
"284500","0"
"285400","4"
"290405","2"
"290630","1"
"291941","2"
"295436","4"
"295973",""
"301024","12"
"301557",""
"301855",""
"302279","3"
"302893",""
"303149","16"
"305044","5"
"306830","4"
"307047",""
"308501","2"
"308980",""
"310929",""
"315171",""
"316367","1"
"316390","5"
"317652","4"
"319634","2"
"320477","1"
"323067","3"
"326699","76"
"326818","46"
"330207","25"
"331901",""
"332365","322"
"338563",""
"339312","1"
"340129",""
"340820","2"
"340984","2"
"341290","7"
"341956",""
"341981","1"
"344280","1"
"347945","0"
"349668","44"
"351354","3"
"353609",""
"354161",""
"355883","3"
"356116",""
"360838","2"
"365095",""
"369981","3"
"371928",""
"372933",""
"376519",""
"377901","6"
"379276","3"
"379941","1"
"381042","8"
"384451","3"
"386374","1"
"393580","5"
"406358","1"
"407771","1"
"407977","3"
"409782","2"
"409807",""
"412440","1"
"413279",""
"420854",""
"424210","47"
"425221","2"
"426888",""
"430599",""
"436715",""
"437061","41"
"438886","1"
"443151","11"
"443487",""
"449922",""
"450732",""
"451288","1"
"453908","6"
"454048","164"
"456837",""
"457193","4"
"459614",""
"463832","9"
"464511","1"
"465910","1"
"466748","0"
"467150",""
"469733","2"
"473806","3"
"476640","1"
"477930","2"
"479499","2"
"481148","4"
"483018","4"
"484068",""
"487332",""
"489552",""
"490920","2"
"492954","1"
"494860","1"
"496152",""
"496255","1"
"498234","4"
"503220","1"
"503469","2"
"504167","0"
"505606",""
"507669","3"
"510170","221"
"513330","3"
"514307",""
"528405","11"
"530972",""
"533082",""
"537103","0"
"537596","15"
"537930",""
"541219","10"
"543096",""
"547219","1"
"547501",""
"553545",""
"557979","4"
"558308",""
"562250",""
"562350","15"
"569870","0"
"569871",""
"570944",""
"571081","2"
"572723","11"
"578313","2"
"579850",""
"584050","1"
"587357","9"
"587896",""
"588855","1"
"590298",""
"591300",""
"591794","2"
"595936","6"
"596893",""
"597142",""
"597175",""
"603230",""
"604175","1"
"604550",""
"604634","3"
"604924","2"
"606686","2"
"608387","0"
"610080","1"
"610229",""
"611915","14"
"615280","2"
"616662","2"
"617714",""
"617782","2"
"617833","2"
"619880",""
"619921","1"
"621189",""
"621649","7"
"622646",""
"622978",""
"623159","2"
"624386","5"
"627353",""
"628416","48"
"633384","9"
"634100",""
"636172","1"
"636248","1"
"637496","1"
"638621",""
"639034",""
"639935",""
"641368",""
"645509","3"
"646531","2"
"649141","7"
"651819",""
"652818","5"
"652916","81"
"661084","11"
"662677",""
"663664","1"
"667147","20"
"671010",""
"673678",""
"674751","3"
"674904","82"
"678400","3"
"684610",""
"685298","7"
"690780","4"
"694147","2"
"696563","5"
"697553","2"
"698700","9"
"698720","1"
"702421","7"
"703757","2"
"704831","1"
"707072",""
"709456","1"
"712504","1"
"714704","1"
"715634","2"
"721895",""
"722032","1"
"724257",""
"725625","1"
"726388","1"
"728108","1"
"728164","9"
"729195","1"
"730206","1"
"732107","1"
"733744","2"
