id,owner_user_id
"549","136"
"3486","527"
"16861","2019"
"28369","3002"
"29175","3068"
"38421","2362"
"39929","3002"
"42115","1889"
"46693","5548"
"49455","4966"
"58621","3366"
"69309","11019"
"69627","3740"
"69979","11324"
"70653","11563"
"76359","13320"
"76408","11234"
"90413","6946"
"101427","11612"
"112768",""
"114052","7473"
"118374","10853"
"121123","27870"
"123499","19435"
"123976","1408"
"129629","16684"
"132134","950778"
"133393","22114"
"140439","4319"
"143632","12344"
"144324","419"
"153329","9825"
"157938","3056"
"166340","23447"
"166508","24789"
"172040","1039"
"172392","2260"
"182258","7122"
"187434","13990"
"189555","26668"
"190461","366094"
"196244","15168"
"196776","422"
"201505","27877"
"209242","13959"
"211483","23402"
"215498","28076"
"230321","18658"
"230845","7949"
"230994","28565"
"234590","9859"
"239194",""
"243426","9114"
"260236",""
"260327","335036"
"265180",""
"265579","12597"
"269713","13668"
"273452",""
"277044","943"
"278651","36263"
"282762","4636"
"288287","12367"
"291874","25012"
"292967","37450"
"300334",""
"302936","34133"
"304086","37193"
"308609","6992"
"311389",""
"318069","19471"
"320923","39677"
"323245",""
"324904",""
"327499","23066"
"329956","19207"
"341966","42987"
"343366","39722"
"350299","3041"
"352172","44260"
"360625",""
"372383","11917"
"372465",""
"379319","5287"
"388800","15890"
"393882","14749"
"395652","18393"
"402936","50111"
"410150","18393"
"410392","40529"
"419563",""
"426294","35335"
"426463",""
"429352","2567"
"429998","5287"
"435912","737"
"436220","41718"
"447600","39339"
"449497","17675"
"455220",""
"457307","46279"
"457727","56697"
"461800","55402"
"463768","38403"
"463832","38403"
"471800","48729"
"474698","144"
"475216","56349"
"475928","49219"
"477053","20386"
"481995","40529"
"498630","3885"
"502001","53605"
"506939","61906"
"509449","38749"
"513056","36330"
"518548","112"
"520266","8797"
"525056","51025"
"533200","14395"
"536328","5544"
"540738","65479"
"543096","6833"
"544433","65385"
"545179","47341"
"545294","65967"
"550908",""
"551480","66522"
"563805","57135"
"568247",""
"570755","69048"
"585358","4464"
