id,owner_user_id
"328","59"
"657","115"
"1284",""
"2688","432"
"6847","381"
"11762","369"
"14350","1228206"
"16003","1738"
"19956","436255"
"20227","1486"
"22880","1341"
"23270","466"
"23988","2581"
"24468","616"
"25546","2312"
"25999","996"
"31865","2452"
"31882","1600"
"34638","3295"
"38779","781"
"38838","744"
"40853","4337"
"41220","3546"
"44391","2527"
"47262","2383"
"49226","959"
"51124","5023"
"52239","673"
"54200","2208"
"55556","5552"
"57384","5548"
"59022","5882"
"64258","1683"
"64432","8563"
"66870","9947"
"70450","8446"
"71328","4012"
"78380",""
"80291","3276"
"89285","14396"
"91304","13897"
"92561","4527"
"93451",""
"95852",""
"96624","18198"
"97765","8143"
"98026","15947"
"99999","17663"
"101337","12178"
"102788","15004"
"103203","12662"
"108838","17232"
"111763","3474"
"113526","9021"
"120206","9403"
"120977","9094"
"121354","64"
"121490","21160"
"134988","21586"
"135802","19435"
"136219","347616"
"136837","781"
"137254","20208"
"139053","3139"
"139199","22392"
"139483","11612"
"141399",""
"141427","22802"
"145540",""
"146520","18529"
"147491","21963"
"148068","20900"
"149876","4764"
"152093","15360"
"153461","19079"
"154242","7363"
"155400","5473"
"159282",""
"162764","24522"
"166411","18702"
"172739","1622"
"183656","9516"
"184319",""
"185211",""
"185262","25820"
"188491","681"
"188835","2915"
"195175","27171"
"195717","26976"
"196150","14752"
"196845","27328"
"197268","19956"
"197388","12862"
"197835","16663"
"199017","27304"
"200545","993"
"205153","6069"
"210069","781"
"210820","3291"
"211001","4444"
"211385","11792"
"216069","24727"
"226316","11356"
"228476","10676"
"232500","1865"
"244952","31319"
"248789","31307"
"253238","3241"
"254980","12842"
"255723","11905"
"259372","5447"
"261202","32336"
"263818","15985"
"266255","24975"
"266606","20065"
"267451","7831"
"270010","17766"
"272112","1293123"
"273165","1865"
"273396",""
"276132","8446"
"276177","35955"
"279418","11440"
"281843","36668"
"281970",""
"284796","143732"
"286938","35513"
"287517","2034"
"290460",""
"291744","9266"
"292276","24457"
"297136","4794"
"297498","489"
"298535","4639"
"299475",""
"300582",""
"303096","10968"
"304616","3747"
"306703","13484"
"308756","25319"
"309497",""
"313730","34009"
"315240","22586"
"317175","4639"
"321787","38663"
"327097","14431"
"331468","16794"
"332833","29746"
"333812","26042"
"340568","33264"
"342378","35293"
"343488","16909"
"344719","11208"
"347238","700"
"350588","636"
"350697","34548"
"353698","1175"
"353799","44709"
"353968","41475"
"355632","1074"
"360348","50718"
"362948","44330"
"365158","11394"
"367180","40714"
"373071","24039"
"373761","46264"
"375390",""
"380336","40939"
"380772","5197"
"381890","1142"
"382386","32892"
"386047","11792"
"387104","42588"
"388699",""
"395045","1606"
"396164","37020"
"403489","1942"
"409725","14281"
"410253","12570"
"412184","14105"
"412969","8768"
"413137","51649"
"413626","45629"
"413802","10522"
"416856","2443"
"420843","42897"
"421458","722"
"422903","35335"
"427598","2374"
"430386","48729"
"433558",""
"433707","53978"
"437962",""
"438142","46279"
"438704",""
"439870","91"
"441052",""
"442443","1353085"
"442862","54988"
"442995","46666"
"443411","50198"
"443988","52494"
"446501","18615"
"448431","55611"
"450160","19799"
"451623",""
"454771","18505"
"460519",""
"461120","44715"
"466506","36902"
"466672","45405"
"467391","48705"
"471257",""
"473687","5017"
"474259","5287"
"478455","23072"
"479233","57068"
"479838","28896"
"481098","39321"
"482341","38264"
"487739","52555"
"488637","13054"
"492340","27620"
"493531",""
"495392","6400"
"497156","2915"
"498521","26721"
"499418","4883"
"507124","470"
"508538","1742702"
"519781","41541"
"522778",""
"523627","745"
"525156",""
"525734",""
"527360",""
"527973","60103"
"529997","62187"
"534664",""
"535175","21966"
"539812","17675"
"540496","13470"
"542149","17675"
"545849","54964"
"547049","46449"
"549987","92448"
"551406","46616"
"558360","292"
"559600","2506"
"559995",""
"565425","67381"
"568609","10708"
"568657","31728"
"568924","67820"
"571669","61639"
"578679","69986"
"580534","23666"
"585919","10676"
"587638","70424"
"588327","31206"
"592238","2279145"
"592523","54838"
"594443","13447"
"596057","69048"
"597788","72136"
"602539","1076409"
"604290","58553"
"604718","62190"
"604978","16454"
"605589","59943"
"606091",""
"606099","1585"
"606179","22674"
"606830","8345"
"611471","1154"
"619991",""
"622061",""
"625720","75559"
"627918","14673"
"631661","64238"
"632503","62085"
"637090","26327"
"637126","53458"
"638057","1897"
"639125","11907"
"641810","20979"
"641875","75546"
"642515","29964"
"642673","23671"
"643414","67179"
"643445","1862"
"647514","70711"
"654758","525"
"655137","11208"
"660335","19678"
"663768","80169"
"664673","16587"
"668958","79891"
"669295","38325"
"669849","64262"
"671512","58394"
"672506","11534"
"675172","81182"
"675380","14540"
"678471","54822"
"680753","68262"
"681928","38626"
"682698","1375"
"684662",""
"685470","23671"
"690473","15891"
"691533",""
"693786","10080"
"694057","38146"
"695813","42595"
"696629","62830"
"699379","81711"
"701192","82208"
"703450","2918"
"703856","11574"
"706924","71126"
"708965","38918"
"709580","36860"
"713600","430254"
"714631","81544"
"718190",""
"726837","48421"
"727812","15255"
"728899","64027"
"729041","50"
"733753","89021"
"735001","64895"
"738776","445265"
"742089","82625"
"747538","40939"
"753801",""
"759069","30246"
"760358","85095"
"761613",""
"762221","25700"
"763316","90257"
"763450","1801"
"765448","85095"
"767010","2383"
"767310","6181"
"769634","81057"
"771315","66519"
"773622","93909"
"773899","92735"
"775924","70942"
"777305",""
"780214","69952"
"781658","17777"
"781766","12124"
"782733","68602"
"782785",""
"783523","13757"
"785016","25746"
"785574","95451"
"786139","69349"
"786651","78716"
"788834","85095"
"788844","85095"
"791626","25068"
"792522","94077"
"795553","1343"
"797764","23369"
"798615","18192"
"801347","42475"
"801458","57423"
"802879","97756"
"805141","94478"
"805686","5261"
"806739","45629"
"807943","1190"
"812894","68473"
"815297","99923"
"815563","71126"
"815740","85095"
"816224","64873"
"816882",""
"820030","4454"
"820645","21952"
"821375","33918"
"824055","5058"
"830472","96692"
"834155",""
"840929","41662"
"841984",""
"847188","51306"
"847377","45261"
"851093","94352"
"858678","62072"
"858773",""
"859589","28144"
"860954","25645"
"862571","94352"
"868078","31379"
"868482","72859"
"869361","98401"
"877317","44124"
"883499","64226"
"885540","1316"
"890447","71126"
"890907","33160"
"895385","16794"
"895586","17360"
"897550","51310"
"898319","91632"
"898683","16429"
"901251",""
"901639","4639"
"901946","66713"
"903770","111758"
"904344",""
"909750","39278"
"910241","1633"
"915039","51382"
"915786","111988"
"915811","4228"
"918004",""
"918022",""
"919733","107523"
"929744","89035"
"929746","95873"
"932793","115203"
"938031","115784"
"938978","85095"
"939159","67386"
"942139","116249"
"945015","35454"
"945584","164"
"946141","48729"
"946547","70087"
"948177","94424"
"949543","93770"
"949570","8446"
"952847","116764"
"954518","105533"
"955915","118004"
"956993","2170954"
"962354","66519"
"964324","8683"
"965987","92401"
"967181","49478"
"967514","103203"
"967762","119535"
"968337","107862"
"970114","118004"
"970600","94893"
"974947",""
"976696","67386"
"981226","116725"
"985199","112364"
"986192","109948"
"992944","117802"
"994291","51816"
"994371","99135"
"995379","11898"
"999328","121009"
"1000347","115868"
"1008601","28351"
"1008779","12243"
"1011777",""
"1013581","123908"
"1015697","20067"
"1019204","41639"
"1020320","13009"
"1026483","13153"
"1026965","85095"
"1031772","105533"
"1031856","112580"
"1034415","23199"
"1035283","49564"
"1035342","21918"
"1037798","85095"
"1037813","85095"
"1040679","112818"
"1045245","46011"
"1046234","648"
"1046635","1443363"
"1048537","128277"
"1053316","32242"
"1053940","75500"
"1055677","59314"
"1057571","7140"
"1059603","30838"
"1059689","12318"
"1061063","84937"
"1063138",""
"1071106","37450"
"1074932","69111"
"1080468","69636"
"1085236","133055"
"1085860","129001"
"1089342","123328"
"1090999","99821"
"1100299","135214"
"1102726","135526"
"1105493","120888"
"1106049","1709270"
"1108937","76465"
"1109277","103132"
"1109731","59666"
"1110152","2018"
"1114229","273"
"1117401","45849"
"1121222","45849"
"1121450","29752"
"1122337","81179"
"1129639","82457"
"1131733",""
"1133519","45405"
"1133724","20595"
"1134848","50111"
"1135186","37865"
"1137904","128459"
"1139360",""
"1142670","126769"
"1146059","20816"
"1146274","19470"
"1146810","5441"
"1147830","56135"
"1151802","133758"
"1161751","142345"
"1162258",""
"1162484","70614"
"1162584","122847"
"1163319",""
"1164118","93571"
"1168052","60757"
"1168983","131456"
"1170294","79891"
"1170957",""
"1171206","87596"
"1171583","50851"
"1172709","141588"
"1175008",""
"1176006","128623"
"1181421","102588"
"1184789","119919"
"1186385","145504"
"1188798","19998"
"1190251","123914"
"1193697","94379"
"1196312","50385"
"1197191","37843"
"1201651","97938"
"1202508","147356"
"1211236","146128"
"1211248","66473"
"1211487","13370"
"1211552","38903"
"1212652","5777"
"1214011","111015"
"1214151","132377"
"1222974","127488"
"1225528","144283"
"1226513","20816"
"1228439","71965"
"1229588","543"
"1233622","7018"
"1234829","1212"
"1236481",""
"1240718","138905"
"1240852","57698"
"1242925","62163"
"1243259","37198"
"1244486",""
"1245387","80907"
"1246416","28045"
"1248575","119717"
"1248740","110976"
"1249902","39529"
"1250332",""
"1251463","45261"
"1253059","25228"
"1262758","117700"
"1263125","38403"
"1263291","117700"
"1264367",""
"1265969","204"
"1266145","1898"
"1267122","109456"
"1267195","755"
"1269290","140753"
"1275196","113419"
"1278400","21299"
"1281652","116553"
"1284412","126042"
"1285832","151316"
"1286391","99900"
"1286837","89904"
"1293741","49018"
"1295346","158651"
"1299315","1304"
"1300890","41956"
"1302854",""
"1303761","99865"
"1306251","135631"
"1307204","160173"
"1307482","4154"
"1313223","86060"
"1314213","9249"
"1315221",""
"1317598","157629"
"1318721","135448"
"1320725","120163"
"1321111",""
"1324829",""
"1326858","51445"
"1327742","72583"
"1330223","113419"
"1332934","148510"
"1333807","22599"
"1334675","83528"
