issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/microsoft/vscode/issues/78896,microsoft/vscode,1915702,kewld,questioner,2019-08-11T11:14:30Z,2012-07-02T20:30:38Z
https://api.github.com/repos/microsoft/vscode/issues/95124,microsoft/vscode,63599462,Arunabha123,questioner,2020-04-13T14:59:52Z,2020-04-13T14:56:23Z
https://api.github.com/repos/microsoft/vscode/issues/95124,microsoft/vscode,6726799,gjsjohnmurray,commenter,2020-04-13T22:26:39Z,2014-02-19T12:36:36Z
https://api.github.com/repos/0xProject/0x-monorepo/issues/2078,0xProject/0x-monorepo,27389,dekz,questioner,2019-08-19T00:37:37Z,2008-10-03T09:48:15Z
https://api.github.com/repos/0xProject/0x-monorepo/issues/2078,0xProject/0x-monorepo,31582688,buildsize[bot],commenter,2019-08-19T00:40:57Z,2017-09-03T05:14:14Z
https://api.github.com/repos/0xProject/0x-monorepo/issues/2078,0xProject/0x-monorepo,2354108,coveralls,commenter,2019-08-19T05:24:03Z,2012-09-15T20:38:09Z
https://api.github.com/repos/0xProject/0x-monorepo/issues/2065,0xProject/0x-monorepo,27389,dekz,questioner,2019-08-14T07:52:23Z,2008-10-03T09:48:15Z
https://api.github.com/repos/0xProject/0x-monorepo/issues/2065,0xProject/0x-monorepo,31582688,buildsize[bot],commenter,2019-08-14T07:59:21Z,2017-09-03T05:14:14Z
https://api.github.com/repos/0xProject/0x-monorepo/issues/2065,0xProject/0x-monorepo,2354108,coveralls,commenter,2019-08-27T04:24:31Z,2012-09-15T20:38:09Z
https://api.github.com/repos/0xProject/0x-monorepo/issues/2065,0xProject/0x-monorepo,26384082,stale[bot],commenter,2019-10-16T16:36:17Z,2017-03-13T14:06:37Z
https://api.github.com/repos/microsoft/vscode/issues/90636,microsoft/vscode,35271042,misolori,questioner,2020-02-13T22:50:47Z,2018-01-09T17:55:58Z
https://api.github.com/repos/microsoft/azuredatastudio/issues/3095,microsoft/azuredatastudio,12764889,guangying94,questioner,2018-11-02T02:04:59Z,2015-06-05T15:46:22Z
https://api.github.com/repos/microsoft/azuredatastudio/issues/3095,microsoft/azuredatastudio,599935,kburtram,commenter,2018-11-13T22:15:05Z,2011-02-04T05:53:18Z
https://api.github.com/repos/microsoft/vscode/issues/79997,microsoft/vscode,2977916,osaton,questioner,2019-08-28T15:46:23Z,2012-12-06T07:04:59Z
https://api.github.com/repos/microsoft/vscode/issues/79997,microsoft/vscode,12821956,mjbvz,commenter,2019-08-28T18:29:01Z,2015-06-10T00:23:25Z
https://api.github.com/repos/microsoft/vscode/issues/84903,microsoft/vscode,11804125,JiaYifan,questioner,2019-11-15T09:28:59Z,2015-04-05T07:00:17Z
https://api.github.com/repos/microsoft/vscode/issues/84903,microsoft/vscode,6726799,gjsjohnmurray,commenter,2019-11-15T10:15:05Z,2014-02-19T12:36:36Z
https://api.github.com/repos/microsoft/vscode/issues/84903,microsoft/vscode,876920,rebornix,commenter,2019-11-15T23:03:28Z,2011-06-26T15:49:05Z
https://api.github.com/repos/microsoft/vscode/issues/84903,microsoft/vscode,28792856,vscodebot[bot],commenter,2019-11-15T23:03:34Z,2017-05-18T21:48:46Z
https://api.github.com/repos/microsoft/azuredatastudio/issues/10080,microsoft/azuredatastudio,2155376,Cybrosys,questioner,2020-04-20T11:58:41Z,2012-08-15T06:44:50Z
