issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/microsoft/vscode/issues/98681,microsoft/vscode,25329597,audrey-ho,questioner,2020-05-27T20:35:29Z,2017-01-24T18:29:00Z
https://api.github.com/repos/microsoft/vscode/issues/98681,microsoft/vscode,28792856,vscodebot[bot],commenter,2020-05-27T20:35:32Z,2017-05-18T21:48:46Z
https://api.github.com/repos/microsoft/vscode/issues/98678,microsoft/vscode,25329597,audrey-ho,questioner,2020-05-27T20:04:17Z,2017-01-24T18:29:00Z
https://api.github.com/repos/microsoft/vscode/issues/98678,microsoft/vscode,62039782,vscode-triage-bot,commenter,2020-05-27T20:18:46Z,2020-03-10T23:37:06Z
https://api.github.com/repos/microsoft/vscode/issues/92448,microsoft/vscode,25934464,WatchJiang,questioner,2020-03-11T08:44:29Z,2017-02-21T17:09:02Z
https://api.github.com/repos/microsoft/vscode/issues/92448,microsoft/vscode,28792856,vscodebot[bot],commenter,2020-03-11T08:44:34Z,2017-05-18T21:48:46Z
https://api.github.com/repos/microsoft/vscode/issues/92448,microsoft/vscode,12818140,jarq6c,commenter,2020-03-11T16:21:18Z,2015-06-09T17:53:43Z
https://api.github.com/repos/microsoft/vscode/issues/92448,microsoft/vscode,323878,roblourens,commenter,2020-03-15T05:05:17Z,2010-07-06T05:17:21Z
https://api.github.com/repos/node-opcua/node-opcua/issues/12,node-opcua/node-opcua,597115,gilesbradshaw,questioner,2014-07-28T10:32:25Z,2011-02-02T17:01:29Z
https://api.github.com/repos/node-opcua/node-opcua/issues/12,node-opcua/node-opcua,680220,erossignon,commenter,2014-08-03T21:22:02Z,2011-03-20T17:38:27Z
https://api.github.com/repos/microsoft/vscode/issues/14581,microsoft/vscode,25424,SathyaBhat,questioner,2016-10-27T07:35:24Z,2008-09-19T20:41:42Z
https://api.github.com/repos/microsoft/vscode/issues/14581,microsoft/vscode,22350,joaomoreno,commenter,2016-10-27T09:09:38Z,2008-08-28T15:00:17Z
https://api.github.com/repos/microsoft/vscode/issues/14581,microsoft/vscode,12383595,tr0yspradling,commenter,2017-02-05T23:30:55Z,2015-05-10T17:27:58Z
