id,owner_user_id
"8318","1054"
"14617","1769"
"16451","1958"
"24723","1406"
"29357","657"
"33412","1310"
"33829","338"
"34638","3295"
"49226","959"
"49473","959"
"70170","518"
"72304","4893"
"77686","1432"
"102425","13116"
"103203","12662"
"108838","17232"
"116415","16685"
"119926","16684"
"120380","15474"
"137212","3150"
"159282",""
"166411","18702"
"174131","10080"
"178479","15816"
"185211",""
"196845","27328"
"205183","26859"
"211099","14966"
"217511","29487"
"232584",""
"244283","4792"
"248562","2495576"
"256899","24039"
"277044","943"
"277100","697"
"290545","26465"
"295163","26465"
"295628","23109"
"302357","4316"
"303028","39057"
"311243","14663"
"313730","34009"
"318781","7188"
"319634","40807"
"320477","315650"
"321787","38663"
"333812","26042"
"348090","16684"
"350177","26004"
"359620","21499"
"360520","4249"
"367530","44534"
"368792","4893"
"377901","33468"
"398179","4257"
"407990","23309"
"429352","2567"
"435912","737"
"438508","30294"
"442862","54988"
"442995","46666"
"443151","15255"
"453925","50175"
"461886","57153"
"476576","58386"
"476640","1293123"
"485023","55176"
"491109",""
"494860","27657"
"495392","6400"
"506939","61906"
"510846","62346"
"517527","17337"
"521101","37416"
"525408","63837"
"528938","39242"
"529997","62187"
"530972","27657"
"531096","14893"
"540738","65479"
"543896","1310"
"546447","30773"
"547219","13379"
"552982","58965"
"556110","14893"
"556670","32043"
"557746","67461"
"571081","24643"
"579224","6716"
"581655","62346"
"587357","9922"
"605589","59943"
"612121","56333"
"626043","12631"
"628416","68473"
"636172","5144"
"637496","31379"
"646224","3916"
"656787","14893"
"658826",""
"663890","69572"
"668958","79891"
"673355","62918"
"687787","54645"
"699254","39803"
"700476","10098"
"700529","62918"
"706856","75650"
"727812","15255"
"728531","64923"
"729203",""
"733435","45468"
"734887","81462"
"738071","42981"
"752890",""
"754205",""
"759800",""
"760358","85095"
"761588",""
"762459","35281"
"770195","20126"
"770635","14955"
"785652","95462"
"788834","85095"
"788844","85095"
"789759","70288"
"800904","47633"
"801458","57423"
"804023","1432"
"805153","71700"
"806131","7144"
"806169","7144"
"809590","8946"
"820334","7918"
"824919",""
"825638","96617"
"850497","35881"
"851623",""
"852453","104143"
"858036","106310"
"861221","85095"
"862350","96389"
"868078","31379"
"877317","44124"
"877562",""
"881661","31379"
"886397","87942"
"892733","109367"
"906210","45959"
"914509","107312"
"915039","51382"
"916061","1310"
"919983","42372"
"922779","99107"
"933483","31379"
"935218","53300"
"935666","14007"
"944679","113197"
"948177","94424"
"955399","85095"
"956639","99107"
"976696","67386"
"979910","16853"
"983964",""
"984644","108869"
"986892","61530"
"991703","99248"
"992019","91414"
"992944","117802"
"995035","89266"
"1003960","37856"
"1004586","124016"
"1006674","106281"
"1009996",""
"1011777",""
"1012792","125121"
"1013032",""
"1018292","18023"
