id,owner_user_id
"43199","4287"
"78869","14569"
"84680","13379"
"93911","5569"
"96945","7867"
"102778","3029"
"123902","6061"
"126798","942"
"140113","11612"
"143523","12344"
"150167","1310"
"161160","24409"
"163113","13930"
"182133","6414"
"183830","8217"
"190376","18393"
"221149","15441"
"232839",""
"267738",""
"271031","3700"
"271518","29600"
"288289","30807"
"292362","25778"
"295436","38218"
"300334",""
"304268","24998"
"308609","6992"
"309202","30381"
"320355","33167"
"325637","15441"
"338578","25680"
"339004","9922"
"339531","13143"
"340820","446733"
"346225",""
"353010","26334"
"361231","1322"
"363329","36131"
"372268","18103"
"373518","943"
"376561","17712"
"385907","29860"
"390150","18406"
"411331","42891"
"415953","356145"
"427046",""
"430755","27657"
"437375","16457"
"472739",""
"473566","2362"
"480895","1322"
"496651","14128"
"520255",""
"537596","64912"
"545082","988"
"545667","28482"
"561938","56604"
"565531",""
"567482","27563"
"568227","68759"
"570450","27247"
"580686","67517"
"592403",""
"610896",""
"622732",""
"683885","76393"
"684081","63814"
"687291",""
"705728","1310"
"719556","80274"
"719747","80779"
"723129",""
"723886","14955"
"729195","74716"
"759722",""
"770969","27328"
"785973","22996"
"800172","45507"
"808988","98932"
"810493","21234"
"811590","50198"
"812275","99476"
"820261","38238"
"829522","13321"
"834932",""
"836007","5540"
"836281","48725"
"839051","15255"
"839213","94352"
"841446","97210"
"842222","42551"
"846957","27328"
"848205","104779"
"848734","82804"
"851093","94352"
"853332","80530"
"859111","18103"
"862571","94352"
"865460",""
"867751","69178"
"868776",""
"869255","107762"
"874903","107178"
"875467","20941"
"885005","6013"
"889406","4828"
"890935","98050"
"901251",""
"904346","4980"
"906402","12537"
"908748","107312"
"909979",""
"920809","81938"
"924968","1969"
"925377","114226"
"934474","36955"
"937412",""
"948933","108869"
"949190","108869"
"950885","45582"
"951477","6432"
"955624","105413"
"956657",""
"964547","112495"
"967194","41241"
"968565","1119"
"975054","15441"
"977321","120747"
"995514","95877"
"997304",""
"1000347","115868"
"1003365",""
"1009766","124696"
"1010356","15441"
"1012363","75629"
"1013720",""
"1016372","123684"
"1019837","89904"
"1028388","17712"
"1031558","100751"
"1032721","6992"
"1037009","59241"
"1037590","15255"
"1045895","7883"
"1051953","46799"
"1057041",""
"1061171","89904"
"1068271","80389"
"1069142","6013"
"1075128","116880"
"1093202","108869"
"1105913","135856"
"1130904",""
"1139447","13825"
"1175074","114487"
"1175352","144173"
"1187949","109191"
"1199802",""
"1200091","72668"
"1202535","2140183"
"1202910","51700"
"1205135","88448"
"1216213","140962"
"1217046","89904"
"1225633","46799"
"1226083","136451"
"1227478","23681"
"1233206","130858"
"1234598","55921"
"1236481",""
"1238628","3134"
"1255083",""
"1258404","4843"
"1269359",""
"1269735","65412"
"1270703","109012"
"1283982","89904"
"1284771","89904"
"1291978","89904"
"1301297","142110"
"1303220","159668"
"1305243","147025"
"1315833","116154"
"1354803",""
"1362115",""
"1365187","5849"
"1374170","159093"
"1376674","32262"
"1384968","63051"
"1386978","105514"
"1391643","154502"
"1396375",""
"1398556","139436"
"1400023","158019"
"1401248","157027"
"1405872","4690"
"1413184","25688"
"1418846",""
"1422977","2554"
"1423520","124016"
"1423741","157027"
"1433336","116768"
"1440030","127929"
"1441548",""
"1454021",""
"1455037","27114"
"1455856","176554"
"1473604","153086"
"1473997","160208"
"1476963","111245"
"1488404","180596"
"1492043",""
"1492762","44124"
"1497297","159434"
"1497322","22992"
"1498108","63898"
"1502465","39106"
"1503241","174796"
"1508314","76465"
"1511674","3950"
"1524107",""
"1531740","185433"
"1540007","170419"
"1541585","92694"
"1552330","166982"
"1554970","186668"
"1555476","188538"
"1564446","92578"
"1572813","109191"
"1577081","89904"
"1580012","103825"
"1581759","189972"
"1582115","191669"
"1582537","189972"
"1589164","188587"
"1589216","21234"
"1589996","192577"
"1593253","79408"
"1599012","190604"
"1612191","518"
"1613212","143275"
"1615871","47527"
"1622492","196356"
"1623924","119919"
"1624137","194399"
"1626549","176765"
"1644059","18633"
"1645747","1310"
"1647759","199092"
"1650596","76900"
"1662769","201117"
"1665736","87942"
"1666052","201202"
"1667215","201359"
"1694466","90203"
"1709441","204631"
"1710423","202044"
"1722984","72437"
"1725863","187419"
"1731966","7595"
"1734558","207647"
"1754144","111988"
"1754215","193133"
"1760785","193133"
"1761365","214348"
"1761482","214348"
"1762391","214348"
"1769015","214348"
"1785199","147382"
"1786325","16487"
"1798829","215969"
"1803254","87942"
"1807432","203907"
"1814048",""
"1816141",""
"1819228","100964"
"1820995","171989"
"1826075","132259"
"1828775","206350"
"1850445","123891"
"1856552","88905"
"1878052","166041"
"1880929","192055"
"1890542","193304"
"1896715","68237"
"1900179","231176"
"1905216","19269"
"1907111","170830"
"1912785","193133"
"1913068","192214"
"1913244","193133"
"1915535","232798"
"1918542","233386"
"1925104","233386"
"1927246","233386"
"1927380","234445"
"1935348","153017"
"1936862","119031"
"1939289","163998"
"1947608","236998"
"1953995","62918"
"1955612","49962"
"1956506","448452"
"1962823","190451"
"1962852","2074706"
"1970195","68183"
"1976022","128151"
"2016190","245040"
"2018487","241717"
"2019199","206350"
"2023549","245903"
"2043018",""
"2049363","83965"
"2054687","90025"
"2055314","201202"
"2059421","80901"
"2061822","250392"
"2069392","68183"
"2072241","151382"
"2090765","151495"
"2097214","154007"
"2099003","254584"
"2100433","65917"
"2101151","230237"
"2121047","257168"
"2122080","243494"
"2123975","207201"
"2130162","157075"
"2133597","238134"
"2135864","257943"
"2138574","207201"
"2138686","259121"
