id,view_count
"328","79951"
"1284","7691"
"2688","2822"
"5611","6664"
"11762","70045"
"16861","34625"
"20227","172561"
"23270","1492"
"23988","907"
"25546","3187"
"25999","8617"
"31882","2639"
"34638","5092"
"38838","15262"
"39929","1806"
"41220","7169"
"44391","32799"
"47262","1443"
"49226","9448"
"49473","4077"
"54200","31541"
"55010","266"
"55556","14103"
"59022","1040"
"59656","8925"
"61057","202"
"64258","2465"
"64631","5213"
"71328","26806"
"76408","6069"
"76581","1128"
"78380","410"
"80291","210"
"89285","215"
"91304","3770"
"92561","314"
"93451","33442"
"93771","353"
"96624","4865"
"97765","624"
"98026","322"
"101337","4593"
"102788","9666"
"103203","2009"
"108838","2352"
"111763","982"
"113526","7177"
"119926","3695"
"120206","1557"
"120977","559"
"121354","2424"
"134988","1538"
"135802","5096"
"136219","284"
"136837","1326"
"137254","5067"
"139199","74659"
"139483","2933"
"141399","1920"
"145540","9485"
"146520","732"
"147491","6855"
"148068","9159"
"148964","1949"
"149876","5144"
"152093","1144"
"153461","1489"
"154242","956"
"154844","4753"
"155400","2121"
"159282","1637"
"162764","67738"
"172486","30372"
"172739","2760"
"175309","132"
"184319","249"
"185149","600"
"185211","842"
"185262","29912"
"187736","42496"
"188491","1274"
"195175","1109"
"195648","14081"
"195717","7672"
"196177","2374"
"196845","229"
"200545","2462"
"205153","1991"
"210069","563"
"210490","1085"
"210820","274"
"211001","10182"
"211099","4859"
"211483","207"
"216069","1033"
"228476","11764"
"228577","285"
"232500","9131"
"234590","725"
"241953","1226"
"243995","1844"
"244952","7694"
"247304","329630"
"253238","3174"
"258299","63203"
"258889","431"
"258994","5305"
"266255","33565"
"266606","1359"
"270010","1388"
"272112","734"
"272806","1442"
"274560","156095"
"276132","383"
"278571","7654"
"279418","1684"
"281970","499"
"284796","146"
"286938","65098"
"287517","42871"
"292276","1065"
"295628","12043"
"297498","368"
"298535","16980"
"299475","550"
"300582","5583"
"300933","1146"
"301948","196"
"302357","2281"
"304616","13832"
"306668","27265"
"306703","689"
"308756","12564"
"313730","14782"
"321061","4263"
"321787","10027"
"325587","1578"
"331468","2320"
"332833","635"
"335888","5016"
"336057","131206"
"341271","7177"
"343078","6509"
"343488","318"
"344719","2629"
"347238","570"
"348109","72988"
"350697","698"
"353698","1718"
"353968","2946"
"360348","10072"
"362401","695"
"365495","1322"
"368329","4677"
"373071","139"
"374748","877"
"375390","55852"
"380772","1303"
"381890","15323"
"382386","112"
"386047","497"
"388699","2703"
"390359","216"
"396164","34335"
"398179","2982"
"403174","299200"
"403489","3095"
"411410","1933"
"412184","1845"
"412969","624"
"413137","2842"
"413626","1547"
"413802","22219"
"416856","24841"
"420843","67202"
"421848","183"
"422903","1182"
"427598","20194"
"430386","2666"
"433558","796"
"433707","2075"
"438142","250"
"438704","2091"
"439870","178689"
"441052","180"
"442862","44739"
"442995","2498"
"443411","7312"
"443988","1276"
"446501","1279"
"448431","379"
"448963","72934"
"450160","5126"
"451623","4238"
"458647","1454"
"465180","1078"
"466506","679"
"466672","10186"
"466737","16244"
"467391","2340"
"468288","175542"
"471257","14135"
"474259","192"
"479233","16606"
"479838","636"
"491930","307"
"492340","382"
"493531","1392"
"497156","603"
"498630","8202"
"499418","585"
"516802","9291"
"519781","4383"
"523627","15922"
"524676","2311"
"524778","1916"
"524908","2666"
"527360","2510"
"529997","3191"
"534664","368"
"535175","2046"
"537989","2414"
"539812","15102"
"541517","2402"
"542149","4078"
"544433","21864"
"547049","1969"
"551406","1632"
"553485","319"
"557746","2290"
"558360","16269"
"559600","5061"
"565425","2780"
"568609","2291"
"568924","2147"
"571669","530"
"578679","4595"
"579130","3126"
"585919","2744"
"588327","6507"
"592238","78"
"592523","560"
"593086","1529"
"596004","1379"
"597788","2981"
"600349","137"
"602539","15457"
"603271","980"
"604290","276"
"604718","23838"
"604978","460"
"605589","256"
"606091","1476"
"606179","47321"
"611471","1656"
"616421","351"
"625720","2448"
"625768","7250"
"627918","2738"
"636947","6829"
"637090","11135"
"637126","150"
"639125","1152"
"641713","2167"
"641875","2006"
"642515","23846"
"642673","21161"
"643414","363"
"643445","9179"
"654758","287"
"655137","6117"
"660335","6353"
"663768","3475"
"664673","29788"
"668958","134"
"669295","207"
"669849","3170"
"671512","1615"
"672506","2239"
"675172","3198"
"675380","4238"
"682698","3412"
"685470","12952"
"687059","374"
"690473","1055"
"691276","2265"
"691533","4976"
"693786","1333"
"694057","341"
"695813","3025"
"699379","6837"
"701801","3217"
"703450","917"
"703856","4399"
"704194","76273"
"707266","920"
"708965","5346"
"709580","6265"
"718190","1306"
"726837","48222"
"727812","5766"
"729041","229"
"735001","3536"
"738776","511"
"740584","1911"
"747866","4947"
"748320","1989"
"759069","569"
"761588","40585"
"761613","359"
"762221","478"
"763316","271"
"764533","5959"
"767010","4689"
"769634","2742"
"770164","475"
"771315","6867"
"773622","152"
"773899","6466"
"775702","4476"
"775924","3060"
"777305","238"
"780214","395"
"782785","501"
"785016","32484"
"785574","759"
"786139","234"
"786651","363"
"788834","266"
"791626","888"
"792522","1695"
"795553","280"
"798615","544"
"801458","9976"
"802879","3310"
"805141","3476"
"806739","3242"
"807943","2058"
"815297","409"
"815563","909"
"815740","2217"
"816882","3266"
"820645","282"
"822638","3335"
"823184","29538"
"824055","1987"
"824822","952"
"827989","717"
"839479","90735"
"840929","306"
"847188","68"
"847377","3042"
"851093","1005"
"852187","348"
"858678","105774"
"858773","2917"
"861781","2769"
"862419","590"
"868078","617"
"868482","9136"
"869361","15026"
"877317","2051"
"877727","13883"
"878538","2702"
"879017","116"
"883371","11546"
"883499","2049"
"885540","942"
"887100","438"
"890447","156"
"890907","7942"
"895385","203"
"895586","28078"
"898148","860"
"898319","266"
"899947","1098"
"900115","455"
"901639","12589"
"903770","1165"
"906910","159"
"908726","1671"
"909750","1727"
"910465","25621"
"915786","9098"
"915811","3768"
"918004","7000"
"921550","3096"
"929744","19730"
"929746","1530"
"932793","3971"
"938765","3862"
"938978","434"
"939159","15502"
"942139","32619"
"945015","44997"
"946141","6441"
"948177","6086"
"951477","7356"
"952847","766"
"954518","151"
"955915","6110"
"958331","98"
"960190","36583"
"964324","348"
"965987","5073"
"967181","1820"
"967762","2940"
"970600","1287"
"974947","413"
"981226","2096"
"982616","384"
"985199","1623"
"986192","5591"
"994232","6658"
"994371","10274"
"995379","1267"
"999328","1031"
"1000347","8674"
"1007065","312"
"1008601","1358"
"1010518","2837"
"1013581","20855"
"1015697","455"
"1018292","14209"
"1019204","10023"
"1020320","58085"
"1026483","1201622"
"1026965","213"
"1031772","6216"
"1032212","47"
"1035283","1232"
"1035342","22285"
"1037798","874"
"1037813","198"
"1040679","622"
"1042904","1568"
"1043382","2759"
"1043735","4094"
"1045245","2257"
"1046234","1911"
"1046635","4548"
"1047207","631"
"1048537","671"
"1053316","585"
"1059603","335"
"1061063","372"
"1063049","186"
"1071106","396"
"1074932","514"
"1080468","1440"
"1085236","913"
"1085764","423"
"1085860","4346"
"1087591","43854"
"1090999","825"
"1095250","3676"
"1100299","713"
"1102726","759"
"1103200","827"
"1106049","183"
"1108364","448"
"1108937","10879"
"1109041","3590"
"1109277","7539"
"1109731","3757"
"1110152","59320"
"1114229","995"
"1117401","5311"
"1121222","403"
"1121378","308"
"1121450","2353"
"1122337","154"
"1125527","1094"
"1129639","3638"
"1130687","8509"
"1133519","1395"
"1133724","5155"
"1134848","2964"
"1135186","48450"
"1146059","2753"
"1146274","5501"
"1146810","5642"
"1147830","7603"
"1150725","147"
"1151802","1101"
"1155660","207"
"1161977","1635"
"1162258","1246"
"1162484","457"
"1162584","648"
"1163319","11821"
"1164118","64"
"1167525","1428"
"1168052","3663"
"1168983","1101"
"1171206","1984"
"1172709","1559"
"1180030","333"
"1181421","27128"
"1184789","308"
"1186385","2523"
"1188798","976"
"1197191","1035"
"1200132","5234"
"1201651","192"
"1202508","2614"
"1211487","1320"
"1211552","531"
"1211638","9153"
"1212563","10383"
"1214011","2050"
"1216640","4440"
"1222249","4869"
"1225528","1598"
"1226513","11636"
"1228439","23833"
"1228924","3473"
"1229588","759"
"1233622","169"
"1234829","1252"
"1236481","2423"
"1240718","8039"
"1240852","444991"
"1241943","1402"
"1242925","324"
"1243259","6713"
"1244486","331"
"1245387","76"
"1248575","5482"
"1249902","447"
"1250332","158"
"1253059","353"
"1259561","40502"
"1261021","2041"
"1262758","59"
"1265969","4722"
"1266145","204"
"1267122","1747"
"1269290","77"
"1270122","67"
"1275196","6635"
"1278400","4173"
"1279325","3130"
"1281652","232"
"1283476","13202"
"1285832","406"
"1286837","3620"
"1290975","56694"
"1293741","15939"
"1293905","3819"
"1295346","12279"
"1299315","708"
"1300890","36914"
"1302854","9669"
"1303305","527"
"1307204","110308"
"1313223","8239"
"1314213","2110"
"1315221","4906"
"1317748","1075"
"1317824","2763"
"1320725","3983"
"1321466","934"
"1321508","21799"
"1324829","13335"
"1326858","2802"
"1330223","13563"
"1332934","199"
"1334675","551"
"1338001","241"
"1339673","585"
"1347661","1004"
"1347810","193"
"1349474","1759"
"1349938","5854"
"1358836","2138"
"1359939","1247"
"1359973","2490"
"1364922","409"
"1366383","124"
"1367065","1077"
"1372243","879"
"1373813","552"
"1374701","359"
"1375017","1399"
"1378902","5122"
"1380231","265"
"1383845","138"
"1386978","1560"
"1391532","1891"
"1392142","266"
"1392876","18157"
"1394467","3872"
"1396435","3037"
"1401263","6622"
"1401727","961"
"1402380","37143"
"1402770","21484"
"1403253","818"
"1408727","1305"
"1409858","351"
"1411831","3113"
"1415113","551"
"1415673","1499"
"1419340","28022"
"1426179","2089"
"1426570","1806"
"1431842","209"
"1432196","1811"
"1432647","573"
"1433885","1342"
