id,score
"2717304","2"
"2724855","0"
"2733947","8"
"2739955","0"
"2752266","7"
"2758869","3"
"2773350","1"
"2773660","2"
"2773892","3"
"2781574","5"
"2785024","4"
"2788017","3"
"2788210","0"
"2792591","2"
"2793999","0"
"2794822","5"
"2795404","6"
"2800398","0"
"2803498","17"
"2811420","4"
"2814836","3"
"2815523","3"
"2818055","1"
"2828534","2"
"2831630","3"
"2833018","4"
"2834039","1"
"2838754","1"
"2843648","2"
"2848609","2"
"2852530","4"
"2854364","1"
"2856248","9"
"2860943","178"
"2869771","3"
"2871650","10"
"2874374","4"
"2877262","121"
"2882474","18"
"2884910","5"
"2891750","4"
"2895471","5"
"2908320","1"
"2927952","78"
"2935933","1"
"2940010","3"
"2941323","1"
"2942643","4"
"2957024","-1"
"2957513","9"
"2963620","8"
"2969787","9"
"2972713","12"
"2973355","30"
"2977095","1"
"2981132","3"
"2981762","2"
"2993988","2"
"2994272","5"
"3002904","21"
"3009555","2"
"3012650","2"
"3018438","3"
"3021200","118"
"3021970","25"
"3024442","4"
"3027273","25"
"3028380","29"
"3028900","0"
"3032832","1"
"3049485","6"
"3054608","3"
"3062609","1"
"3063082","2"
"3063351","5"
"3073477","2"
"3077790","1"
"3077889","4"
"3081709","0"
"3084247","2"
"3087049","21"
"3087548","71"
"3092190","4"
"3101360","6"
"3112663","5"
"3112941","0"
"3112972","21"
"3127802","2"
"3129227","1"
"3130969","3"
"3132130","8"
"3134915","2"
"3135626","10"
"3135947","7"
"3139718","2"
"3142722","12"
"3142935","0"
"3144558","3"
"3145619","14"
"3145936","2"
"3150830","27"
"3151147","3"
"3155237","0"
"3155826","2"
"3158121","2"
"3160265","6"
"3172123","3"
"3177431","1"
"3178779","0"
"3185322","3"
"3196966","3"
"3200292","57"
"3203264","0"
"3203957","0"
"3204456","7"
"3205469","4"
"3221294","4"
"3254729","2"
"3265391","19"
"3271912","0"
"3279981","6"
"3280693","0"
"3281683","2"
"3289386","1"
"3290881","0"
"3291295","2"
"3291994","1"
"3299202","4"
"3302054","8"
"3302408","4"
"3312125","3"
"3315598","9"
"3316356","3"
"3325535","4"
"3327020","22"
"3328499","1"
"3333805","1"
"3336723","0"
"3351127","5"
"3361707","1"
"3361801","2"
"3364797","0"
"3365467","1"
"3369365","3"
"3369955","2"
"3386417","1"
"3386728","2"
"3392552","3"
"3393356","3"
"3400968","4"
"3406344","0"
"3410526","6"
"3413297","27"
"3417659","6"
"3417849","0"
"3431985","4"
"3432548","2"
"3432577","3"
"3435487","2"
"3435824","7"
"3440520","1"
"3445866","0"
"3447255","2"
"3447590","1"
"3451211","11"
"3453957","3"
"3463743","2"
"3470526","8"
"3484616","2"
"3487162","2"
"3489224","1"
"3489620","1"
"3494325","1"
"3500883","0"
"3502075","1"
"3503006","3"
"3503324","4"
"3510580","2"
"3510706","9"
"3523763","3"
"3529077","1"
"3531506","12"
"3532375","0"
"3541190","0"
"3541729","3"
"3542026","25"
"3545095","7"
"3545992","4"
"3546074","4"
"3549633","3"
"3552785","2"
"3555730","2"
"3561087","0"
"3561445","5"
"3568240","9"
"3576894","12"
"3583502","1"
"3584263","8"
"3586480","2"
"3587199","16"
"3587444","5"
"3589860","1"
"3597242","16"
"3600414","5"
"3603740","11"
"3604694","8"
"3629277","3"
"3630056","0"
"3632283","11"
"3635534","1"
"3636058","0"
"3640256","1"
"3647031","11"
"3652843","3"
"3655217","0"
"3655263","7"
"3656328","2"
"3657740","2"
"3660154","5"
"3661231","3"
"3665432","2"
"3670991","4"
"3671861","17"
"3674006","2"
"3676430","1"
"3677153","0"
"3678069","1"
"3679442","8"
"3682129","1"
"3696680","8"
"3697392","2"
"3702379","7"
"3705065","4"
"3711676","2"
"3711754","73"
"3716972","2"
"3717540","0"
"3719065","1"
"3719691","3"
"3721513","2"
"3721565","2"
"3725011","1"
"3727468","1"
"3732415","1"
"3734333","2"
"3734613","17"
"3736726","3"
"3736933","4"
"3738699","0"
"3750274","3"
"3759651","0"
"3760593","24"
"3765582","0"
"3766004","0"
"3767047","0"
"3773061","6"
"3778096","1"
"3779839","1"
"3780771","1"
"3784062","1"
"3788841","6"
"3791484","6"
"3793296","6"
"3794719","0"
"3795951","0"
"3797268","1"
"3804442","23"
"3805424","2"
"3809185","0"
"3811302","3"
"3812449","0"
"3817330","4"
"3818702","1"
"3824932","2"
"3831579","0"
"3836135","6"
"3836961","0"
"3846237","1"
"3848722","0"
"3850859","2"
"3859053","0"
"3867755","0"
"3868027","4"
"3871636","0"
"3872154","1"
"3883080","2"
"3883165","4"
"3886256","4"
"3889809","2"
"3893644","21"
"3902688","9"
"3911715","3"
"3917742","1"
"3918492","0"
"3927456","11"
"3934331","54"
"3947558","33"
"3958152","0"
"3959700","1"
"3970552","1"
"3973090","1"
"3975005","0"
"3976486","7"
"3976713","1"
"3976930","1"
"3982502","2"
"3985589","3"
"3991725","1"
"3997479","1"
"4007846","5"
"4008013","0"
"4011260","8"
"4012054","0"
"4012713","5"
"4014128","3"
"4020652","0"
"4031689","4"
"4032408","1"
"4032985","12"
"4035532","1"
"4044925","1"
"4048878","0"
"4056838","1"
"4059116","5"
"4062413","20"
"4067736","17"
"4067739","3"
"4076066","3"
"4080770","0"
"4082268","2"
"4090415","2"
"4100445","2"
"4104373","6"
"4107744","1"
"4108629","2"
"4110102","1"
"4126733","1"
"4129179","3"
"4135138","11"
"4142436","3"
"4145553","1"
"4145824","1"
"4146449","1"
"4150153","6"
"4150300","2"
"4156723","9"
"4161947","3"
"4162385","1"
"4165743","1"
"4177227","4"
"4192222","1"
"4198457","1"
"4200368","3"
"4207646","3"
"4211986","0"
"4216560","2"
"4219197","5"
"4223214","7"
"4225685","2"
"4226557","0"
"4249650","0"
"4250056","3"
"4253297","0"
"4259082","3"
"4259183","1"
"4259337","7"
"4265787","4"
"4267747","1"
"4272534","0"
"4275536","4"
"4282857","0"
"4285496","0"
"4285532","1"
"4290540","0"
"4293634","3"
"4294937","4"
"4297555","4"
"4302686","14"
"4307422","1"
"4310108","4"
"4313975","1"
"4314222","4"
"4322645","9"
"4330922","1"
"4332740","3"
"4333015","37"
"4339611","25"
"4346125","1"
"4350115","2"
"4358275","1"
"4360010","1"
"4363632","-1"
"4370629","6"
"4373917","0"
"4378750","0"
"4379786","5"
"4382144","16"
"4393948","6"
"4394233","4"
"4396546","7"
"4397062","14"
"4398810","1"
"4399164","-1"
"4400645","7"
"4405334","6"
"4409438","1"
"4409639","1"
"4414648","24"
"4419168","8"
"4429562","0"
"4430743","2"
"4430803","5"
"4451338","0"
"4451953","0"
"4455083","2"
"4458726","1"
"4461194","5"
"4487445","2"
"4488624","0"
"4489703","16"
"4495950","29"
"4499134","0"
"4510639","3"
"4513433","5"
"4519905","1"
"4519933","0"
"4521119","14"
"4521145","1"
"4523350","1"
"4534370","6"
"4544687","1"
"4550187","3"
"4555206","8"
"4574511","2"
"4575336","0"
"4579940","1"
"4580982","21"
"4581477","1"
"4586641","0"
"4595129","2"
"4600106","8"
"4604925","3"
"4606864","25"
"4607265","0"
"4607877","8"
"4613205","2"
"4613678","23"
"4615039","11"
"4615163","14"
"4617854","6"
"4617938","1"
"4618499","6"
"4638173","1"
"4638563","1"
"4648313","0"
"4649994","0"
"4650433","8"
"4655707","0"
"4663534","6"
"4664384","12"
"4664893","107"
"4672759","4"
"4680823","4"
"4689123","4"
"4692104","1"
"4692509","2"
"4696141","2"
"4706995","24"
"4713635","1"
"4716325","0"
"4719235","2"
"4723729","2"
"4738052","1"
"4744864","4"
"4757805","2"
"4758321","0"
"4764611","81"
"4769007","4"
"4773381","0"
"4774361","1"
"4774712","5"
"4775084","7"
"4776220","0"
"4780878","9"
"4783063","66"
"4787246","4"
"4799502","2"
"4803001","3"
"4804271","1"
"4811519","0"
"4811963","17"
"4813134","1"
"4813640","0"
"4817580","0"
"4819368","1"
"4821001","1"
"4821197","1"
"4823058","5"
"4824395","9"
"4828758","1"
"4830973","3"
"4833989","7"
"4835451","0"
"4838763","0"
"4839371","11"
"4844590","2"
"4846936","0"
"4847977","0"
"4851361","2"
"4851871","0"
"4854775","1"
"4856424","1"
"4862325","2"
"4871992","1"
"4874507","4"
"4877303","1"
"4879755","3"
"4885290","4"
"4888240","2"
"4892142","1"
"4892398","8"
"4892572","0"
"4893565","0"
"4895773","17"
"4900091","5"
"4901261","0"
"4907622","15"
"4908868","3"
"4909426","1"
"4911723","3"
"4913195","0"
"4913211","3"
"4915230","2"
"4920200","0"
"4921285","1"
"4926290","8"
"4930979","1"
"4932989","1"
"4933843","4"
"4934509","0"
"4937790","4"
"4943127","4"
"4943467","1"
"4944588","2"
"4951468","8"
"4954002","9"
"4956627","0"
"4967936","1"
"4969570","14"
"4970681","1"
"4974229","0"
"4977077","2"
"4981101","1"
"4989063","174"
"4989120","0"
"4991084","132"
"4995906","0"
"5003565","4"
"5012231","1"
"5015778","4"
"5027605","2"
"5032132","1"
"5034410","1"
"5037247","1"
"5042581","-1"
"5046122","1"
"5046482","23"
"5048503","0"
"5055072","0"
"5067725","1"
"5068755","0"
"5069795","7"
"5080496","7"
"5081175","0"
"5083619","1"
"5085884","5"
"5087137","6"
"5088249","2"
"5090890","34"
"5098348","1"
"5102527","1"
"5103846","2"
"5103884","1"
"5105248","2"
"5106668","1"
"5108463","2"
"5108926","8"
"5112422","4"
"5118364","0"
"5132265","0"
"5140786","0"
"5141637","4"
"5145638","4"
"5147217","0"
"5147335","4"
"5154473","4"
"5154804","0"
"5157902","12"
"5160904","0"
"5161504","16"
"5163597","6"
"5167174","0"
"5167905","2"
"5168755","4"
"5172069","15"
"5174111","2"
"5179476","2"
"5183812","0"
"5192272","2"
"5192965","11"
"5193477","4"
"5197104","2"
"5206010","41"
"5206859","15"
"5209909","1"
"5213421","2"
"5217598","2"
"5218734","0"
"5219296","0"
"5222553","0"
"5224477","1"
"5228756","1"
"5230942","11"
"5231561","2"
"5237970","2"
"5238131","40"
"5239414","0"
"5252263","0"
"5252940","3"
"5255656","3"
"5256955","2"
"5271189","3"
"5271731","4"
"5274693","3"
"5278586","1"
"5284102","1"
"5288744","4"
"5293103","1"
"5293967","1"
"5296324","1"
"5297343","25"
"5302888","2"
"5307132","11"
"5310147","0"
"5311796","2"
"5313708","1"
"5320158","4"
"5320713","0"
"5321861","6"
"5322184","1"
"5323855","14"
"5326897","4"
"5332505","0"
"5336280","4"
"5339702","2"
"5346002","7"
"5348108","2"
"5348550","0"
"5349720","1"
"5352822","2"
"5355936","5"
"5356637","0"
"5356850","3"
"5357736","0"
"5359259","3"
"5359902","3"
"5362808","1"
"5364338","18"
"5367285","1"
"5370724","0"
"5371026","1"
"5373612","1"
"5376404","0"
"5378921","4"
"5380686","1"
"5385175","50"
"5386179","2"
"5394360","3"
"5397992","0"
"5400014","2"
"5401281","36"
"5402723","11"
"5406441","0"
"5408767","5"
"5410132","0"
"5412178","2"
"5415623","1"
"5417185","2"
"5423672","1"
"5424306","0"
"5425129","2"
"5427594","1"
"5431359","18"
"5434361","0"
"5435265","4"
"5437098","0"
"5439568","3"
"5440335","0"
"5441888","3"
"5442381","0"
"5448607","3"
"5452697","0"
"5453265","0"
"5453886","2"
"5457146","9"
"5458892","9"
"5461427","0"
"5468168","0"
"5475994","3"
"5481879","13"
"5482506","6"
"5484568","2"
"5488430","0"
"5492429","15"
"5493655","1"
"5494103","1"
"5498977","1"
"5506112","4"
"5511643","2"
"5514292","2"
"5525430","2"
"5526008","22"
"5527512","1"
"5531455","213"
"5537252","0"
"5538606","1"
"5554085","2"
"5556132","4"
"5559182","3"
"5563286","2"
"5571071","2"
"5572827","-1"
"5574193","2"
"5576786","8"
"5578501","4"
"5580718","1"
"5583041","3"
"5583379","16"
"5583380","0"
"5594767","0"
"5601506","2"
"5604633","1"
"5609216","3"
"5614726","0"
"5616125","2"
"5620561","4"
"5622021","4"
"5632658","4"
"5633033","4"
"5634631","1"
"5635190","0"
"5639990","0"
"5641326","13"
"5648767","1"
"5655032","5"
"5663105","4"
"5664604","2"
"5667118","3"
"5668634","0"
"5670159","0"
"5670287","7"
"5671428","1"
"5671721","0"
"5683048","1"
"5686531","17"
"5688470","1"
"5689636","7"
"5696755","0"
"5706157","1"
"5707744","9"
"5708051","1"
"5710454","1"
"5714046","6"
"5714581","1"
"5715947","1"
"5716204","2"
"5716242","8"
"5729984","1"
"5733999","1"
"5739586","3"
"5743565","9"
"5744896","5"
"5745344","13"
"5745575","5"
"5750039","0"
"5750122","1"
"5757196","0"
"5758641","1"
"5759065","3"
"5761519","8"
"5761702","1"
"5762604","1"
"5764679","26"
"5770024","2"
"5770988","1"
"5773233","6"
"5781224","2"
"5792872","1"
"5794227","33"
"5795939","0"
"5802611","0"
"5816239","4"
"5825969","8"
"5828892","2"
"5837329","0"
"5842622","1"
"5852437","0"
"5855145","0"
"5858051","2"
"5858272","0"
"5859041","1"
"5861983","0"
"5868100","1"
"5868289","0"
"5869946","3"
"5880388","2"
"5883127","4"
"5885639","2"
"5885648","0"
"5887991","1"
"5888204","2"
"5888743","6"
"5888990","9"
"5889519","0"
"5894835","2"
"5894994","1"
"5899238","2"
"5903548","0"
"5905390","2"
"5906154","9"
"5911579","2"
"5912149","4"
"5912577","3"
"5921827","0"
"5922421","2"
"5929705","0"
"5930441","5"
"5935231","5"
"5935551","0"
"5935629","4"
"5938611","7"
"5939301","4"
"5942039","5"
"5943790","2"
"5949430","2"
"5956178","5"
"5968342","0"
"5971453","8"
"5973635","1"
"5976517","2"
"5976940","14"
"5988417","2"
"5994274","4"
"5994620","4"
"5995514","0"
"5996031","1"
"5996168","0"
"6005178","1"
"6006021","4"
"6007501","1"
"6007780","0"
"6009409","1"
"6019331","2"
"6020358","1"
"6020648","0"
"6021104","0"
"6029075","0"
"6029253","3"
"6031519","0"
"6032880","16"
"6036085","1"
"6037752","0"
"6037834","2"
"6037897","4"
"6048234","0"
"6051329","0"
"6054123","0"
"6054170","5"
"6054627","3"
"6055012","4"
"6058166","5"
"6061722","9"
"6062436","0"
"6065078","1"
"6069907","6"
"6073717","1"
"6073822","0"
"6074776","8"
"6075256","4"
"6080792","2"
"6081475","0"
"6083814","2"
"6086524","8"
"6088978","4"
"6091074","-1"
"6093279","2"
"6093386","0"
"6097248","1"
"6098868","1"
"6101565","7"
"6104869","2"
"6105805","2"
"6115858","13"
"6120444","0"
"6122358","1"
"6126061","23"
"6127857","1"
"6128134","7"
"6139083","0"
"6140746","3"
"6147328","1"
"6148581","0"
"6148730","0"
"6150194","2"
"6151927","0"
"6155618","2"
"6157550","36"
"6158772","1"
"6159817","0"
"6161985","66"
"6170358","1"
"6171729","1"
"6186115","1"
"6187678","1"
"6189039","0"
"6190001","6"
"6193177","37"
"6198290","0"
"6201966","1"
"6205705","8"
"6207050","1"
"6207428","1"
"6210045","12"
"6216160","5"
"6219003","4"
"6235515","2"
"6239016","19"
"6241571","2"
"6243075","0"
"6243794","1"
"6244245","1"
"6246922","1"
"6250662","5"
"6258047","34"
"6258247","2"
"6261636","4"
"6261961","0"
"6263209","0"
"6264875","10"
"6267430","3"
"6269077","5"
"6269416","5"
"6272861","9"
"6275153","1"
"6277682","1"
"6279690","3"
"6281219","0"
"6282190","6"
"6290015","1"
"6290477","1"
"6293713","29"
"6295078","3"
"6300019","0"
"6300299","0"
"6300926","5"
"6305801","7"
"6308809","0"
"6322107","28"
"6330329","1"
"6331652","1"
"6331687","2"
"6333298","4"
"6334945","1"
"6337825","8"
"6340466","2"
"6345354","4"
"6345690","1"
"6348121","5"
"6357579","76"
"6358555","26"
"6360914","1"
"6363801","39"
"6365154","3"
"6365209","36"
"6366837","9"
"6368714","12"
"6371246","0"
"6373047","0"
"6373255","0"
"6380263","3"
"6382900","30"
"6386650","0"
"6400826","0"
"6401996","1"
"6403194","6"
"6403662","5"
"6405967","0"
"6408007","62"
"6408931","4"
"6418828","3"
"6422467","0"
"6424931","2"
"6433036","0"
"6433748","1"
"6438093","1"
"6445775","4"
"6446178","0"
"6448076","1"
"6451077","5"
"6473352","36"
"6475117","1"
"6479393","1"
"6479656","12"
"6481852","0"
"6482484","15"
"6483910","0"
"6488368","2"
"6491916","1"
"6493884","5"
"6498370","1"
"6501254","4"
"6507767","2"
"6509200","4"
"6518270","1"
"6519310","2"
"6520473","2"
"6523387","1"
"6531167","0"
"6549620","1"
"6553074","7"
"6559272","59"
"6566925","2"
"6572377","5"
"6572789","3"
"6572897","17"
"6573452","1"
"6575450","1"
"6580870","2"
"6581177","6"
"6584569","6"
"6589138","2"
"6593801","0"
"6610266","2"
"6613674","2"
"6621522","4"
"6622259","2"
"6623325","-2"
"6625642","0"
"6625776","3"
"6626766","4"
"6632982","92"
"6651371","3"
"6653548","4"
"6663646","2"
"6663893","3"
"6665053","0"
"6665690","2"
"6666013","0"
"6669769","0"
"6671069","3"
"6671641","4"
"6680068","5"
"6681904","22"
"6692329","0"
"6692671","5"
"6696131","2"
"6707986","0"
"6710452","0"
"6711382","8"
"6711868","0"
"6719667","1"
"6719996","2"
"6725234","121"
"6725341","2"
"6735216","-1"
"6736007","1"
"6736151","3"
"6739932","0"
"6740031","3"
"6744008","0"
"6744553","0"
"6744742","5"
"6747146","1"
"6747354","4"
"6748460","0"
"6759556","0"
"6760342","1"
"6761653","5"
"6762975","2"
"6773589","0"
"6778833","5"
"6781535","17"
"6781923","2"
"6782051","1"
"6790257","1"
"6795568","7"
"6796863","0"
"6798129","3"
"6802397","1"
"6808859","0"
"6811798","0"
"6816148","2"
"6818471","1"
"6818665","1"
"6819095","5"
"6824434","3"
"6827725","4"
"6828344","1"
"6829256","3"
"6830359","2"
"6832849","2"
"6840986","1"
"6843776","8"
"6846273","8"
"6846859","1"
"6851461","142"
"6852019","2"
"6854829","1"
"6860891","2"
"6869866","9"
"6873408","0"
"6875035","2"
"6876296","1"
"6880342","2"
"6882671","0"
"6897160","1"
"6900563","3"
"6907822","0"
"6909294","0"
"6911831","0"
"6911857","0"
"6914564","0"
"6921979","5"
"6932296","1"
"6933556","2"
"6936061","1"
"6946957","0"
"6952416","1"
"6953431","3"
"6953590","0"
"6953621","1"
"6960183","1"
"6979788","2"
"6987602","1"
"6989037","5"
"7002314","2"
"7002365","9"
"7006498","0"
"7012325","1"
"7013197","16"
"7017000","3"
"7017688","24"
"7020945","3"
"7026479","3"
"7027498","0"
"7030119","2"
"7050059","2"
"7063657","0"
"7080267","7"
"7092714","1"
"7093935","2"
"7094035","42"
"7094142","1"
"7095664","4"
"7100206","2"
"7102359","0"
"7108570","1"
"7109550","2"
"7111651","20"
"7120647","5"
"7124462","0"
"7125873","2"
"7127631","1"
"7128924","0"
"7131911","0"
"7144650","2"
"7148126","0"
"7150213","1"
"7167380","0"
"7173195","9"
"7173774","0"
"7183823","0"
"7184563","0"
"7189997","1"
"7191906","7"
"7193485","5"
"7195116","0"
"7200371","2"
"7204841","7"
"7205977","4"
"7211986","-11"
"7216470","0"
"7216969","31"
"7219312","9"
"7219758","3"
"7224488","0"
"7225147","0"
"7243557","2"
"7244909","0"
"7244924","1"
"7248383","1"
"7249898","2"
"7256355","6"
"7257261","2"
"7259873","1"
"7267890","3"
"7268241","0"
"7275062","2"
"7284284","4"
"7309515","1"
"7309655","4"
"7315033","5"
"7319896","1"
"7325655","8"
"7325811","3"
"7326086","1"
"7329532","1"
"7331033","1"
"7332298","4"
"7333147","10"
"7333293","6"
"7337910","0"
"7337921","1"
"7337970","2"
"7338529","3"
"7345082","0"
"7347183","16"
"7347486","0"
"7349742","1"
"7350724","0"
"7353533","1"
"7358443","1"
"7359149","1"
"7361299","2"
"7361513","21"
"7368307","2"
"7369769","4"
"7378107","16"
"7378442","1"
