id,favorite
"2525","95"
"2970","1"
"5611","3"
"10731","5"
"21965","13"
"23102","46"
"23713",""
"28965","11"
"32333","2"
"34896","12"
"36296",""
"38846","4"
"39772",""
"41169","3"
"43992","2"
"49473","2"
"51094","344"
"55010",""
"55572","1"
"58679",""
"59656","8"
"60757","1"
"61057",""
"64469",""
"64631","5"
"65734","2"
"65879","11"
"70170",""
"71756",""
"72166","43"
"76210","3"
"76581",""
"87431",""
"93771",""
"97614",""
"97984","145"
"99001",""
"106001","1"
"107566","4"
"108088","8"
"110575","126"
"113090","4"
"113423","29"
"116415",""
"117129","4"
"119926","3"
"120116","1"
"121504","1"
"125438","5"
"130585",""
"131902","3"
"133549","1"
"134658","1"
"137212","68"
"138175",""
"138705","3"
"141203","47"
"142431","1"
"142722","6"
"143750","4"
"148964","1"
"153416",""
"154844","3"
"157924","1"
"158257","1"
"159114","1"
"162031","1"
"162159","93"
"162915",""
"172486","11"
"173329","15"
"173727","5"
"173875","3"
"175309",""
"176195",""
"178479","115"
"180870","23"
"181130","2"
"184265","1"
"185149",""
"187736","21"
"193002",""
"195648","11"
"196177","1"
"197621",""
"198462","168"
"204440",""
"206276",""
"206318","20"
"210490",""
"211099",""
"214431",""
"220437","16"
"225475","3"
"228577",""
"231204",""
"231592","2"
"239905","5"
"241953",""
"242976",""
"243995","0"
"244283","4"
"245600","2"
"247110","85"
"247304","185"
"249318","1"
"252156","1"
"253724","1"
"258299","16"
"258889","3"
"258994","6"
"259534",""
"260664","5"
"268182","2"
"269253","2"
"271090","2"
"272409","2"
"272503","53"
"272806",""
"273652","3"
"274560","61"
"275824","7"
"276832","7"
"278571","2"
"284163",""
"285400","4"
"290630","1"
"295436","4"
"295628","7"
"300933",""
"301024","12"
"301557",""
"301948","1"
"302279","3"
"302357","0"
"302893",""
"303028",""
"305044","5"
"306668","32"
"308406","5"
"308980",""
"312621","0"
"315171",""
"316367","1"
"316390","5"
"319634","2"
"320477","1"
"321061","3"
"325587","2"
"326818","46"
"327512",""
"335677","0"
"335888","1"
"336057","37"
"341271","16"
"341956",""
"342245","2"
"343078","1"
"346826","3"
"347945","0"
"348109","164"
"354472",""
"356116",""
"356562","12"
"357491","1"
"360838","2"
"362401","1"
"365095",""
"365495","2"
"368329","0"
"371928",""
"372933",""
"374748",""
"376071","1"
"382113","4"
"386374","1"
"390359",""
"396324","1"
"398179",""
"403174","47"
"407771","1"
"407977","3"
"407990",""
"409807",""
"411410",""
"412440","1"
"413279",""
"419738",""
"420854",""
"421848",""
"431698","5"
"437146","3"
"444181","4"
"446551","1"
"448963","71"
"454368","1"
"454497","6"
"457014","1"
"457193","4"
"458647",""
"459614",""
"461650","3"
"465180",""
"466737","27"
"468288","20"
"470382",""
"481743","4"
"483018","4"
"484068",""
"485023","4"
"487332",""
"487876",""
"489552",""
"490920","2"
"491930","2"
"493909",""
"496152",""
"498234","4"
"503220","1"
"503967",""
"505606",""
"511396","4"
"514307",""
"516802",""
"518635",""
"524676","3"
"524778",""
"524908","1"
"536739","2"
"537103","0"
"537596","15"
"537989","1"
"541517","1"
"546513",""
"553485","1"
"553545",""
"557746",""
"557979","4"
"558308",""
"558330",""
"562833",""
"563717","2"
"564221","12"
"569870","0"
"569871",""
"572723","11"
"579130","2"
"581655","1"
"587301","1"
"588803",""
"588855","1"
"590298",""
"593086","2"
"595936","6"
"596004",""
"597142",""
"597175",""
"598844","1"
"598949",""
"600349","1"
"603230",""
"603271",""
"604550",""
"604634","3"
"608112","2"
"611915","14"
"613233","3"
"613680",""
"615280","2"
"616421",""
"616662","2"
"617714",""
"617833","2"
"620438",""
"622459","8"
"625768",""
"627353",""
"636172","1"
"636947",""
"637496","1"
"639034",""
"641368",""
"641713","1"
"642007",""
"645135","1"
"652818","5"
"663664","1"
"665792","1"
"667887","4"
"671010",""
"674703",""
"674904","82"
"678873","2"
"683549","1"
"684610",""
"685298","7"
"687059",""
"687787","4"
"690780","4"
"691276","2"
"694147","2"
"696476","1"
"696563","5"
"701801","2"
"703308",""
"704194","8"
"705533","2"
"705596",""
"707266",""
"713165","1"
"715969",""
"718611","7"
"726388","1"
"728108","1"
"729195","1"
"732107","1"
"733692","21"
"739850","5"
"740584",""
"741824",""
"745249","1"
"747394","1"
"747866",""
"747876","1"
"748320",""
"752859",""
"752890","3"
"753917","1"
"755309","0"
"755994",""
"756353",""
"761588","12"
"763498","1"
"764012","12"
"764533","5"
"764833",""
"765273","1"
"765840","2"
"768442","3"
"770164",""
"770195",""
"775702","2"
"785973","175"
"786093","1"
"786661","13"
"787729","4"
"790086",""
"793812","57"
"796059","2"
"796383","3"
"797081",""
"800244",""
"801871",""
"805658",""
"805887","3"
