id,favorite
"328","181"
"657","5"
"1284","1"
"2688",""
"6847","2"
"11762","6"
"14350",""
"16003","1"
"19956","1"
"20227","44"
"22880","60"
"23270","1"
"23988",""
"24468","1"
"25546","2"
"25999","20"
"31865",""
"31882","3"
"34638",""
"38779","1"
"38838","5"
"40853","19"
"41220","4"
"44391","9"
"47262",""
"49226","3"
"51124",""
"52239","5"
"54200","9"
"55556","14"
"57384","1"
"59022",""
"64258",""
"64432",""
"66870","5"
"70450","8"
"71328","33"
"78380",""
"80291",""
"89285",""
"91304","1"
"92561",""
"93451","3"
"95852",""
"96624","9"
"97765",""
"98026",""
"99999","2"
"101337","5"
"102788",""
"103203","1"
"108838",""
"111763","3"
"113526","1"
"120206",""
"120977",""
"121354","1"
"121490","1"
"134988",""
"135802","6"
"136219",""
"136837","1"
"137254","2"
"139053","1"
"139199","45"
"139483",""
"141399",""
"141427","1"
"145540","10"
"146520","1"
"147491",""
"148068",""
"149876",""
"152093",""
"153461",""
"154242",""
"155400",""
"159282",""
"162764","9"
"166411",""
"172739","4"
"183656","5"
"184319",""
"185211","2"
"185262","9"
"188491","5"
"188835","3"
"195175",""
"195717","0"
"196150","4"
"196845","2"
"197268",""
"197388","3"
"197835",""
"199017","12"
"200545","7"
"205153",""
"210069","2"
"210820",""
"211001","5"
"211385","1"
"216069",""
"226316",""
"228476","2"
"232500","12"
"244952","1"
"248789",""
"253238","1"
"254980",""
"255723","11"
"259372","2"
"261202",""
"263818","1"
"266255","1"
"266606","1"
"267451","7"
"270010",""
"272112","1"
"273165",""
"273396","19"
"276132","3"
"276177",""
"279418",""
"281843",""
"281970",""
"284796",""
"286938","22"
"287517","58"
"290460",""
"291744",""
"292276",""
"297136","1"
"297498",""
"298535","4"
"299475",""
"300582","6"
"303096","1"
"304616","2"
"306703","1"
"308756","15"
"309497","2"
"313730","14"
"315240","3"
"317175","3"
"321787","7"
"327097","8"
"331468","1"
"332833","1"
"333812",""
"340568","2"
"342378","76"
"343488","1"
"344719","1"
"347238","3"
"350588","0"
"350697","2"
"353698","1"
"353799","3"
"353968","3"
"355632",""
"360348","2"
"362948","1"
"365158",""
"367180","4"
"373071",""
"373761",""
"375390","4"
"380336","4"
"380772",""
"381890","4"
"382386",""
"386047","2"
"387104","3"
"388699","2"
"395045","14"
"396164","53"
"403489","2"
"409725","1"
"410253",""
"412184",""
"412969",""
"413137",""
"413626","1"
"413802","4"
"416856","3"
"420843","108"
"421458","6"
"422903",""
"427598","22"
"430386","1"
"433558",""
"433707","2"
"437962","1"
"438142","1"
"438704","4"
"439870","77"
"441052",""
"442443","4"
"442862","40"
"442995",""
"443411","2"
"443988","1"
"446501","1"
"448431","1"
"450160","5"
"451623","2"
"454771","1"
"460519","12"
"461120",""
"466506","3"
"466672","1"
"467391","3"
"471257",""
"473687","39"
"474259",""
"478455",""
"479233","162"
"479838","1"
"481098","1"
"482341",""
"487739","1"
"488637","2"
"492340","0"
"493531",""
"495392","2"
"497156","3"
"498521","4"
"499418","1"
"507124","1"
"508538","4"
"519781","2"
"522778",""
"523627","16"
"525156",""
"525734","1"
"527360",""
"527973","0"
"529997","9"
"534664","1"
"535175","1"
