id,view_count
"549","610420"
"3486","1793"
"16861","34625"
"28369","3104"
"29175","2725"
"38421","13813"
"39929","1806"
"42115","11559"
"46693","1454"
"49455","2439"
"58621","77107"
"69309","4082"
"69627","1097"
"69979","2790"
"70653","9951"
"76359","6938"
"76408","6069"
"90413","13772"
"101427","26419"
"112768","2787"
"114052","1657"
"118374","4644"
"121123","1289"
"123499","4177"
"123976","26284"
"129629","2551"
"132134","549"
"133393","17280"
"140439","85837"
"143632","8728"
"144324","159"
"153329","594"
"157938","212007"
"166340","73571"
"166508","172"
"172040","2760"
"172392","2600"
"182258","2985"
"187434","532"
"189555","166501"
"190461","2143"
"196244","369"
"196776","4996"
"201505","3235"
"209242","12012"
"211483","207"
"215498","411"
"230321","873"
"230845","13137"
"230994","1385"
"234590","725"
"239194","25354"
"243426","615"
"260236","20578"
"260327","193"
"265180","110"
"265579","2376"
"269713","4428"
"273452","371551"
"277044","32998"
"278651","991"
"282762","1497"
"288287","809"
"291874","1472"
"292967","329"
"300334","12712"
"302936","405"
"304086","2213"
"308609","10558"
"311389","3032"
"318069","4095"
"320923","6419"
"323245","5592"
"324904","328"
"327499","1807"
"329956","14210"
"341966","629"
"343366","1313"
"350299","6435"
"352172","682"
"360625","815"
"372383","1558"
"372465","268"
"379319","310"
"388800","119526"
"393882","5448"
"395652","2078"
"402936","7230"
"410150","831"
"410392","30897"
"419563","17854"
"426294","3933"
"426463","6885"
"429352","505"
"429998","416"
"435912","4700"
"436220","237054"
"447600","5532"
"449497","3894"
"455220","1465"
"457307","4158"
"457727","494"
"461800","9058"
"463768","591"
"463832","6441"
"471800","14356"
"474698","6413"
"475216","12211"
"475928","1639"
"477053","1448"
"481995","2927"
"498630","8202"
"502001","148"
"506939","1695"
"509449","2314"
"513056","5350"
"518548","33843"
"520266","13201"
"525056","2145"
"533200","1702"
"536328","2017"
"540738","576"
"543096","361"
"544433","21864"
"545179","420"
"545294","22758"
"550908","1780"
"551480","4086"
"563805","1063"
"568247","3840"
"570755","1230"
"585358","2553"
"590375","498"
"591300","2060"
