issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/579,firebase/FirebaseUI-iOS,13036902,tndttan,questioner,2018-12-17T16:43:58Z,2015-06-24T17:03:23Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/623,firebase/FirebaseUI-iOS,12755004,yongrim,questioner,2019-02-19T01:28:00Z,2015-06-05T00:02:01Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/623,firebase/FirebaseUI-iOS,5108256,xuaninbox,commenter,2019-02-19T01:53:02Z,2013-07-28T19:30:15Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/623,firebase/FirebaseUI-iOS,21126201,Goule,commenter,2019-02-25T19:22:06Z,2016-08-19T14:00:07Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/623,firebase/FirebaseUI-iOS,17314445,codemodouk,commenter,2019-03-18T14:43:26Z,2016-02-18T11:45:15Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/623,firebase/FirebaseUI-iOS,20689178,Yue-Wang-Google,commenter,2019-03-19T21:52:07Z,2016-07-27T19:17:55Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/623,firebase/FirebaseUI-iOS,209901,tidbeck,commenter,2019-03-23T06:56:21Z,2010-02-24T12:42:06Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/421,openid/AppAuth-iOS,8413220,asheesh5391,questioner,2019-07-22T07:45:31Z,2014-08-11T05:26:27Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/421,openid/AppAuth-iOS,445150,WilliamDenniss,commenter,2019-08-09T15:06:30Z,2010-10-19T08:59:57Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/421,openid/AppAuth-iOS,1991666,agiokas,commenter,2020-01-20T11:17:14Z,2012-07-17T13:45:56Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/281,openid/AppAuth-iOS,603586,mattio,questioner,2018-08-30T20:32:05Z,2011-02-06T19:52:13Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/281,openid/AppAuth-iOS,316456,jogu,commenter,2018-09-06T16:31:00Z,2010-06-28T13:10:43Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/281,openid/AppAuth-iOS,7260700,alvincrisuy,commenter,2018-09-11T01:49:25Z,2014-04-11T07:38:58Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/281,openid/AppAuth-iOS,355212,the-scott-davis,commenter,2018-10-25T18:22:13Z,2010-08-05T13:42:02Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/281,openid/AppAuth-iOS,6030335,balkarov,commenter,2019-05-08T07:35:55Z,2013-11-25T11:27:19Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/281,openid/AppAuth-iOS,445150,WilliamDenniss,commenter,2019-05-09T17:07:47Z,2010-10-19T08:59:57Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/390,openid/AppAuth-iOS,6030335,balkarov,questioner,2019-05-08T13:33:44Z,2013-11-25T11:27:19Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/390,openid/AppAuth-iOS,17740547,Tanjchy3,commenter,2019-05-09T14:32:33Z,2016-03-09T09:18:13Z
https://api.github.com/repos/openid/AppAuth-iOS/issues/390,openid/AppAuth-iOS,445150,WilliamDenniss,commenter,2019-05-09T17:06:04Z,2010-10-19T08:59:57Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/2264,aws-amplify/aws-sdk-ios,4698648,ryancrunchi,questioner,2020-01-29T19:43:20Z,2013-06-14T14:25:13Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/2264,aws-amplify/aws-sdk-ios,8533749,kneekey23,commenter,2020-01-30T01:19:56Z,2014-08-23T22:25:52Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/2264,aws-amplify/aws-sdk-ios,227982,palpatim,commenter,2020-02-13T15:21:36Z,2010-03-22T15:27:00Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/2264,aws-amplify/aws-sdk-ios,26384082,stale[bot],commenter,2020-03-03T02:11:32Z,2017-03-13T14:06:37Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/458,firebase/FirebaseUI-iOS,759524,vandadnp,questioner,2018-05-29T14:32:29Z,2011-04-29T18:37:44Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/458,firebase/FirebaseUI-iOS,4529021,morganchen12,commenter,2018-05-29T17:08:54Z,2013-05-25T20:14:53Z
https://api.github.com/repos/firebase/FirebaseUI-iOS/issues/458,firebase/FirebaseUI-iOS,8466666,samtstern,commenter,2018-05-30T18:48:33Z,2014-08-16T18:04:27Z
https://api.github.com/repos/John-Lluch/SWRevealViewController/issues/642,John-Lluch/SWRevealViewController,4250423,QuintonC,questioner,2016-11-10T04:04:19Z,2013-04-25T00:11:56Z
https://api.github.com/repos/John-Lluch/SWRevealViewController/issues/642,John-Lluch/SWRevealViewController,1782450,iDevelopper,commenter,2016-11-10T11:11:20Z,2012-05-27T08:59:28Z
