issue_link,repo_name,user_id,user_login,user_role,creation date,account_createdate
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/1691,aws-amplify/aws-sdk-ios,227982,palpatim,questioner,2019-07-26T22:43:47Z,2010-03-22T15:27:00Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/1691,aws-amplify/aws-sdk-ios,10822388,phanchutoan,commenter,2019-08-05T00:50:02Z,2015-02-03T02:40:19Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/1691,aws-amplify/aws-sdk-ios,26384082,stale[bot],commenter,2019-09-24T00:55:58Z,2017-03-13T14:06:37Z
https://api.github.com/repos/paypal/PayPal-iOS-SDK/issues/380,paypal/PayPal-iOS-SDK,2194027,jonathanpdiaz,questioner,2016-01-25T21:02:25Z,2012-08-22T04:45:59Z
https://api.github.com/repos/paypal/PayPal-iOS-SDK/issues/380,paypal/PayPal-iOS-SDK,94150,bluk,commenter,2016-01-25T21:07:30Z,2009-06-11T00:47:24Z
https://api.github.com/repos/paypal/PayPal-iOS-SDK/issues/380,paypal/PayPal-iOS-SDK,22363445,Miteshimmply,commenter,2016-09-22T06:49:30Z,2016-09-22T06:13:49Z
https://api.github.com/repos/BlocksKit/BlocksKit/issues/291,BlocksKit/BlocksKit,1772207,aleufms,questioner,2015-04-14T14:57:44Z,2012-05-24T01:06:26Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/1175,aws-amplify/aws-sdk-ios,4237581,jkennington,questioner,2019-01-14T19:30:49Z,2013-04-23T17:54:05Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/1175,aws-amplify/aws-sdk-ios,5359504,cbommas,commenter,2019-01-28T21:53:35Z,2013-09-01T17:58:24Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/1202,aws-amplify/aws-sdk-ios,4237581,jkennington,questioner,2019-01-29T13:41:48Z,2013-04-23T17:54:05Z
https://api.github.com/repos/aws-amplify/aws-sdk-ios/issues/1037,aws-amplify/aws-sdk-ios,4237581,jkennington,questioner,2018-09-11T18:16:35Z,2013-04-23T17:54:05Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,7051,jviney,questioner,2015-12-03T16:59:08Z,2008-04-13T06:53:40Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,13825683,vtongcoder,commenter,2015-12-03T23:23:25Z,2015-08-17T02:10:35Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,54825,bdash,commenter,2015-12-04T00:06:54Z,2009-02-16T01:11:09Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,16039,zubko,commenter,2016-02-06T01:09:29Z,2008-07-04T14:13:17Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,1368966,iantheparker,commenter,2016-02-09T18:43:33Z,2012-01-22T21:28:09Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,6796262,annicaburns,commenter,2016-03-20T23:10:52Z,2014-02-26T17:20:54Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,1381744,i-schuetz,commenter,2016-03-30T23:41:27Z,2012-01-26T11:12:27Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,3256161,ohcrider,commenter,2016-04-10T10:21:54Z,2013-01-13T06:38:11Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,3612892,saidsikira,commenter,2016-04-19T06:27:42Z,2013-02-16T18:51:00Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,474794,jpsim,commenter,2016-04-19T09:01:59Z,2010-11-09T22:03:40Z
https://api.github.com/repos/realm/realm-cocoa/issues/2933,realm/realm-cocoa,408944,tgoyne,commenter,2016-04-19T15:05:44Z,2010-09-20T21:02:15Z
